X	Y	C	Z	T	Intensity	BG	MX
869.000	658.000	3	1	1	142.333	103.974	168.138
870.000	658.000	3	1	1	152.301	103.974	168.138
871.000	658.000	3	1	1	186.442	103.974	168.138
872.000	658.000	3	1	1	196.239	103.974	168.138
873.000	658.000	3	1	1	197.978	103.974	168.138
874.000	658.000	3	1	1	201.279	103.974	168.138
875.000	658.000	3	1	1	176.495	103.974	168.138
876.000	658.000	3	1	1	167.530	103.974	168.138
877.000	658.000	3	1	1	164.092	103.974	168.138
878.000	658.000	3	1	1	157.197	103.974	168.138
879.000	658.000	3	1	1	144.434	103.974	168.138
880.000	658.000	3	1	1	161.109	103.974	168.138
881.000	658.000	3	1	1	182.343	103.974	168.138
881.707	658.707	3	1	1	207.474	103.974	168.138
882.663	659.000	3	1	1	213.553	103.974	168.138
883.663	659.000	3	1	1	238.635	103.974	168.138
884.663	659.000	3	1	1	248.127	103.974	168.138
885.663	659.000	3	1	1	238.362	103.974	168.138
886.518	659.518	3	1	1	236.175	103.974	168.138
887.395	660.000	3	1	1	249.111	103.974	168.138
888.395	660.000	3	1	1	266.242	103.974	168.138
889.395	660.000	3	1	1	273.657	103.974	168.138
890.395	660.000	3	1	1	267.408	103.974	168.138
891.395	660.000	3	1	1	254.043	103.974	168.138
892.395	660.000	3	1	1	253.150	103.974	168.138
893.336	660.336	3	1	1	255.879	103.974	168.138
894.278	660.000	3	1	1	284.037	103.974	168.138
895.278	660.000	3	1	1	280.156	103.974	168.138
896.278	660.000	3	1	1	261.516	103.974	168.138
897.278	660.000	3	1	1	260.576	103.974	168.138
898.278	660.000	3	1	1	239.689	103.974	168.138
899.278	660.000	3	1	1	232.270	103.974	168.138
900.278	660.000	3	1	1	220.295	103.974	168.138
901.278	660.000	3	1	1	204.959	103.974	168.138
902.278	660.000	3	1	1	249.402	103.974	168.138
903.278	660.000	3	1	1	300.890	103.974	168.138
904.000	659.308	3	1	1	318.567	103.974	168.138
904.951	659.000	3	1	1	341.363	103.974	168.138
905.951	659.000	3	1	1	376.412	103.974	168.138
906.000	658.001	3	1	1	298.064	103.974	168.138
907.000	658.000	3	1	1	297.785	103.974	168.138
907.000	657.000	3	1	1	254.742	103.974	168.138
908.000	657.000	3	1	1	250.304	103.974	168.138
908.000	656.000	3	1	1	210.400	103.974	168.138
909.000	656.000	3	1	1	216.521	103.974	168.138
909.000	655.000	3	1	1	214.711	103.974	168.138
909.000	656.000	3	1	1	212.448	103.974	168.138
