X	Y	C	Z	T	Intensity	BG	MX
357.833	229.833	3	5	1	234.707	165.604	246.568
358.776	230.167	3	5	1	228.177	165.604	246.568
359.500	230.857	3	5	1	225.501	165.604	246.568
360.219	231.552	3	5	1	222.193	165.604	246.568
360.926	232.259	3	5	1	234.962	165.604	246.568
361.446	233.113	3	5	1	236.609	165.604	246.568
361.833	234.035	3	5	1	236.275	165.604	246.568
362.167	234.978	3	5	1	218.683	165.604	246.568
362.167	235.978	3	5	1	223.149	165.604	246.568
362.167	236.978	3	5	1	217.010	165.604	246.568
362.167	237.978	3	5	1	224.586	165.604	246.568
361.833	238.921	3	5	1	222.128	165.604	246.568
361.750	239.917	3	5	1	215.876	165.604	246.568
361.229	240.771	3	5	1	226.041	165.604	246.568
360.311	241.167	3	5	1	237.303	165.604	246.568
359.368	241.500	3	5	1	238.834	165.604	246.568
358.368	241.500	3	5	1	229.949	165.604	246.568
357.425	241.833	3	5	1	238.874	165.604	246.568
356.482	241.500	3	5	1	233.004	165.604	246.568
355.539	241.167	3	5	1	226.422	165.604	246.568
354.995	240.328	3	5	1	245.309	165.604	246.568
354.500	239.459	3	5	1	229.857	165.604	246.568
354.167	238.516	3	5	1	249.646	165.604	246.568
353.833	237.573	3	5	1	245.511	165.604	246.568
353.601	236.601	3	5	1	240.194	165.604	246.568
353.500	235.606	3	5	1	259.740	165.604	246.568
353.167	234.663	3	5	1	242.653	165.604	246.568
353.009	233.676	3	5	1	244.309	165.604	246.568
352.833	232.691	3	5	1	245.538	165.604	246.568
352.833	231.691	3	5	1	246.884	165.604	246.568
353.167	230.748	3	5	1	245.534	165.604	246.568
353.739	229.928	3	5	1	239.873	165.604	246.568
354.446	229.221	3	5	1	247.768	165.604	246.568
355.368	228.833	3	5	1	233.173	165.604	246.568
356.368	228.833	3	5	1	231.616	165.604	246.568
357.138	229.471	3	5	1	229.512	165.604	246.568
