X	Y	C	Z	T	Intensity	BG	MX
323.833	262.500	2	3	6	935.030	152.510	552.672
324.833	262.500	2	3	6	957.093	152.510	552.672
325.790	262.210	2	3	6	924.972	152.510	552.672
326.747	262.500	2	3	6	936.709	152.510	552.672
327.747	262.500	2	3	6	913.237	152.510	552.672
328.690	262.833	2	3	6	846.605	152.510	552.672
329.543	263.355	2	3	6	822.068	152.510	552.672
330.448	263.781	2	3	6	794.255	152.510	552.672
331.167	264.476	2	3	6	814.725	152.510	552.672
332.011	265.011	2	3	6	806.215	152.510	552.672
332.884	265.500	2	3	6	819.814	152.510	552.672
333.629	266.167	2	3	6	819.558	152.510	552.672
334.375	266.833	2	3	6	845.054	152.510	552.672
334.970	267.637	2	3	6	849.948	152.510	552.672
335.500	268.485	2	3	6	894.993	152.510	552.672
335.833	269.428	2	3	6	872.263	152.510	552.672
335.833	270.428	2	3	6	865.909	152.510	552.672
335.500	271.370	2	3	6	861.845	152.510	552.672
334.614	271.833	2	3	6	893.409	152.510	552.672
333.671	272.167	2	3	6	909.815	152.510	552.672
332.671	272.167	2	3	6	907.419	152.510	552.672
331.671	272.167	2	3	6	918.195	152.510	552.672
330.671	272.167	2	3	6	906.100	152.510	552.672
329.758	271.758	2	3	6	937.549	152.510	552.672
328.904	271.238	2	3	6	984.786	152.510	552.672
328.167	270.562	2	3	6	948.217	152.510	552.672
327.491	269.825	2	3	6	921.161	152.510	552.672
326.833	269.072	2	3	6	918.477	152.510	552.672
326.167	268.326	2	3	6	902.826	152.510	552.672
325.297	267.833	2	3	6	865.018	152.510	552.672
324.500	267.229	2	3	6	814.353	152.510	552.672
323.582	266.833	2	3	6	775.511	152.510	552.672
322.836	266.167	2	3	6	732.004	152.510	552.672
322.544	265.210	2	3	6	766.601	152.510	552.672
322.500	264.211	2	3	6	845.347	152.510	552.672
