X	Y	C	Z	T	Intensity	BG	MX
83.750	153.500	1	1	1	240.852	101.830	123.148
83.685	154.498	1	1	1	236.178	101.830	123.148
83.620	155.496	1	1	1	244.333	101.830	123.148
83.555	156.494	1	1	1	244.868	101.830	123.148
83.490	157.492	1	1	1	236.523	101.830	123.148
83.425	158.489	1	1	1	232.125	101.830	123.148
83.360	159.487	1	1	1	228.580	101.830	123.148
83.294	160.485	1	1	1	233.650	101.830	123.148
83.229	161.483	1	1	1	244.841	101.830	123.148
83.164	162.481	1	1	1	245.272	101.830	123.148
83.099	163.479	1	1	1	249.949	101.830	123.148
83.034	164.477	1	1	1	253.157	101.830	123.148
83.167	165.468	1	1	1	244.017	101.830	123.148
83.502	166.410	1	1	1	240.711	101.830	123.148
83.837	167.352	1	1	1	237.945	101.830	123.148
84.173	168.294	1	1	1	237.567	101.830	123.148
84.508	169.236	1	1	1	242.910	101.830	123.148
84.843	170.178	1	1	1	234.406	101.830	123.148
85.178	171.120	1	1	1	248.109	101.830	123.148
85.514	172.063	1	1	1	246.236	101.830	123.148
85.849	173.005	1	1	1	245.192	101.830	123.148
86.184	173.947	1	1	1	232.495	101.830	123.148
86.507	174.893	1	1	1	230.241	101.830	123.148
86.628	175.886	1	1	1	221.332	101.830	123.148
86.749	176.879	1	1	1	227.300	101.830	123.148
86.870	177.871	1	1	1	225.080	101.830	123.148
86.992	178.864	1	1	1	214.132	101.830	123.148
87.113	179.856	1	1	1	209.386	101.830	123.148
87.234	180.849	1	1	1	218.996	101.830	123.148
87.355	181.842	1	1	1	224.346	101.830	123.148
87.476	182.834	1	1	1	217.197	101.830	123.148
87.597	183.827	1	1	1	209.909	101.830	123.148
87.718	184.820	1	1	1	216.468	101.830	123.148
87.839	185.812	1	1	1	232.769	101.830	123.148
87.960	186.805	1	1	1	231.097	101.830	123.148
88.081	187.798	1	1	1	225.795	101.830	123.148
88.178	188.793	1	1	1	224.277	101.830	123.148
88.218	189.792	1	1	1	246.785	101.830	123.148
88.258	190.791	1	1	1	244.920	101.830	123.148
88.298	191.790	1	1	1	231.999	101.830	123.148
88.338	192.790	1	1	1	236.890	101.830	123.148
88.378	193.789	1	1	1	222.637	101.830	123.148
88.418	194.788	1	1	1	238.548	101.830	123.148
88.458	195.787	1	1	1	239.819	101.830	123.148
88.498	196.786	1	1	1	239.279	101.830	123.148
88.531	197.786	1	1	1	242.140	101.830	123.148
88.563	198.785	1	1	1	238.173	101.830	123.148
88.595	199.785	1	1	1	234.480	101.830	123.148
88.627	200.784	1	1	1	221.986	101.830	123.148
88.660	201.784	1	1	1	215.710	101.830	123.148
88.692	202.783	1	1	1	211.137	101.830	123.148
88.724	203.783	1	1	1	216.577	101.830	123.148
88.756	204.782	1	1	1	222.077	101.830	123.148
88.789	205.782	1	1	1	214.691	101.830	123.148
88.821	206.781	1	1	1	223.731	101.830	123.148
88.893	207.779	1	1	1	223.832	101.830	123.148
88.989	208.774	1	1	1	238.651	101.830	123.148
89.085	209.769	1	1	1	223.949	101.830	123.148
89.182	210.765	1	1	1	235.024	101.830	123.148
89.278	211.760	1	1	1	241.283	101.830	123.148
89.374	212.755	1	1	1	227.707	101.830	123.148
89.471	213.751	1	1	1	222.049	101.830	123.148
89.567	214.746	1	1	1	230.715	101.830	123.148
89.663	215.742	1	1	1	216.917	101.830	123.148
89.759	216.737	1	1	1	233.174	101.830	123.148
89.754	217.737	1	1	1	239.759	101.830	123.148
89.438	218.686	1	1	1	238.196	101.830	123.148
89.122	219.634	1	1	1	249.777	101.830	123.148
88.806	220.583	1	1	1	237.314	101.830	123.148
88.489	221.532	1	1	1	245.386	101.830	123.148
88.173	222.480	1	1	1	249.459	101.830	123.148
87.857	223.429	1	1	1	255.481	101.830	123.148
87.541	224.378	1	1	1	250.639	101.830	123.148
87.225	225.326	1	1	1	241.738	101.830	123.148
87.120	226.321	1	1	1	237.264	101.830	123.148
87.063	227.319	1	1	1	229.583	101.830	123.148
87.006	228.318	1	1	1	223.655	101.830	123.148
86.949	229.316	1	1	1	216.425	101.830	123.148
86.892	230.314	1	1	1	227.606	101.830	123.148
86.835	231.313	1	1	1	219.846	101.830	123.148
86.777	232.311	1	1	1	218.256	101.830	123.148
86.720	233.309	1	1	1	220.994	101.830	123.148
86.663	234.308	1	1	1	231.303	101.830	123.148
86.606	235.306	1	1	1	229.412	101.830	123.148
86.549	236.305	1	1	1	222.214	101.830	123.148
86.512	237.304	1	1	1	222.536	101.830	123.148
86.603	238.300	1	1	1	235.386	101.830	123.148
86.694	239.296	1	1	1	234.796	101.830	123.148
86.784	240.292	1	1	1	234.901	101.830	123.148
86.875	241.287	1	1	1	241.361	101.830	123.148
86.965	242.283	1	1	1	232.654	101.830	123.148
87.056	243.279	1	1	1	236.126	101.830	123.148
87.146	244.275	1	1	1	236.482	101.830	123.148
87.574	245.179	1	1	1	241.466	101.830	123.148
88.089	246.036	1	1	1	252.856	101.830	123.148
88.603	246.894	1	1	1	258.487	101.830	123.148
89.118	247.751	1	1	1	264.391	101.830	123.148
89.632	248.609	1	1	1	244.806	101.830	123.148
90.147	249.466	1	1	1	242.328	101.830	123.148
90.661	250.324	1	1	1	245.533	101.830	123.148
91.176	251.181	1	1	1	247.189	101.830	123.148
91.690	252.039	1	1	1	242.451	101.830	123.148
92.205	252.896	1	1	1	241.457	101.830	123.148
92.719	253.754	1	1	1	230.812	101.830	123.148
93.263	254.593	1	1	1	223.137	101.830	123.148
93.980	255.290	1	1	1	227.140	101.830	123.148
94.697	255.987	1	1	1	234.275	101.830	123.148
95.414	256.684	1	1	1	242.709	101.830	123.148
96.132	257.380	1	1	1	231.649	101.830	123.148
96.849	258.077	1	1	1	236.023	101.830	123.148
97.566	258.774	1	1	1	239.553	101.830	123.148
98.284	259.471	1	1	1	250.637	101.830	123.148
99.001	260.168	1	1	1	248.733	101.830	123.148
99.718	260.864	1	1	1	246.749	101.830	123.148
100.435	261.561	1	1	1	247.202	101.830	123.148
101.153	262.258	1	1	1	242.518	101.830	123.148
101.870	262.955	1	1	1	242.439	101.830	123.148
102.587	263.651	1	1	1	247.746	101.830	123.148
103.305	264.348	1	1	1	240.304	101.830	123.148
104.022	265.045	1	1	1	237.141	101.830	123.148
104.739	265.742	1	1	1	232.280	101.830	123.148
105.460	266.435	1	1	1	226.449	101.830	123.148
106.181	267.127	1	1	1	224.753	101.830	123.148
106.903	267.820	1	1	1	211.588	101.830	123.148
107.624	268.512	1	1	1	219.256	101.830	123.148
108.345	269.205	1	1	1	213.254	101.830	123.148
