X	Y	C	Z	T	Intensity	BG	MX
799.000	644.000	1	1	1	141.667	103.434	133.746
799.000	643.000	1	1	1	140.335	103.434	133.746
799.000	642.000	1	1	1	141.016	103.434	133.746
799.000	641.000	1	1	1	147.948	103.434	133.746
799.000	640.000	1	1	1	137.418	103.434	133.746
799.000	639.000	1	1	1	141.497	103.434	133.746
798.293	638.293	1	1	1	140.598	103.434	133.746
798.000	637.337	1	1	1	148.113	103.434	133.746
797.482	636.482	1	1	1	145.343	103.434	133.746
796.774	635.774	1	1	1	145.026	103.434	133.746
796.067	635.067	1	1	1	147.534	103.434	133.746
796.000	634.070	1	1	1	145.579	103.434	133.746
795.581	633.162	1	1	1	155.993	103.434	133.746
795.134	632.267	1	1	1	159.336	103.434	133.746
794.686	631.373	1	1	1	152.878	103.434	133.746
794.239	630.478	1	1	1	149.952	103.434	133.746
793.662	629.662	1	1	1	144.574	103.434	133.746
792.912	629.000	1	1	1	148.754	103.434	133.746
792.000	628.591	1	1	1	137.075	103.434	133.746
791.653	627.653	1	1	1	135.599	103.434	133.746
791.000	626.895	1	1	1	138.760	103.434	133.746
790.555	626.000	1	1	1	130.821	103.434	133.746
790.000	625.168	1	1	1	129.846	103.434	133.746
789.014	625.000	1	1	1	126.487	103.434	133.746
789.000	624.000	1	1	1	131.744	103.434	133.746
788.293	623.293	1	1	1	136.925	103.434	133.746
788.000	622.337	1	1	1	132.881	103.434	133.746
787.058	622.000	1	1	1	127.392	103.434	133.746
787.000	621.002	1	1	1	130.376	103.434	133.746
786.294	620.294	1	1	1	125.001	103.434	133.746
785.587	619.587	1	1	1	128.393	103.434	133.746
785.000	618.777	1	1	1	124.218	103.434	133.746
784.370	618.000	1	1	1	126.553	103.434	133.746
784.000	617.071	1	1	1	131.254	103.434	133.746
783.003	617.000	1	1	1	137.774	103.434	133.746
782.294	616.294	1	1	1	139.314	103.434	133.746
782.000	615.338	1	1	1	142.042	103.434	133.746
781.059	615.000	1	1	1	140.928	103.434	133.746
781.000	614.002	1	1	1	147.720	103.434	133.746
780.000	614.000	1	1	1	145.646	103.434	133.746
780.000	613.000	1	1	1	138.302	103.434	133.746
779.000	613.000	1	1	1	141.263	103.434	133.746
779.000	612.000	1	1	1	139.024	103.434	133.746
778.293	611.293	1	1	1	131.425	103.434	133.746
778.000	610.337	1	1	1	130.716	103.434	133.746
777.482	609.482	1	1	1	131.631	103.434	133.746
776.774	608.774	1	1	1	129.944	103.434	133.746
776.067	608.067	1	1	1	130.996	103.434	133.746
776.000	607.070	1	1	1	127.849	103.434	133.746
776.000	606.070	1	1	1	130.501	103.434	133.746
775.329	605.329	1	1	1	124.095	103.434	133.746
775.000	604.384	1	1	1	125.386	103.434	133.746
775.000	603.384	1	1	1	127.293	103.434	133.746
775.000	602.384	1	1	1	128.160	103.434	133.746
775.000	601.384	1	1	1	131.994	103.434	133.746
775.000	600.384	1	1	1	125.623	103.434	133.746
775.000	599.384	1	1	1	125.602	103.434	133.746
775.488	598.512	1	1	1	130.218	103.434	133.746
776.000	597.652	1	1	1	137.437	103.434	133.746
776.301	596.699	1	1	1	132.236	103.434	133.746
777.017	596.000	1	1	1	132.961	103.434	133.746
778.017	595.983	1	1	1	128.493	103.434	133.746
778.724	595.276	1	1	1	133.267	103.434	133.746
779.556	594.722	1	1	1	137.242	103.434	133.746
780.450	594.275	1	1	1	132.931	103.434	133.746
781.412	594.000	1	1	1	126.281	103.434	133.746
782.412	594.000	1	1	1	126.436	103.434	133.746
783.349	593.651	1	1	1	132.577	103.434	133.746
784.108	593.000	1	1	1	139.739	103.434	133.746
785.108	593.000	1	1	1	142.089	103.434	133.746
786.108	593.000	1	1	1	139.428	103.434	133.746
787.107	592.947	1	1	1	143.245	103.434	133.746
788.001	592.499	1	1	1	139.713	103.434	133.746
788.895	592.052	1	1	1	134.918	103.434	133.746
789.894	592.000	1	1	1	136.056	103.434	133.746
790.894	592.000	1	1	1	135.695	103.434	133.746
791.894	592.000	1	1	1	142.417	103.434	133.746
792.894	592.000	1	1	1	134.673	103.434	133.746
793.894	592.000	1	1	1	126.044	103.434	133.746
794.894	592.000	1	1	1	124.934	103.434	133.746
795.652	591.348	1	1	1	134.283	103.434	133.746
796.590	591.000	1	1	1	127.772	103.434	133.746
797.000	590.088	1	1	1	129.580	103.434	133.746
797.000	589.088	1	1	1	136.815	103.434	133.746
797.000	588.088	1	1	1	137.327	103.434	133.746
797.000	587.088	1	1	1	139.849	103.434	133.746
797.000	586.088	1	1	1	124.356	103.434	133.746
796.338	585.338	1	1	1	132.727	103.434	133.746
795.631	584.631	1	1	1	129.265	103.434	133.746
794.924	583.924	1	1	1	134.809	103.434	133.746
794.217	583.217	1	1	1	131.110	103.434	133.746
793.370	582.685	1	1	1	130.334	103.434	133.746
792.476	582.238	1	1	1	133.576	103.434	133.746
791.660	581.660	1	1	1	139.956	103.434	133.746
790.953	580.953	1	1	1	148.128	103.434	133.746
790.246	580.246	1	1	1	156.415	103.434	133.746
789.538	579.538	1	1	1	160.530	103.434	133.746
788.831	578.831	1	1	1	147.602	103.434	133.746
788.124	578.124	1	1	1	145.043	103.434	133.746
787.256	577.628	1	1	1	145.473	103.434	133.746
786.362	577.181	1	1	1	139.408	103.434	133.746
785.570	576.570	1	1	1	141.315	103.434	133.746
784.863	575.863	1	1	1	137.250	103.434	133.746
784.156	575.156	1	1	1	145.065	103.434	133.746
783.647	574.295	1	1	1	148.033	103.434	133.746
783.200	573.400	1	1	1	147.604	103.434	133.746
782.458	572.729	1	1	1	148.277	103.434	133.746
781.564	572.282	1	1	1	133.711	103.434	133.746
780.730	571.730	1	1	1	139.870	103.434	133.746
780.023	571.023	1	1	1	142.136	103.434	133.746
779.316	570.316	1	1	1	139.363	103.434	133.746
778.609	569.609	1	1	1	138.999	103.434	133.746
777.816	569.000	1	1	1	140.343	103.434	133.746
776.830	568.830	1	1	1	147.347	103.434	133.746
776.123	568.123	1	1	1	153.944	103.434	133.746
775.254	567.627	1	1	1	168.678	103.434	133.746
774.360	567.180	1	1	1	180.434	103.434	133.746
773.569	566.569	1	1	1	171.293	103.434	133.746
772.817	565.909	1	1	1	164.329	103.434	133.746
771.923	565.461	1	1	1	158.834	103.434	133.746
771.029	565.014	1	1	1	152.770	103.434	133.746
770.314	564.314	1	1	1	138.695	103.434	133.746
769.607	563.607	1	1	1	131.882	103.434	133.746
768.900	562.900	1	1	1	138.909	103.434	133.746
768.193	562.193	1	1	1	132.753	103.434	133.746
