X	Y	C	Z	T	Intensity	BG	MX
359.833	283.833	2	4	5	229.974	122.375	198.418
360.500	284.579	2	4	5	230.338	122.375	198.418
360.842	285.518	2	4	5	213.379	122.375	198.418
361.167	286.464	2	4	5	205.273	122.375	198.418
361.460	287.420	2	4	5	212.469	122.375	198.418
361.769	288.371	2	4	5	213.104	122.375	198.418
361.833	289.369	2	4	5	210.383	122.375	198.418
361.833	290.369	2	4	5	220.330	122.375	198.418
361.932	291.364	2	4	5	218.851	122.375	198.418
362.167	292.336	2	4	5	226.530	122.375	198.418
362.167	293.336	2	4	5	237.980	122.375	198.418
362.324	294.324	2	4	5	259.426	122.375	198.418
362.500	295.308	2	4	5	266.126	122.375	198.418
362.833	296.251	2	4	5	270.433	122.375	198.418
363.167	297.194	2	4	5	271.228	122.375	198.418
363.478	298.144	2	4	5	270.690	122.375	198.418
363.998	298.998	2	4	5	293.846	122.375	198.418
364.705	299.705	2	4	5	308.108	122.375	198.418
365.327	300.488	2	4	5	303.290	122.375	198.418
366.094	301.130	2	4	5	309.604	122.375	198.418
366.709	301.919	2	4	5	305.263	122.375	198.418
367.167	302.808	2	4	5	293.023	122.375	198.418
367.500	303.751	2	4	5	262.847	122.375	198.418
367.833	304.694	2	4	5	244.493	122.375	198.418
368.167	305.636	2	4	5	235.382	122.375	198.418
368.500	306.579	2	4	5	232.261	122.375	198.418
368.500	307.579	2	4	5	231.247	122.375	198.418
368.500	308.579	2	4	5	232.088	122.375	198.418
368.500	309.579	2	4	5	233.046	122.375	198.418
368.500	310.579	2	4	5	233.262	122.375	198.418
368.167	311.522	2	4	5	238.713	122.375	198.418
367.833	312.465	2	4	5	218.518	122.375	198.418
367.500	313.408	2	4	5	217.981	122.375	198.418
366.849	314.167	2	4	5	224.025	122.375	198.418
365.906	314.500	2	4	5	236.104	122.375	198.418
364.906	314.500	2	4	5	233.931	122.375	198.418
364.026	314.026	2	4	5	227.139	122.375	198.418
363.500	313.175	2	4	5	227.561	122.375	198.418
363.167	312.232	2	4	5	244.807	122.375	198.418
362.833	311.289	2	4	5	284.099	122.375	198.418
362.833	310.289	2	4	5	289.367	122.375	198.418
362.833	309.289	2	4	5	323.390	122.375	198.418
362.833	308.289	2	4	5	335.691	122.375	198.418
362.833	307.289	2	4	5	366.274	122.375	198.418
362.500	306.347	2	4	5	418.556	122.375	198.418
362.357	305.357	2	4	5	484.873	122.375	198.418
361.836	304.503	2	4	5	535.887	122.375	198.418
361.546	303.546	2	4	5	555.800	122.375	198.418
361.026	302.692	2	4	5	522.842	122.375	198.418
360.319	301.985	2	4	5	453.842	122.375	198.418
359.798	301.131	2	4	5	368.191	122.375	198.418
359.236	300.305	2	4	5	325.626	122.375	198.418
358.759	299.425	2	4	5	274.418	122.375	198.418
358.167	298.620	2	4	5	271.057	122.375	198.418
357.723	297.723	2	4	5	280.855	122.375	198.418
357.433	296.766	2	4	5	288.795	122.375	198.418
356.913	295.913	2	4	5	267.123	122.375	198.418
356.570	294.973	2	4	5	255.977	122.375	198.418
356.167	294.058	2	4	5	242.191	122.375	198.418
355.833	293.115	2	4	5	242.757	122.375	198.418
355.500	292.172	2	4	5	246.194	122.375	198.418
355.214	291.214	2	4	5	237.305	122.375	198.418
354.924	290.257	2	4	5	240.806	122.375	198.418
354.833	289.261	2	4	5	235.887	122.375	198.418
354.500	288.318	2	4	5	240.477	122.375	198.418
354.167	287.376	2	4	5	246.949	122.375	198.418
354.500	286.433	2	4	5	242.124	122.375	198.418
354.841	285.493	2	4	5	226.185	122.375	198.418
355.361	284.639	2	4	5	219.427	122.375	198.418
356.215	284.118	2	4	5	217.946	122.375	198.418
357.069	283.598	2	4	5	231.800	122.375	198.418
357.971	283.167	2	4	5	228.510	122.375	198.418
