"cond","area"
"CMV",0.445937764078862
"CMV",0.629977609788388
"CMV",0.461535061340764
"CMV",2.37966317744613
"CMV",6.00766958428381
"CMV",0.530908865248573
"CMV",1.97066179615887
"CMV",0.894746422291624
"CMV",0.760240948852006
"CMV",1.58985570161182
"CMV",0.923070122681528
"CMV",1.4326399024004
"CMV",0.666785578930293
"CMV",0.830985993001917
"CMV",0.634219744164389
"CMV",0.368079691419051
"CMV",0.400645526184956
"CMV",0.458664167206864
"CMV",0.35248239415715
"CMV",1.72860330942744
"CMV",1.4268981141326
"CMV",5.81565912442103
"CMV",1.19482355004497
"CMV",0.474261464468766
"CMV",0.938667419943429
"CMV",1.74132971255544
"CMV",0.376563960171053
"CMV",0.311432290639244
"CMV",0.503956405100771
"CMV",0.552119537128577
"CMV",2.1744126598566
"CMV",0.43321136095086
"CMV",2.30741847940442
"CMV",0.64557490705029
"CMV",1.28677926607488
"CMV",1.32932902348459
"CMV",0.307190156263243
"CMV",0.454422032830864
"CMV",0.99381516683144
"CMV",0.924441362923629
"CMV",0.760240948852006
"CMV",0.687996250810297
"CMV",2.29919103795181
"CMV",0.622864581278488
"CMV",1.60682423911582
"CMV",0.618622446902487
"CMV",0.924441362923629
"CMV",0.821130484007814
"CMV",2.55397592781125
"CMV",0.781451620732009
"CMV",0.471390570334867
"CMV",0.302948021887243
"CMV",1.05607594222935
"CMV",0.356724528533151
"CMV",8.44509457545247
"CMV",0.665414338688192
"CMV",0.339755991029148
"CMV",0.89174711450803
"CMV",0.566217180498681
"CMV",1.31523138011448
"CMV",1.06880234535735
"CMV",0.437453495326861
"CMV",0.690867144944196
"CMV",0.311432290639244
"CMV",0.954136303555635
"CMV",0.613009072284385
"CMV",0.570459314874681
"CMV",0.566217180498681
"CMV",0.870536442628027
"CMV",0.593169640646483
"CMV",0.339755991029148
"CMV",0.733288488704204
"CMV",0.597411775022484
"CMV",0.578943583626683
"CMV",1.35478182974059
"CMV",0.387919123056954
"CMV",0.319916559391246
"CMV",0.298705887511242
"CMV",0.465777195716764
"CMV",1.4185422590303
"CMV",0.515311567986672
"CMV",0.465777195716764
"CMV",0.298705887511242
"CMV",0.478503598844767
"CMV",0.392161257432954
"CMV",1.01926797308744
"CMV",0.574701449250682
"CMV",1.62940615123793
"CMV",0.82948633911012
"CMV",5.47140417171647
"CMV",0.658301310178292
"CMV",1.12257885200326
"CMV",0.266140052745338
"CMV",0.270382187121338
"CMV",1.51186921530231
"CMV",0.567716834390478
"CMV",0.811146561364015
"CMV",1.99461494852308
"CMV",0.270382187121338
"CMV",0.302948021887243
"CMV",1.23587365356287
"CMV",0.968362360575434
"CMV",0.35959542266705
"CMV",1.24298668207277
"CMV",12.7142182375694
"CMV",0.465777195716764
"CMV",0.335513856653147
"CMV",0.315674425015245
"CMV",0.526666730872572
"CMV",0.642704012916391
"CMV",1.18196873326727
"CMV",0.838099021511817
"CMV",0.437453495326861
"CMV",0.600154255506687
"CMV",0.311432290639244
"CMV",0.937039352401937
"CMV",0.396403391808955
"CMV",2.74500038838098
"CMV",0.714948710958099
"CMV",1.05333346174515
"CMV",0.536522239866675
"CMV",1.16512860941296
"CMV",0.356724528533151
"CMV",1.30798993795489
"CMV",1.08577088286135
"CMV",11.3954738950727
"CMV",0.532280105490675
"CMV",0.515311567986672
"CMV",3.70337882631261
"CMV",0.380806094547054
"CMV",0.983831244187641
"CMV",1.4241556336484
"CMV",1.81057510281355
"CMV",0.41898530393106
"CMV",1.48641640904631
"CMV",6.26421095533441
"CMV",0.307190156263243
"CMV",0.63846187854039
"CMV",1.00367067582554
"CMV",0.687996250810297
"CMV",0.43321136095086
"CMV",5.95127901080338
"CMV",1.3900901449907
"CMV",0.443066869944963
"CMV",0.387919123056953
"CMV",1.64213255436593
"CMV",1.23587365356287
"CMV",2.9559926942383
"CMV",1.93672472115086
"CMV",2.84106982513719
"CMV",0.601653909398484
"CMV",0.471390570334867
"CMV",2.06248909853909
"CMV",1.23300275942897
"CMV",5.11343681659093
"CMV",0.625735475412387
"CMV",0.50682729923467
"CMV",1.02213886722134
"CMV",0.331271722277146
"CMV",1.37886339575449
"CMV",0.56908807463258
"CMV",0.816888349631813
"CMV",1.02488134770555
"CMV",0.331271722277146
"CMV",9.31203095195297
"CMV",7.56671593232093
"CMV",0.567716834390478
"CMV",0.471390570334867
"CMV",0.85506755901582
"CMV",0.437453495326861
"CMV",0.515311567986672
"CMV",0.570459314874682
"CMV",0.335513856653147
"CMV",1.34068418637049
"CMV",0.307190156263243
"CMV",0.757370054718107
"CMV",0.608766937908384
"CMV",0.707835682448199
"CMV",0.706464442206097
"CMV",0.91445744027983
"CMV",3.62427792706039
"CMV",1.26419735395278
"CMV",0.363837557043051
"CMV",0.811146561364016
"CMV",0.50682729923467
"CMV",0.315674425015245
"CMV",0.385048228923054
"CMV",0.617251206660386
"CMV",0.307190156263243
"CMV",0.85082542463982
"CMV",0.539393134000575
"CMV",0.948522928937533
"CMV",0.918699574655832
"CMV",0.887633393781724
"CMV",0.266140052745338
"CMV",0.266140052745338
"CMV",0.543635268376575
"CMV",0.396403391808955
"CMV",0.652559521910493
"CMV",1.30224814968709
"CMV",0.564845940256579
"CMV",1.02351010746344
"CMV",0.651188281668392
"CMV",1.24435792231487
"CMV",1.67894052350784
"CMV",3.91561395876234
"CMV",0.266140052745338
"CMV",3.87992040256314
"CMV",2.24378646376441
"CMV",0.274624321497339
"CMV",7.68823817533318
"CMV",1.21179208754897
"CMV",8.95890648954741
"CMV",1.22738938481087
"CMV",9.48145949969365
"CMV",1.82193026569945
"CMV",0.482745733220767
"CMV",1.23450241332077
"CMV",2.61199456883316
"CMV",0.883391259405724
"CMV",1.13680490902306
"CMV",0.654059175802291
"CMV",3.24047252472974
"CMV",0.613009072284385
"CMV",0.413371929312958
"CMV",3.83214251148442
"CMV",0.465777195716764
"CMV",0.523795836738673
"CMV",1.76665410516175
"CMV",0.852196664881921
"CMV",5.86330860185007
"CMV",1.60819547935792
"CMV",0.348240259781149
"CMV",1.69029568639374
"CMV",0.78569375510801
"CMV",0.787064995350113
"CMV",0.298705887511242
"CMV",0.413371929312958
"CMV",0.266140052745338
"CMV",1.68318265788384
"CMV",0.315674425015245
"CMV",0.590298746512584
"CMV",1.04472077934345
"CMV",0.709206922690301
"CMV",0.954136303555636
"CMV",0.750257026208207
"CMV",0.437453495326861
"CMV",0.874906990653722
"CMV",0.311432290639244
"CMV",4.49592878263113
"CMV",0.270382187121338
"CMV",0.392161257432954
"CMV",0.811146561364015
"CMV",0.948522928937533
"CMV",0.563474700014478
"CMV",1.11546582349336
"CMV",0.491230001972769
"CMV",1.03062313597335
"CMV",1.07304447973335
"CMV",1.52035348405431
"CMV",0.842341155887818
"CMV",1.12969188051316
"CMV",6.94110887055824
"CMV",1.34492632074649
"CMV",0.686625010568196
"CMV",1.53745043520801
"CMV",0.482745733220767
"CMV",4.96020632445613
"CMV",7.9385241035172
"CMV",0.690867144944196
"CMV",0.434582601192962
"CMV",0.64557490705029
