X	Y	C	Z	T	Intensity	BG	MX
878.000	293.000	2	1	1	103.999	101.162	139.063
879.000	293.000	2	1	1	104.998	101.162	139.063
880.000	293.000	2	1	1	106.306	101.162	139.063
881.000	293.000	2	1	1	104.442	101.162	139.063
881.707	292.293	2	1	1	101.578	101.162	139.063
882.663	292.000	2	1	1	103.236	101.162	139.063
883.663	292.000	2	1	1	110.574	101.162	139.063
884.663	292.000	2	1	1	108.306	101.162	139.063
885.663	292.000	2	1	1	104.091	101.162	139.063
886.663	292.000	2	1	1	103.654	101.162	139.063
887.000	291.058	2	1	1	103.671	101.162	139.063
887.998	291.000	2	1	1	103.760	101.162	139.063
888.998	291.000	2	1	1	106.212	101.162	139.063
889.998	291.000	2	1	1	106.496	101.162	139.063
890.706	290.294	2	1	1	102.450	101.162	139.063
891.413	289.587	2	1	1	105.640	101.162	139.063
892.223	289.000	2	1	1	107.147	101.162	139.063
893.223	289.000	2	1	1	105.169	101.162	139.063
894.000	288.370	2	1	1	105.028	101.162	139.063
894.929	288.000	2	1	1	101.158	101.162	139.063
895.000	287.003	2	1	1	101.787	101.162	139.063
896.000	287.000	2	1	1	110.289	101.162	139.063
897.000	287.000	2	1	1	106.978	101.162	139.063
897.000	286.000	2	1	1	102.497	101.162	139.063
898.000	286.000	2	1	1	100.644	101.162	139.063
898.707	285.293	2	1	1	103.239	101.162	139.063
899.663	285.000	2	1	1	105.661	101.162	139.063
900.000	284.058	2	1	1	108.303	101.162	139.063
900.998	284.000	2	1	1	105.931	101.162	139.063
901.706	283.294	2	1	1	105.688	101.162	139.063
902.413	282.587	2	1	1	102.814	101.162	139.063
903.000	281.777	2	1	1	103.622	101.162	139.063
903.630	281.000	2	1	1	101.759	101.162	139.063
904.000	280.071	2	1	1	103.035	101.162	139.063
904.997	280.000	2	1	1	101.546	101.162	139.063
905.000	279.000	2	1	1	98.405	101.162	139.063
906.000	279.000	2	1	1	105.526	101.162	139.063
906.000	278.000	2	1	1	103.243	101.162	139.063
907.000	278.000	2	1	1	100.151	101.162	139.063
907.000	277.000	2	1	1	101.745	101.162	139.063
908.000	277.000	2	1	1	104.374	101.162	139.063
908.000	276.000	2	1	1	104.469	101.162	139.063
909.000	276.000	2	1	1	102.037	101.162	139.063
909.000	275.000	2	1	1	103.037	101.162	139.063
910.000	275.000	2	1	1	102.087	101.162	139.063
910.000	274.000	2	1	1	103.884	101.162	139.063
911.000	274.000	2	1	1	105.281	101.162	139.063
912.000	274.000	2	1	1	102.002	101.162	139.063
913.000	274.000	2	1	1	103.523	101.162	139.063
914.000	274.000	2	1	1	102.552	101.162	139.063
915.000	274.000	2	1	1	102.328	101.162	139.063
916.000	274.000	2	1	1	107.446	101.162	139.063
917.000	274.000	2	1	1	100.573	101.162	139.063
918.000	274.000	2	1	1	105.571	101.162	139.063
919.000	274.000	2	1	1	103.653	101.162	139.063
920.000	274.000	2	1	1	103.000	101.162	139.063
921.000	274.000	2	1	1	99.880	101.162	139.063
921.000	273.000	2	1	1	102.777	101.162	139.063
922.000	273.000	2	1	1	105.885	101.162	139.063
922.707	272.293	2	1	1	105.139	101.162	139.063
923.414	271.586	2	1	1	103.014	101.162	139.063
924.000	270.775	2	1	1	103.397	101.162	139.063
924.632	270.000	2	1	1	102.753	101.162	139.063
925.000	269.070	2	1	1	102.422	101.162	139.063
925.997	269.000	2	1	1	103.500	101.162	139.063
926.000	268.000	2	1	1	102.371	101.162	139.063
926.707	267.293	2	1	1	101.403	101.162	139.063
927.414	266.586	2	1	1	101.877	101.162	139.063
928.121	265.879	2	1	1	100.631	101.162	139.063
928.828	265.172	2	1	1	104.711	101.162	139.063
929.536	264.464	2	1	1	104.017	101.162	139.063
930.243	263.757	2	1	1	101.167	101.162	139.063
930.950	263.050	2	1	1	102.073	101.162	139.063
931.948	263.000	2	1	1	106.889	101.162	139.063
932.000	262.001	2	1	1	106.349	101.162	139.063
932.706	261.294	2	1	1	105.433	101.162	139.063
933.662	261.000	2	1	1	103.758	101.162	139.063
934.518	260.482	2	1	1	100.964	101.162	139.063
935.000	259.606	2	1	1	101.994	101.162	139.063
935.795	259.000	2	1	1	103.540	101.162	139.063
936.000	258.021	2	1	1	105.648	101.162	139.063
937.000	258.000	2	1	1	103.953	101.162	139.063
937.707	257.293	2	1	1	102.856	101.162	139.063
938.414	256.586	2	1	1	106.799	101.162	139.063
939.160	255.920	2	1	1	105.056	101.162	139.063
940.055	255.473	2	1	1	103.372	101.162	139.063
940.949	255.026	2	1	1	101.277	101.162	139.063
941.669	254.331	2	1	1	105.033	101.162	139.063
942.000	253.388	2	1	1	104.173	101.162	139.063
942.486	252.514	2	1	1	103.206	101.162	139.063
