X	Y	C	Z	T	Intensity	BG	MX
178.500	87.250	1	1	1	665.910	124.667	211.734
177.574	87.628	1	1	1	632.385	124.667	211.734
176.648	88.005	1	1	1	591.305	124.667	211.734
175.722	88.383	1	1	1	598.229	124.667	211.734
174.796	88.761	1	1	1	583.666	124.667	211.734
173.870	89.138	1	1	1	572.611	124.667	211.734
172.944	89.516	1	1	1	563.935	124.667	211.734
172.018	89.892	1	1	1	574.420	124.667	211.734
171.087	90.258	1	1	1	583.041	124.667	211.734
170.156	90.623	1	1	1	595.441	124.667	211.734
169.225	90.989	1	1	1	603.204	124.667	211.734
168.295	91.354	1	1	1	635.426	124.667	211.734
167.364	91.720	1	1	1	665.724	124.667	211.734
166.433	92.086	1	1	1	622.060	124.667	211.734
165.502	92.451	1	1	1	632.116	124.667	211.734
164.572	92.817	1	1	1	664.870	124.667	211.734
163.641	93.183	1	1	1	655.432	124.667	211.734
162.721	93.576	1	1	1	651.179	124.667	211.734
161.893	94.136	1	1	1	662.082	124.667	211.734
161.064	94.695	1	1	1	648.937	124.667	211.734
160.236	95.255	1	1	1	615.979	124.667	211.734
159.407	95.815	1	1	1	610.463	124.667	211.734
158.578	96.375	1	1	1	609.400	124.667	211.734
157.750	96.935	1	1	1	601.244	124.667	211.734
156.921	97.495	1	1	1	590.193	124.667	211.734
156.093	98.055	1	1	1	580.372	124.667	211.734
155.264	98.614	1	1	1	562.808	124.667	211.734
154.435	99.174	1	1	1	553.229	124.667	211.734
153.607	99.734	1	1	1	542.123	124.667	211.734
152.778	100.294	1	1	1	572.691	124.667	211.734
151.950	100.854	1	1	1	556.460	124.667	211.734
151.121	101.414	1	1	1	544.527	124.667	211.734
150.288	101.967	1	1	1	540.689	124.667	211.734
149.444	102.502	1	1	1	546.911	124.667	211.734
148.599	103.037	1	1	1	527.432	124.667	211.734
147.754	103.573	1	1	1	510.640	124.667	211.734
146.909	104.108	1	1	1	548.361	124.667	211.734
146.064	104.643	1	1	1	534.111	124.667	211.734
145.219	105.178	1	1	1	548.977	124.667	211.734
144.375	105.713	1	1	1	549.751	124.667	211.734
143.530	106.248	1	1	1	522.531	124.667	211.734
142.685	106.783	1	1	1	555.877	124.667	211.734
141.840	107.318	1	1	1	550.167	124.667	211.734
140.995	107.853	1	1	1	575.097	124.667	211.734
140.127	108.349	1	1	1	554.145	124.667	211.734
139.229	108.789	1	1	1	542.206	124.667	211.734
138.331	109.229	1	1	1	568.482	124.667	211.734
137.433	109.669	1	1	1	572.305	124.667	211.734
136.535	110.109	1	1	1	615.803	124.667	211.734
