X	Y	C	Z	T	Intensity	BG	MX
496.000	530.000	1	1	1	156.118	104.017	130.346
495.000	530.000	1	1	1	161.442	104.017	130.346
495.000	531.000	1	1	1	165.073	104.017	130.346
494.000	531.000	1	1	1	165.177	104.017	130.346
493.000	531.000	1	1	1	161.625	104.017	130.346
492.000	531.000	1	1	1	156.660	104.017	130.346
491.293	531.707	1	1	1	160.418	104.017	130.346
490.586	532.414	1	1	1	152.459	104.017	130.346
489.775	533.000	1	1	1	144.356	104.017	130.346
489.000	533.632	1	1	1	154.985	104.017	130.346
488.070	534.000	1	1	1	164.858	104.017	130.346
488.000	534.997	1	1	1	173.733	104.017	130.346
487.000	535.000	1	1	1	159.934	104.017	130.346
486.293	535.707	1	1	1	161.192	104.017	130.346
486.000	536.663	1	1	1	164.110	104.017	130.346
485.058	537.000	1	1	1	162.927	104.017	130.346
485.000	537.998	1	1	1	168.669	104.017	130.346
484.000	538.000	1	1	1	176.142	104.017	130.346
484.000	539.000	1	1	1	163.522	104.017	130.346
483.293	539.707	1	1	1	157.762	104.017	130.346
483.000	540.663	1	1	1	157.969	104.017	130.346
483.000	541.663	1	1	1	152.299	104.017	130.346
482.482	542.518	1	1	1	140.152	104.017	130.346
482.000	543.395	1	1	1	150.360	104.017	130.346
482.000	544.395	1	1	1	155.400	104.017	130.346
482.000	545.395	1	1	1	155.739	104.017	130.346
481.664	546.336	1	1	1	158.171	104.017	130.346
481.000	547.085	1	1	1	158.688	104.017	130.346
480.597	548.000	1	1	1	152.273	104.017	130.346
480.000	548.802	1	1	1	160.112	104.017	130.346
479.020	549.000	1	1	1	165.712	104.017	130.346
479.000	550.000	1	1	1	160.472	104.017	130.346
478.293	550.707	1	1	1	156.031	104.017	130.346
477.337	551.000	1	1	1	169.776	104.017	130.346
476.482	551.518	1	1	1	180.152	104.017	130.346
475.605	552.000	1	1	1	190.630	104.017	130.346
475.000	552.796	1	1	1	195.530	104.017	130.346
474.021	553.000	1	1	1	197.780	104.017	130.346
473.021	553.000	1	1	1	176.719	104.017	130.346
473.000	554.000	1	1	1	196.679	104.017	130.346
472.000	554.000	1	1	1	199.468	104.017	130.346
471.293	554.707	1	1	1	198.418	104.017	130.346
470.337	555.000	1	1	1	215.289	104.017	130.346
469.337	555.000	1	1	1	210.040	104.017	130.346
468.482	555.518	1	1	1	223.286	104.017	130.346
467.605	556.000	1	1	1	229.284	104.017	130.346
466.605	556.000	1	1	1	207.274	104.017	130.346
465.605	556.000	1	1	1	192.149	104.017	130.346
464.664	556.336	1	1	1	178.642	104.017	130.346
463.915	557.000	1	1	1	172.246	104.017	130.346
462.915	557.000	1	1	1	175.683	104.017	130.346
461.915	557.000	1	1	1	181.488	104.017	130.346
460.915	557.000	1	1	1	170.686	104.017	130.346
459.915	557.000	1	1	1	179.864	104.017	130.346
458.915	557.000	1	1	1	174.281	104.017	130.346
457.915	557.000	1	1	1	191.041	104.017	130.346
456.915	557.000	1	1	1	181.622	104.017	130.346
455.916	557.042	1	1	1	174.958	104.017	130.346
455.022	557.489	1	1	1	181.815	104.017	130.346
454.127	557.936	1	1	1	178.577	104.017	130.346
453.129	558.000	1	1	1	162.040	104.017	130.346
452.129	558.000	1	1	1	163.315	104.017	130.346
451.129	558.000	1	1	1	169.355	104.017	130.346
450.129	558.000	1	1	1	184.905	104.017	130.346
449.129	558.000	1	1	1	177.147	104.017	130.346
448.129	558.000	1	1	1	162.988	104.017	130.346
448.000	557.008	1	1	1	177.369	104.017	130.346
447.000	557.000	1	1	1	169.000	104.017	130.346
446.000	557.000	1	1	1	180.689	104.017	130.346
445.000	557.000	1	1	1	176.318	104.017	130.346
444.000	557.000	1	1	1	198.242	104.017	130.346
443.000	557.000	1	1	1	196.848	104.017	130.346
442.293	556.293	1	1	1	193.126	104.017	130.346
