X	Y	C	Z	T	Intensity	BG	MX
675.000	765.000	2	1	1	184.553	101.922	251.406
675.000	766.000	2	1	1	183.342	101.922	251.406
676.000	766.000	2	1	1	182.698	101.922	251.406
676.000	767.000	2	1	1	175.488	101.922	251.406
676.707	767.707	2	1	1	167.504	101.922	251.406
677.000	768.663	2	1	1	168.194	101.922	251.406
677.942	769.000	2	1	1	162.626	101.922	251.406
678.677	769.677	2	1	1	164.180	101.922	251.406
679.624	770.000	2	1	1	170.505	101.922	251.406
680.000	770.927	2	1	1	175.312	101.922	251.406
680.997	771.000	2	1	1	178.472	101.922	251.406
681.000	772.000	2	1	1	173.201	101.922	251.406
682.000	772.000	2	1	1	163.342	101.922	251.406
682.707	772.707	2	1	1	169.549	101.922	251.406
683.414	773.414	2	1	1	175.236	101.922	251.406
684.225	774.000	2	1	1	194.167	101.922	251.406
685.204	774.204	2	1	1	186.559	101.922	251.406
685.911	774.911	2	1	1	176.541	101.922	251.406
686.907	775.000	2	1	1	173.878	101.922	251.406
687.659	775.659	2	1	1	167.269	101.922	251.406
688.599	776.000	2	1	1	174.565	101.922	251.406
689.599	776.000	2	1	1	185.541	101.922	251.406
690.599	776.000	2	1	1	188.282	101.922	251.406
691.000	776.916	2	1	1	183.662	101.922	251.406
691.996	777.000	2	1	1	184.157	101.922	251.406
692.996	777.000	2	1	1	199.264	101.922	251.406
693.996	777.000	2	1	1	195.091	101.922	251.406
694.996	777.000	2	1	1	198.649	101.922	251.406
695.996	777.000	2	1	1	207.564	101.922	251.406
696.996	777.000	2	1	1	212.270	101.922	251.406
697.996	777.000	2	1	1	219.879	101.922	251.406
698.996	777.000	2	1	1	238.332	101.922	251.406
699.996	777.000	2	1	1	225.600	101.922	251.406
700.996	777.000	2	1	1	223.049	101.922	251.406
701.996	777.000	2	1	1	220.419	101.922	251.406
702.996	777.000	2	1	1	212.545	101.922	251.406
703.996	777.000	2	1	1	217.826	101.922	251.406
704.996	777.000	2	1	1	231.468	101.922	251.406
705.000	778.000	2	1	1	228.025	101.922	251.406
706.000	778.000	2	1	1	220.774	101.922	251.406
707.000	778.000	2	1	1	220.551	101.922	251.406
707.000	779.000	2	1	1	210.738	101.922	251.406
708.000	779.000	2	1	1	218.953	101.922	251.406
708.000	780.000	2	1	1	219.630	101.922	251.406
709.000	780.000	2	1	1	225.310	101.922	251.406
709.000	781.000	2	1	1	228.314	101.922	251.406
710.000	781.000	2	1	1	236.013	101.922	251.406
710.000	782.000	2	1	1	233.040	101.922	251.406
711.000	782.000	2	1	1	236.026	101.922	251.406
711.000	783.000	2	1	1	239.860	101.922	251.406
712.000	783.000	2	1	1	236.697	101.922	251.406
712.000	784.000	2	1	1	228.740	101.922	251.406
712.707	784.707	2	1	1	225.132	101.922	251.406
713.414	785.414	2	1	1	215.830	101.922	251.406
714.000	786.225	2	1	1	224.811	101.922	251.406
714.632	787.000	2	1	1	216.043	101.922	251.406
715.000	787.930	2	1	1	212.306	101.922	251.406
715.997	788.000	2	1	1	220.466	101.922	251.406
716.997	788.000	2	1	1	197.421	101.922	251.406
717.706	788.706	2	1	1	205.995	101.922	251.406
718.662	789.000	2	1	1	216.041	101.922	251.406
719.662	789.000	2	1	1	199.426	101.922	251.406
720.662	789.000	2	1	1	200.831	101.922	251.406
721.517	789.517	2	1	1	198.925	101.922	251.406
722.393	790.000	2	1	1	200.758	101.922	251.406
723.000	790.795	2	1	1	191.381	101.922	251.406
723.979	791.000	2	1	1	205.393	101.922	251.406
724.979	791.000	2	1	1	191.891	101.922	251.406
725.000	792.000	2	1	1	197.756	101.922	251.406
726.000	792.000	2	1	1	189.353	101.922	251.406
727.000	792.000	2	1	1	209.176	101.922	251.406
728.000	792.000	2	1	1	208.873	101.922	251.406
729.000	792.000	2	1	1	202.178	101.922	251.406
729.707	792.707	2	1	1	196.299	101.922	251.406
730.663	793.000	2	1	1	193.036	101.922	251.406
731.663	793.000	2	1	1	198.971	101.922	251.406
732.663	793.000	2	1	1	189.601	101.922	251.406
733.663	793.000	2	1	1	188.370	101.922	251.406
734.000	793.942	2	1	1	192.165	101.922	251.406
