X	Y	C	Z	T	Intensity	BG	MX
79.167	180.500	2	1	1	136.238	109.943	150.081
79.056	181.494	2	1	1	136.431	109.943	150.081
78.946	182.488	2	1	1	140.434	109.943	150.081
78.835	183.482	2	1	1	142.039	109.943	150.081
78.725	184.476	2	1	1	136.698	109.943	150.081
78.615	185.469	2	1	1	133.379	109.943	150.081
78.504	186.463	2	1	1	140.710	109.943	150.081
78.394	187.457	2	1	1	145.315	109.943	150.081
78.283	188.451	2	1	1	141.853	109.943	150.081
78.173	189.445	2	1	1	139.038	109.943	150.081
78.062	190.439	2	1	1	140.797	109.943	150.081
77.952	191.433	2	1	1	145.916	109.943	150.081
77.841	192.427	2	1	1	150.428	109.943	150.081
77.731	193.420	2	1	1	148.925	109.943	150.081
77.621	194.414	2	1	1	144.392	109.943	150.081
77.510	195.408	2	1	1	141.892	109.943	150.081
77.442	196.406	2	1	1	145.886	109.943	150.081
77.377	197.404	2	1	1	152.627	109.943	150.081
77.313	198.402	2	1	1	154.150	109.943	150.081
77.248	199.400	2	1	1	152.378	109.943	150.081
77.184	200.398	2	1	1	150.241	109.943	150.081
77.120	201.396	2	1	1	149.059	109.943	150.081
77.055	202.393	2	1	1	148.475	109.943	150.081
76.991	203.391	2	1	1	148.585	109.943	150.081
76.926	204.389	2	1	1	152.156	109.943	150.081
76.862	205.387	2	1	1	150.269	109.943	150.081
76.766	206.383	2	1	1	150.324	109.943	150.081
76.645	207.375	2	1	1	151.839	109.943	150.081
76.523	208.368	2	1	1	153.249	109.943	150.081
76.401	209.360	2	1	1	156.322	109.943	150.081
76.280	210.353	2	1	1	150.726	109.943	150.081
76.158	211.346	2	1	1	162.587	109.943	150.081
76.037	212.338	2	1	1	167.316	109.943	150.081
75.915	213.331	2	1	1	153.419	109.943	150.081
75.794	214.323	2	1	1	153.328	109.943	150.081
75.672	215.316	2	1	1	155.947	109.943	150.081
75.551	216.308	2	1	1	154.227	109.943	150.081
75.429	217.301	2	1	1	153.955	109.943	150.081
75.308	218.294	2	1	1	150.683	109.943	150.081
75.186	219.286	2	1	1	160.473	109.943	150.081
75.065	220.279	2	1	1	155.480	109.943	150.081
74.943	221.271	2	1	1	144.676	109.943	150.081
74.840	222.266	2	1	1	147.762	109.943	150.081
74.908	223.264	2	1	1	152.294	109.943	150.081
74.976	224.261	2	1	1	148.750	109.943	150.081
75.044	225.259	2	1	1	143.136	109.943	150.081
75.112	226.257	2	1	1	139.378	109.943	150.081
75.180	227.255	2	1	1	131.345	109.943	150.081
75.248	228.252	2	1	1	139.638	109.943	150.081
75.316	229.250	2	1	1	132.903	109.943	150.081
75.384	230.248	2	1	1	129.117	109.943	150.081
75.452	231.245	2	1	1	126.357	109.943	150.081
75.520	232.243	2	1	1	130.422	109.943	150.081
75.588	233.241	2	1	1	128.944	109.943	150.081
75.656	234.238	2	1	1	135.419	109.943	150.081
75.724	235.236	2	1	1	130.305	109.943	150.081
75.792	236.234	2	1	1	127.304	109.943	150.081
75.928	237.224	2	1	1	130.014	109.943	150.081
76.165	238.196	2	1	1	132.397	109.943	150.081
76.401	239.168	2	1	1	129.610	109.943	150.081
76.638	240.139	2	1	1	125.263	109.943	150.081
76.874	241.111	2	1	1	133.952	109.943	150.081
77.110	242.083	2	1	1	128.636	109.943	150.081
77.347	243.054	2	1	1	133.883	109.943	150.081
77.583	244.026	2	1	1	124.954	109.943	150.081
77.819	244.998	2	1	1	126.174	109.943	150.081
78.056	245.969	2	1	1	132.433	109.943	150.081
78.292	246.941	2	1	1	133.583	109.943	150.081
78.528	247.913	2	1	1	129.079	109.943	150.081
78.765	248.884	2	1	1	127.653	109.943	150.081
79.184	249.792	2	1	1	125.572	109.943	150.081
79.672	250.665	2	1	1	129.697	109.943	150.081
80.161	251.537	2	1	1	130.631	109.943	150.081
80.650	252.410	2	1	1	129.282	109.943	150.081
81.138	253.282	2	1	1	132.080	109.943	150.081
81.627	254.155	2	1	1	134.478	109.943	150.081
82.115	255.027	2	1	1	130.557	109.943	150.081
82.604	255.900	2	1	1	129.540	109.943	150.081
