X	Y	C	Z	T	Intensity	BG	MX
969.000	894.000	1	1	1	106.345	104.001	162.842
969.000	895.000	1	1	1	111.246	104.001	162.842
969.707	895.707	1	1	1	106.419	104.001	162.842
970.000	896.663	1	1	1	104.772	104.001	162.842
970.518	897.518	1	1	1	105.331	104.001	162.842
971.226	898.226	1	1	1	106.145	104.001	162.842
971.933	898.933	1	1	1	110.695	104.001	162.842
972.503	899.754	1	1	1	109.103	104.001	162.842
973.057	900.586	1	1	1	107.213	104.001	162.842
973.612	901.418	1	1	1	106.905	104.001	162.842
974.216	902.216	1	1	1	105.435	104.001	162.842
974.923	902.923	1	1	1	104.537	104.001	162.842
975.401	903.801	1	1	1	104.449	104.001	162.842
975.848	904.696	1	1	1	105.290	104.001	162.842
976.000	905.684	1	1	1	108.434	104.001	162.842
976.531	906.531	1	1	1	104.509	104.001	162.842
977.238	907.238	1	1	1	105.183	104.001	162.842
977.945	907.945	1	1	1	108.513	104.001	162.842
978.000	908.944	1	1	1	106.451	104.001	162.842
978.679	909.679	1	1	1	107.912	104.001	162.842
979.386	910.386	1	1	1	105.041	104.001	162.842
980.093	911.093	1	1	1	103.111	104.001	162.842
980.800	911.800	1	1	1	105.248	104.001	162.842
981.507	912.507	1	1	1	101.956	104.001	162.842
982.214	913.214	1	1	1	101.470	104.001	162.842
982.921	913.921	1	1	1	105.177	104.001	162.842
983.628	914.628	1	1	1	103.828	104.001	162.842
984.557	915.000	1	1	1	107.371	104.001	162.842
985.450	915.450	1	1	1	108.095	104.001	162.842
986.285	916.000	1	1	1	108.810	104.001	162.842
987.000	916.699	1	1	1	108.044	104.001	162.842
987.540	917.540	1	1	1	105.685	104.001	162.842
988.247	918.247	1	1	1	106.749	104.001	162.842
988.955	918.955	1	1	1	106.900	104.001	162.842
989.953	919.000	1	1	1	103.315	104.001	162.842
990.000	919.999	1	1	1	109.896	104.001	162.842
990.707	920.707	1	1	1	107.617	104.001	162.842
991.000	921.663	1	1	1	106.021	104.001	162.842
991.518	922.518	1	1	1	110.642	104.001	162.842
992.000	923.394	1	1	1	104.551	104.001	162.842
992.336	924.336	1	1	1	99.412	104.001	162.842
993.000	925.084	1	1	1	104.833	104.001	162.842
993.000	926.084	1	1	1	104.406	104.001	162.842
993.000	927.084	1	1	1	107.491	104.001	162.842
993.000	928.084	1	1	1	108.993	104.001	162.842
993.000	929.084	1	1	1	111.168	104.001	162.842
993.000	930.084	1	1	1	109.911	104.001	162.842
993.000	931.084	1	1	1	109.010	104.001	162.842
993.041	932.083	1	1	1	106.766	104.001	162.842
993.489	932.977	1	1	1	102.545	104.001	162.842
993.936	933.872	1	1	1	104.157	104.001	162.842
994.000	934.870	1	1	1	109.258	104.001	162.842
994.639	935.639	1	1	1	108.177	104.001	162.842
995.000	936.571	1	1	1	108.216	104.001	162.842
995.000	937.571	1	1	1	111.293	104.001	162.842
995.460	938.460	1	1	1	110.265	104.001	162.842
996.167	939.167	1	1	1	105.513	104.001	162.842
996.874	939.874	1	1	1	105.386	104.001	162.842
997.000	940.866	1	1	1	104.348	104.001	162.842
997.637	941.637	1	1	1	106.773	104.001	162.842
998.000	942.569	1	1	1	108.235	104.001	162.842
998.000	943.569	1	1	1	107.546	104.001	162.842
998.902	944.000	1	1	1	104.910	104.001	162.842
999.000	944.995	1	1	1	104.093	104.001	162.842
1000.000	945.000	1	1	1	107.091	104.001	162.842
1001.000	945.000	1	1	1	112.216	104.001	162.842
1001.707	945.707	1	1	1	108.637	104.001	162.842
1002.663	946.000	1	1	1	107.024	104.001	162.842
1003.518	946.518	1	1	1	109.568	104.001	162.842
1004.226	947.226	1	1	1	107.233	104.001	162.842
1004.933	947.933	1	1	1	110.186	104.001	162.842
1005.930	948.000	1	1	1	109.095	104.001	162.842
1006.671	948.671	1	1	1	106.558	104.001	162.842
1007.616	949.000	1	1	1	107.489	104.001	162.842
1008.616	949.000	1	1	1	106.768	104.001	162.842
1009.616	949.000	1	1	1	103.965	104.001	162.842
1010.574	949.287	1	1	1	104.370	104.001	162.842
1011.468	949.734	1	1	1	104.898	104.001	162.842
1012.432	950.000	1	1	1	103.897	104.001	162.842
1013.432	950.000	1	1	1	104.663	104.001	162.842
1014.432	950.000	1	1	1	105.498	104.001	162.842
