X	Y	C	Z	T	Intensity	BG	MX
180.167	504.833	1	1	1	1050.885	112.810	539.731
181.109	505.167	1	1	1	1061.588	112.810	539.731
182.052	505.500	1	1	1	1075.159	112.810	539.731
182.995	505.833	1	1	1	1042.043	112.810	539.731
183.833	506.379	1	1	1	1020.457	112.810	539.731
184.500	507.124	1	1	1	1032.156	112.810	539.731
184.833	508.067	1	1	1	1083.172	112.810	539.731
184.833	509.067	1	1	1	1104.364	112.810	539.731
184.833	510.067	1	1	1	1096.279	112.810	539.731
184.833	511.067	1	1	1	1060.272	112.810	539.731
184.833	512.067	1	1	1	1123.256	112.810	539.731
184.622	513.044	1	1	1	1048.153	112.810	539.731
184.167	513.934	1	1	1	1077.418	112.810	539.731
183.585	514.748	1	1	1	1041.601	112.810	539.731
182.833	515.407	1	1	1	1054.878	112.810	539.731
181.929	515.833	1	1	1	1093.734	112.810	539.731
180.952	516.048	1	1	1	1149.797	112.810	539.731
179.959	516.167	1	1	1	1091.814	112.810	539.731
178.959	516.167	1	1	1	1074.062	112.810	539.731
177.959	516.167	1	1	1	1106.183	112.810	539.731
177.016	516.500	1	1	1	1093.431	112.810	539.731
176.073	516.167	1	1	1	1097.697	112.810	539.731
175.073	516.167	1	1	1	1118.329	112.810	539.731
174.257	515.590	1	1	1	1137.326	112.810	539.731
173.350	515.167	1	1	1	1127.940	112.810	539.731
172.434	514.767	1	1	1	1099.839	112.810	539.731
171.727	514.060	1	1	1	1043.540	112.810	539.731
171.500	513.086	1	1	1	1047.637	112.810	539.731
171.500	512.086	1	1	1	1086.283	112.810	539.731
171.500	511.086	1	1	1	1002.119	112.810	539.731
171.500	510.086	1	1	1	986.564	112.810	539.731
171.833	509.143	1	1	1	1016.984	112.810	539.731
172.049	508.167	1	1	1	1015.784	112.810	539.731
172.640	507.360	1	1	1	988.337	112.810	539.731
173.490	506.833	1	1	1	945.398	112.810	539.731
174.235	506.167	1	1	1	960.232	112.810	539.731
175.178	505.833	1	1	1	983.357	112.810	539.731
176.121	505.500	1	1	1	977.477	112.810	539.731
177.064	505.167	1	1	1	1004.237	112.810	539.731
