X	Y	C	Z	T	Intensity	BG	MX
836.000	748.000	3	1	1	205.573	105.450	158.864
835.000	748.000	3	1	1	222.805	105.450	158.864
834.293	748.707	3	1	1	219.347	105.450	158.864
833.586	749.414	3	1	1	200.271	105.450	158.864
832.840	750.080	3	1	1	198.674	105.450	158.864
831.945	750.527	3	1	1	195.934	105.450	158.864
831.051	750.975	3	1	1	196.607	105.450	158.864
831.000	751.973	3	1	1	201.281	105.450	158.864
830.000	752.000	3	1	1	198.027	105.450	158.864
829.293	752.707	3	1	1	211.053	105.450	158.864
828.586	753.414	3	1	1	202.225	105.450	158.864
827.776	754.000	3	1	1	196.012	105.450	158.864
826.797	754.203	3	1	1	194.376	105.450	158.864
826.089	754.911	3	1	1	184.820	105.450	158.864
825.382	755.618	3	1	1	182.964	105.450	158.864
824.675	756.325	3	1	1	193.150	105.450	158.864
823.968	757.032	3	1	1	196.247	105.450	158.864
823.261	757.739	3	1	1	190.793	105.450	158.864
823.000	758.704	3	1	1	193.960	105.450	158.864
822.456	759.544	3	1	1	184.121	105.450	158.864
822.000	760.433	3	1	1	195.050	105.450	158.864
821.635	761.365	3	1	1	193.713	105.450	158.864
821.000	762.137	3	1	1	194.741	105.450	158.864
820.872	763.128	3	1	1	189.123	105.450	158.864
820.164	763.836	3	1	1	178.989	105.450	158.864
820.000	764.822	3	1	1	174.951	105.450	158.864
819.388	765.612	3	1	1	190.697	105.450	158.864
818.680	766.320	3	1	1	187.704	105.450	158.864
817.973	767.027	3	1	1	189.003	105.450	158.864
817.266	767.734	3	1	1	176.770	105.450	158.864
816.559	768.441	3	1	1	169.186	105.450	158.864
816.000	769.270	3	1	1	177.765	105.450	158.864
815.317	770.000	3	1	1	175.216	105.450	158.864
815.000	770.949	3	1	1	180.985	105.450	158.864
814.319	771.681	3	1	1	188.277	105.450	158.864
813.612	772.388	3	1	1	197.453	105.450	158.864
812.905	773.095	3	1	1	199.859	105.450	158.864
812.198	773.802	3	1	1	206.201	105.450	158.864
812.000	774.783	3	1	1	222.189	105.450	158.864
811.024	775.000	3	1	1	224.340	105.450	158.864
811.000	776.000	3	1	1	222.516	105.450	158.864
810.293	776.707	3	1	1	218.171	105.450	158.864
810.000	777.663	3	1	1	205.205	105.450	158.864
809.482	778.518	3	1	1	187.022	105.450	158.864
809.000	779.395	3	1	1	186.125	105.450	158.864
808.664	780.336	3	1	1	186.723	105.450	158.864
808.000	781.084	3	1	1	195.354	105.450	158.864
808.000	782.084	3	1	1	190.366	105.450	158.864
808.000	783.084	3	1	1	189.769	105.450	158.864
808.000	784.084	3	1	1	204.766	105.450	158.864
808.000	785.084	3	1	1	192.064	105.450	158.864
808.000	786.084	3	1	1	190.448	105.450	158.864
808.000	787.084	3	1	1	201.932	105.450	158.864
808.000	788.084	3	1	1	206.962	105.450	158.864
808.000	789.084	3	1	1	198.900	105.450	158.864
808.000	790.084	3	1	1	184.408	105.450	158.864
808.000	791.084	3	1	1	174.280	105.450	158.864
808.000	792.084	3	1	1	185.222	105.450	158.864
808.000	793.084	3	1	1	181.055	105.450	158.864
808.000	794.084	3	1	1	178.243	105.450	158.864
808.000	795.084	3	1	1	175.706	105.450	158.864
808.000	796.084	3	1	1	184.406	105.450	158.864
808.000	797.084	3	1	1	184.889	105.450	158.864
808.000	798.084	3	1	1	184.525	105.450	158.864
808.000	799.084	3	1	1	189.123	105.450	158.864
808.000	800.084	3	1	1	192.011	105.450	158.864
808.000	801.084	3	1	1	186.296	105.450	158.864
808.000	802.084	3	1	1	181.159	105.450	158.864
808.000	803.084	3	1	1	184.908	105.450	158.864
808.000	804.084	3	1	1	203.504	105.450	158.864
808.000	805.084	3	1	1	201.301	105.450	158.864
808.000	806.084	3	1	1	195.130	105.450	158.864
808.000	807.084	3	1	1	204.229	105.450	158.864
808.000	808.084	3	1	1	211.296	105.450	158.864
808.000	809.084	3	1	1	200.825	105.450	158.864
807.919	810.081	3	1	1	193.583	105.450	158.864
807.212	810.788	3	1	1	198.807	105.450	158.864
807.000	811.766	3	1	1	190.184	105.450	158.864
807.000	812.766	3	1	1	174.925	105.450	158.864
806.420	813.580	3	1	1	172.847	105.450	158.864
806.000	814.488	3	1	1	165.110	105.450	158.864
805.597	815.403	3	1	1	166.257	105.450	158.864
804.890	816.110	3	1	1	171.971	105.450	158.864
804.183	816.817	3	1	1	162.518	105.450	158.864
804.000	817.800	3	1	1	164.601	105.450	158.864
803.400	818.600	3	1	1	164.698	105.450	158.864
803.000	819.517	3	1	1	167.670	105.450	158.864
803.000	820.517	3	1	1	166.899	105.450	158.864
802.577	821.423	3	1	1	160.745	105.450	158.864
