X	Y	C	Z	T	Intensity	BG	MX
934.000	625.000	3	1	1	204.484	103.975	127.009
933.000	625.000	3	1	1	203.318	103.975	127.009
933.000	626.000	3	1	1	194.111	103.975	127.009
932.293	626.707	3	1	1	207.456	103.975	127.009
931.586	627.414	3	1	1	200.354	103.975	127.009
930.775	628.000	3	1	1	186.235	103.975	127.009
929.796	628.204	3	1	1	183.756	103.975	127.009
929.089	628.911	3	1	1	175.279	103.975	127.009
929.000	629.907	3	1	1	176.724	103.975	127.009
928.341	630.659	3	1	1	170.965	103.975	127.009
927.634	631.366	3	1	1	166.226	103.975	127.009
926.860	632.000	3	1	1	166.579	103.975	127.009
926.000	632.509	3	1	1	157.582	103.975	127.009
925.129	633.000	3	1	1	161.353	103.975	127.009
924.360	633.640	3	1	1	156.468	103.975	127.009
923.427	634.000	3	1	1	149.243	103.975	127.009
922.540	634.460	3	1	1	150.117	103.975	127.009
921.832	635.168	3	1	1	142.665	103.975	127.009
921.125	635.875	3	1	1	147.671	103.975	127.009
920.133	636.000	3	1	1	161.430	103.975	127.009
920.000	636.991	3	1	1	150.077	103.975	127.009
919.000	637.000	3	1	1	156.935	103.975	127.009
918.293	637.707	3	1	1	164.682	103.975	127.009
917.337	638.000	3	1	1	170.375	103.975	127.009
917.000	638.942	3	1	1	163.757	103.975	127.009
916.002	639.000	3	1	1	163.635	103.975	127.009
916.000	640.000	3	1	1	156.413	103.975	127.009
915.000	640.000	3	1	1	163.816	103.975	127.009
915.000	641.000	3	1	1	158.417	103.975	127.009
914.293	641.707	3	1	1	160.594	103.975	127.009
913.586	642.414	3	1	1	162.235	103.975	127.009
912.879	643.121	3	1	1	173.724	103.975	127.009
912.172	643.828	3	1	1	168.045	103.975	127.009
911.186	644.000	3	1	1	163.876	103.975	127.009
910.392	644.608	3	1	1	161.464	103.975	127.009
909.590	645.205	3	1	1	168.216	103.975	127.009
908.696	645.652	3	1	1	172.483	103.975	127.009
907.836	646.164	3	1	1	169.159	103.975	127.009
907.129	646.871	3	1	1	169.635	103.975	127.009
906.422	647.578	3	1	1	162.906	103.975	127.009
905.715	648.285	3	1	1	166.958	103.975	127.009
905.008	648.992	3	1	1	153.968	103.975	127.009
904.008	649.000	3	1	1	144.930	103.975	127.009
903.297	649.703	3	1	1	154.224	103.975	127.009
902.590	650.410	3	1	1	159.095	103.975	127.009
901.782	651.000	3	1	1	167.143	103.975	127.009
901.000	651.623	3	1	1	173.238	103.975	127.009
900.074	652.000	3	1	1	165.839	103.975	127.009
899.331	652.669	3	1	1	165.344	103.975	127.009
898.387	653.000	3	1	1	165.879	103.975	127.009
897.513	653.487	3	1	1	158.104	103.975	127.009
896.655	654.000	3	1	1	143.373	103.975	127.009
895.701	654.299	3	1	1	154.060	103.975	127.009
895.000	655.012	3	1	1	158.829	103.975	127.009
894.845	656.000	3	1	1	168.661	103.975	127.009
894.000	656.535	3	1	1	174.795	103.975	127.009
893.115	657.000	3	1	1	180.556	103.975	127.009
892.352	657.648	3	1	1	175.837	103.975	127.009
891.645	658.355	3	1	1	192.491	103.975	127.009
890.938	659.062	3	1	1	193.865	103.975	127.009
890.231	659.769	3	1	1	195.448	103.975	127.009
889.258	660.000	3	1	1	200.438	103.975	127.009
889.000	660.966	3	1	1	208.578	103.975	127.009
888.310	661.690	3	1	1	205.633	103.975	127.009
888.000	662.641	3	1	1	193.517	103.975	127.009
887.496	663.504	3	1	1	208.643	103.975	127.009
887.000	664.373	3	1	1	213.895	103.975	127.009
886.221	665.000	3	1	1	232.833	103.975	127.009
886.000	665.975	3	1	1	240.912	103.975	127.009
885.305	666.695	3	1	1	252.740	103.975	127.009
885.000	667.647	3	1	1	240.961	103.975	127.009
884.492	668.508	3	1	1	225.729	103.975	127.009
883.785	669.215	3	1	1	217.003	103.975	127.009
883.078	669.922	3	1	1	209.663	103.975	127.009
882.081	670.000	3	1	1	223.666	103.975	127.009
882.000	670.997	3	1	1	205.120	103.975	127.009
881.000	671.000	3	1	1	206.030	103.975	127.009
880.293	671.707	3	1	1	195.371	103.975	127.009
880.000	672.663	3	1	1	202.116	103.975	127.009
879.058	673.000	3	1	1	193.931	103.975	127.009
879.000	673.998	3	1	1	178.707	103.975	127.009
878.000	674.000	3	1	1	179.177	103.975	127.009
877.293	674.707	3	1	1	177.717	103.975	127.009
876.586	675.414	3	1	1	183.105	103.975	127.009
876.000	676.225	3	1	1	181.090	103.975	127.009
875.368	677.000	3	1	1	184.936	103.975	127.009
875.000	677.930	3	1	1	187.406	103.975	127.009
874.003	678.000	3	1	1	201.123	103.975	127.009
874.000	679.000	3	1	1	202.659	103.975	127.009
873.000	679.000	3	1	1	190.769	103.975	127.009
873.000	680.000	3	1	1	200.568	103.975	127.009
872.000	680.000	3	1	1	188.710	103.975	127.009
872.000	681.000	3	1	1	184.255	103.975	127.009
871.000	681.000	3	1	1	188.546	103.975	127.009
871.000	682.000	3	1	1	194.494	103.975	127.009
871.000	683.000	3	1	1	181.335	103.975	127.009
870.000	683.000	3	1	1	191.102	103.975	127.009
870.000	684.000	3	1	1	198.236	103.975	127.009
870.000	685.000	3	1	1	188.839	103.975	127.009
870.000	686.000	3	1	1	165.603	103.975	127.009
869.000	686.000	3	1	1	173.019	103.975	127.009
869.000	687.000	3	1	1	153.965	103.975	127.009
868.000	687.000	3	1	1	168.346	103.975	127.009
868.000	688.000	3	1	1	151.667	103.975	127.009
868.000	689.000	3	1	1	147.127	103.975	127.009
868.000	688.000	3	1	1	151.904	103.975	127.009
867.000	688.000	3	1	1	150.700	103.975	127.009
866.106	687.553	3	1	1	157.296	103.975	127.009
