X	Y	C	Z	T	Intensity	BG	MX
429.000	451.000	3	1	1	133.328	105.769	132.444
428.000	451.000	3	1	1	130.417	105.769	132.444
428.000	452.000	3	1	1	136.455	105.769	132.444
427.072	452.371	3	1	1	135.497	105.769	132.444
426.143	452.743	3	1	1	132.580	105.769	132.444
425.215	453.114	3	1	1	130.814	105.769	132.444
424.286	453.486	3	1	1	125.192	105.769	132.444
423.358	453.857	3	1	1	123.559	105.769	132.444
422.551	454.449	3	1	1	125.515	105.769	132.444
421.844	455.156	3	1	1	118.692	105.769	132.444
421.137	455.863	3	1	1	116.558	105.769	132.444
420.636	456.728	3	1	1	119.192	105.769	132.444
420.189	457.623	3	1	1	112.335	105.769	132.444
419.582	458.418	3	1	1	115.133	105.769	132.444
419.000	459.231	3	1	1	112.585	105.769	132.444
418.791	460.209	3	1	1	110.504	105.769	132.444
418.084	460.916	3	1	1	111.168	105.769	132.444
418.000	461.912	3	1	1	110.767	105.769	132.444
418.000	462.912	3	1	1	117.673	105.769	132.444
418.000	463.912	3	1	1	108.430	105.769	132.444
418.000	464.912	3	1	1	113.751	105.769	132.444
418.000	465.912	3	1	1	118.489	105.769	132.444
418.000	466.912	3	1	1	123.714	105.769	132.444
418.000	467.912	3	1	1	120.496	105.769	132.444
418.000	468.912	3	1	1	128.281	105.769	132.444
418.000	469.912	3	1	1	123.407	105.769	132.444
418.000	470.912	3	1	1	125.339	105.769	132.444
418.000	471.912	3	1	1	125.072	105.769	132.444
418.000	472.912	3	1	1	119.933	105.769	132.444
418.000	473.912	3	1	1	121.125	105.769	132.444
418.000	474.912	3	1	1	122.831	105.769	132.444
418.000	475.912	3	1	1	120.620	105.769	132.444
418.000	476.912	3	1	1	122.272	105.769	132.444
418.000	477.912	3	1	1	118.009	105.769	132.444
417.338	478.662	3	1	1	115.411	105.769	132.444
417.000	479.603	3	1	1	116.761	105.769	132.444
417.000	480.603	3	1	1	118.745	105.769	132.444
417.000	481.603	3	1	1	118.553	105.769	132.444
417.000	482.603	3	1	1	117.522	105.769	132.444
417.000	483.603	3	1	1	122.363	105.769	132.444
417.000	484.603	3	1	1	123.510	105.769	132.444
417.000	485.603	3	1	1	118.443	105.769	132.444
416.719	486.563	3	1	1	113.441	105.769	132.444
416.272	487.457	3	1	1	114.530	105.769	132.444
416.000	488.419	3	1	1	121.414	105.769	132.444
416.000	489.419	3	1	1	123.592	105.769	132.444
416.000	490.419	3	1	1	124.183	105.769	132.444
415.800	491.399	3	1	1	122.386	105.769	132.444
415.353	492.294	3	1	1	121.222	105.769	132.444
414.845	493.155	3	1	1	125.435	105.769	132.444
414.138	493.862	3	1	1	122.805	105.769	132.444
414.000	494.853	3	1	1	121.150	105.769	132.444
413.613	495.775	3	1	1	117.833	105.769	132.444
413.166	496.669	3	1	1	115.295	105.769	132.444
413.000	497.655	3	1	1	109.983	105.769	132.444
412.487	498.513	3	1	1	111.435	105.769	132.444
411.780	499.220	3	1	1	117.504	105.769	132.444
411.072	499.928	3	1	1	112.272	105.769	132.444
410.596	500.807	3	1	1	110.215	105.769	132.444
410.149	501.701	3	1	1	114.789	105.769	132.444
409.521	502.479	3	1	1	119.899	105.769	132.444
409.000	503.333	3	1	1	122.478	105.769	132.444
409.000	504.333	3	1	1	118.410	105.769	132.444
408.840	505.320	3	1	1	119.155	105.769	132.444
408.393	506.214	3	1	1	114.981	105.769	132.444
408.000	507.134	3	1	1	115.311	105.769	132.444
408.000	508.134	3	1	1	117.218	105.769	132.444
408.000	509.134	3	1	1	112.520	105.769	132.444
408.000	510.134	3	1	1	121.037	105.769	132.444
408.000	511.134	3	1	1	117.327	105.769	132.444
408.066	512.132	3	1	1	124.451	105.769	132.444
408.513	513.026	3	1	1	125.519	105.769	132.444
408.960	513.921	3	1	1	136.909	105.769	132.444
409.000	514.920	3	1	1	136.192	105.769	132.444
409.000	515.920	3	1	1	128.073	105.769	132.444
409.000	516.920	3	1	1	133.063	105.769	132.444
409.000	517.920	3	1	1	132.758	105.769	132.444
409.000	518.920	3	1	1	129.032	105.769	132.444
409.000	519.920	3	1	1	126.543	105.769	132.444
409.000	520.920	3	1	1	129.069	105.769	132.444
409.000	521.920	3	1	1	127.502	105.769	132.444
409.000	522.920	3	1	1	122.463	105.769	132.444
409.000	523.920	3	1	1	128.129	105.769	132.444
409.000	524.920	3	1	1	116.093	105.769	132.444
408.585	525.830	3	1	1	124.476	105.769	132.444
408.138	526.724	3	1	1	118.827	105.769	132.444
408.000	527.715	3	1	1	121.636	105.769	132.444
408.000	528.715	3	1	1	122.001	105.769	132.444
408.000	529.715	3	1	1	125.531	105.769	132.444
408.000	530.715	3	1	1	133.997	105.769	132.444
407.450	531.550	3	1	1	134.351	105.769	132.444
407.000	532.443	3	1	1	134.829	105.769	132.444
407.000	533.443	3	1	1	123.774	105.769	132.444
407.000	534.443	3	1	1	116.929	105.769	132.444
406.629	535.371	3	1	1	120.346	105.769	132.444
406.000	536.149	3	1	1	117.684	105.769	132.444
405.927	537.146	3	1	1	115.071	105.769	132.444
405.480	538.041	3	1	1	114.692	105.769	132.444
405.032	538.935	3	1	1	118.265	105.769	132.444
404.342	539.658	3	1	1	114.325	105.769	132.444
403.763	540.474	3	1	1	122.526	105.769	132.444
403.316	541.368	3	1	1	118.578	105.769	132.444
402.784	542.216	3	1	1	116.892	105.769	132.444
402.077	542.923	3	1	1	116.513	105.769	132.444
