X	Y	C	Z	T	Intensity	BG	MX
896.000	586.000	3	1	1	287.000	104.517	342.701
897.000	586.000	3	1	1	337.306	104.517	342.701
898.000	586.000	3	1	1	322.015	104.517	342.701
899.000	586.000	3	1	1	326.209	104.517	342.701
900.000	586.000	3	1	1	302.925	104.517	342.701
901.000	586.000	3	1	1	293.071	104.517	342.701
902.000	586.000	3	1	1	302.164	104.517	342.701
903.000	586.000	3	1	1	325.769	104.517	342.701
904.000	586.000	3	1	1	321.381	104.517	342.701
904.000	587.000	3	1	1	298.352	104.517	342.701
905.000	587.000	3	1	1	308.643	104.517	342.701
906.000	587.000	3	1	1	325.503	104.517	342.701
907.000	587.000	3	1	1	338.335	104.517	342.701
908.000	587.000	3	1	1	332.120	104.517	342.701
909.000	587.000	3	1	1	319.036	104.517	342.701
909.707	587.707	3	1	1	288.008	104.517	342.701
910.663	588.000	3	1	1	257.922	104.517	342.701
911.663	588.000	3	1	1	254.547	104.517	342.701
912.663	588.000	3	1	1	281.839	104.517	342.701
913.663	588.000	3	1	1	306.284	104.517	342.701
914.663	588.000	3	1	1	321.633	104.517	342.701
915.663	588.000	3	1	1	319.367	104.517	342.701
916.000	587.058	3	1	1	353.765	104.517	342.701
916.998	587.000	3	1	1	362.756	104.517	342.701
917.998	587.000	3	1	1	369.749	104.517	342.701
918.998	587.000	3	1	1	350.224	104.517	342.701
919.000	586.000	3	1	1	379.162	104.517	342.701
920.000	586.000	3	1	1	317.185	104.517	342.701
921.000	586.000	3	1	1	283.135	104.517	342.701
921.707	585.293	3	1	1	274.955	104.517	342.701
922.663	585.000	3	1	1	253.988	104.517	342.701
923.663	585.000	3	1	1	241.878	104.517	342.701
924.000	584.058	3	1	1	283.205	104.517	342.701
924.998	584.000	3	1	1	268.558	104.517	342.701
925.998	584.000	3	1	1	282.096	104.517	342.701
926.998	584.000	3	1	1	285.348	104.517	342.701
927.000	585.000	3	1	1	275.409	104.517	342.701
928.000	585.000	3	1	1	281.578	104.517	342.701
929.000	585.000	3	1	1	298.308	104.517	342.701
930.000	585.000	3	1	1	286.641	104.517	342.701
930.707	585.707	3	1	1	287.047	104.517	342.701
931.663	586.000	3	1	1	300.705	104.517	342.701
932.663	586.000	3	1	1	301.556	104.517	342.701
933.000	586.942	3	1	1	301.972	104.517	342.701
933.998	587.000	3	1	1	319.471	104.517	342.701
934.893	587.447	3	1	1	296.291	104.517	342.701
935.787	587.894	3	1	1	291.229	104.517	342.701
936.782	588.000	3	1	1	288.313	104.517	342.701
937.000	588.976	3	1	1	323.678	104.517	342.701
938.000	589.000	3	1	1	288.849	104.517	342.701
938.707	589.707	3	1	1	290.695	104.517	342.701
939.663	590.000	3	1	1	280.408	104.517	342.701
940.518	590.518	3	1	1	259.257	104.517	342.701
941.395	591.000	3	1	1	232.870	104.517	342.701
942.336	591.336	3	1	1	199.687	104.517	342.701
943.084	592.000	3	1	1	202.898	104.517	342.701
