X	Y	C	Z	T	Intensity	BG	MX
126.500	107.167	2	1	1	139.806	106.003	141.867
125.715	107.786	2	1	1	145.914	106.003	141.867
124.930	108.406	2	1	1	147.987	106.003	141.867
124.145	109.026	2	1	1	144.857	106.003	141.867
123.360	109.645	2	1	1	151.401	106.003	141.867
122.576	110.265	2	1	1	148.406	106.003	141.867
121.791	110.885	2	1	1	144.302	106.003	141.867
121.006	111.504	2	1	1	146.949	106.003	141.867
120.221	112.124	2	1	1	144.879	106.003	141.867
119.436	112.743	2	1	1	140.202	106.003	141.867
118.651	113.363	2	1	1	139.969	106.003	141.867
117.866	113.983	2	1	1	146.559	106.003	141.867
117.081	114.602	2	1	1	150.112	106.003	141.867
116.297	115.222	2	1	1	146.597	106.003	141.867
115.512	115.842	2	1	1	151.605	106.003	141.867
114.727	116.461	2	1	1	151.586	106.003	141.867
113.942	117.081	2	1	1	148.149	106.003	141.867
113.255	117.807	2	1	1	144.961	106.003	141.867
112.584	118.549	2	1	1	137.458	106.003	141.867
111.914	119.292	2	1	1	139.286	106.003	141.867
111.244	120.034	2	1	1	146.282	106.003	141.867
110.573	120.776	2	1	1	144.690	106.003	141.867
109.903	121.518	2	1	1	143.264	106.003	141.867
109.233	122.260	2	1	1	146.327	106.003	141.867
108.563	123.002	2	1	1	158.650	106.003	141.867
107.892	123.744	2	1	1	157.161	106.003	141.867
107.222	124.486	2	1	1	147.821	106.003	141.867
106.552	125.228	2	1	1	138.379	106.003	141.867
105.881	125.971	2	1	1	135.553	106.003	141.867
105.211	126.713	2	1	1	137.632	106.003	141.867
104.541	127.455	2	1	1	134.194	106.003	141.867
104.072	128.338	2	1	1	130.448	106.003	141.867
103.618	129.229	2	1	1	131.998	106.003	141.867
103.163	130.120	2	1	1	136.486	106.003	141.867
102.709	131.010	2	1	1	135.915	106.003	141.867
102.254	131.901	2	1	1	139.846	106.003	141.867
101.800	132.792	2	1	1	143.238	106.003	141.867
101.346	133.683	2	1	1	144.554	106.003	141.867
100.891	134.574	2	1	1	153.318	106.003	141.867
100.437	135.464	2	1	1	146.729	106.003	141.867
99.982	136.355	2	1	1	158.243	106.003	141.867
99.528	137.246	2	1	1	156.534	106.003	141.867
99.073	138.137	2	1	1	147.810	106.003	141.867
98.619	139.027	2	1	1	153.505	106.003	141.867
98.164	139.918	2	1	1	155.358	106.003	141.867
97.710	140.809	2	1	1	148.973	106.003	141.867
97.255	141.700	2	1	1	138.794	106.003	141.867
96.801	142.590	2	1	1	134.232	106.003	141.867
96.346	143.481	2	1	1	141.621	106.003	141.867
95.882	144.367	2	1	1	143.967	106.003	141.867
95.412	145.249	2	1	1	145.290	106.003	141.867
94.941	146.132	2	1	1	143.459	106.003	141.867
94.471	147.014	2	1	1	135.771	106.003	141.867
94.001	147.897	2	1	1	137.190	106.003	141.867
93.530	148.779	2	1	1	143.692	106.003	141.867
93.060	149.662	2	1	1	143.616	106.003	141.867
92.589	150.544	2	1	1	147.681	106.003	141.867
92.119	151.426	2	1	1	144.782	106.003	141.867
91.649	152.309	2	1	1	142.496	106.003	141.867
91.178	153.191	2	1	1	148.945	106.003	141.867
90.708	154.074	2	1	1	148.818	106.003	141.867
90.237	154.956	2	1	1	147.712	106.003	141.867
89.767	155.839	2	1	1	144.698	106.003	141.867
89.297	156.721	2	1	1	151.422	106.003	141.867
88.826	157.604	2	1	1	154.731	106.003	141.867
88.356	158.486	2	1	1	155.756	106.003	141.867
87.885	159.368	2	1	1	156.556	106.003	141.867
87.415	160.251	2	1	1	140.805	106.003	141.867
86.944	161.133	2	1	1	147.238	106.003	141.867
86.474	162.016	2	1	1	151.103	106.003	141.867
86.004	162.898	2	1	1	147.880	106.003	141.867
85.533	163.781	2	1	1	155.143	106.003	141.867
85.063	164.663	2	1	1	157.096	106.003	141.867
84.698	165.594	2	1	1	157.752	106.003	141.867
84.549	166.583	2	1	1	151.467	106.003	141.867
84.399	167.572	2	1	1	155.617	106.003	141.867
84.250	168.561	2	1	1	159.438	106.003	141.867
84.100	169.549	2	1	1	163.366	106.003	141.867
83.951	170.538	2	1	1	169.722	106.003	141.867
83.801	171.527	2	1	1	161.855	106.003	141.867
83.652	172.516	2	1	1	153.188	106.003	141.867
83.502	173.504	2	1	1	146.761	106.003	141.867
83.353	174.493	2	1	1	145.156	106.003	141.867
83.203	175.482	2	1	1	145.962	106.003	141.867
83.054	176.471	2	1	1	139.961	106.003	141.867
82.904	177.459	2	1	1	137.099	106.003	141.867
82.755	178.448	2	1	1	140.967	106.003	141.867
82.605	179.437	2	1	1	139.555	106.003	141.867
82.456	180.426	2	1	1	140.807	106.003	141.867
82.307	181.415	2	1	1	143.803	106.003	141.867
82.157	182.403	2	1	1	146.755	106.003	141.867
82.008	183.392	2	1	1	150.674	106.003	141.867
81.858	184.381	2	1	1	146.391	106.003	141.867
81.709	185.370	2	1	1	149.277	106.003	141.867
81.559	186.358	2	1	1	144.115	106.003	141.867
81.478	187.355	2	1	1	141.845	106.003	141.867
81.443	188.354	2	1	1	146.842	106.003	141.867
81.407	189.354	2	1	1	155.267	106.003	141.867
81.371	190.353	2	1	1	162.739	106.003	141.867
81.336	191.353	2	1	1	169.134	106.003	141.867
81.300	192.352	2	1	1	168.137	106.003	141.867
81.264	193.351	2	1	1	172.254	106.003	141.867
