X	Y	C	Z	T	Intensity	BG	MX
564.000	707.000	3	1	1	480.251	104.406	113.054
563.000	707.000	3	1	1	432.112	104.406	113.054
563.000	706.000	3	1	1	520.877	104.406	113.054
562.000	706.000	3	1	1	491.955	104.406	113.054
562.000	705.000	3	1	1	564.150	104.406	113.054
561.293	704.293	3	1	1	562.249	104.406	113.054
560.337	704.000	3	1	1	543.099	104.406	113.054
559.482	703.482	3	1	1	564.088	104.406	113.054
558.774	702.774	3	1	1	570.218	104.406	113.054
558.067	702.067	3	1	1	571.526	104.406	113.054
557.070	702.000	3	1	1	519.624	104.406	113.054
556.329	701.329	3	1	1	521.737	104.406	113.054
555.621	700.621	3	1	1	513.340	104.406	113.054
554.914	699.914	3	1	1	561.273	104.406	113.054
554.207	699.207	3	1	1	579.349	104.406	113.054
553.500	698.500	3	1	1	599.602	104.406	113.054
552.793	697.793	3	1	1	626.822	104.406	113.054
552.086	697.086	3	1	1	650.722	104.406	113.054
551.379	696.379	3	1	1	700.271	104.406	113.054
550.453	696.000	3	1	1	656.569	104.406	113.054
549.453	696.000	3	1	1	585.523	104.406	113.054
548.453	696.000	3	1	1	529.728	104.406	113.054
547.557	695.557	3	1	1	522.443	104.406	113.054
546.726	695.000	3	1	1	513.421	104.406	113.054
545.726	695.000	3	1	1	488.741	104.406	113.054
544.756	694.756	3	1	1	452.218	104.406	113.054
544.049	694.049	3	1	1	445.011	104.406	113.054
543.051	694.000	3	1	1	422.972	104.406	113.054
542.051	694.000	3	1	1	393.264	104.406	113.054
541.146	693.573	3	1	1	357.480	104.406	113.054
540.252	693.126	3	1	1	382.886	104.406	113.054
539.260	693.000	3	1	1	406.040	104.406	113.054
538.260	693.000	3	1	1	413.669	104.406	113.054
537.435	692.435	3	1	1	401.668	104.406	113.054
536.534	692.000	3	1	1	414.722	104.406	113.054
536.000	691.155	3	1	1	440.160	104.406	113.054
535.012	691.000	3	1	1	430.391	104.406	113.054
534.012	691.000	3	1	1	413.827	104.406	113.054
533.115	690.558	3	1	1	426.958	104.406	113.054
532.221	690.110	3	1	1	454.523	104.406	113.054
531.227	690.000	3	1	1	467.406	104.406	113.054
530.227	690.000	3	1	1	470.096	104.406	113.054
529.416	689.416	3	1	1	455.496	104.406	113.054
528.506	689.000	3	1	1	431.779	104.406	113.054
527.506	689.000	3	1	1	401.585	104.406	113.054
526.506	689.000	3	1	1	388.848	104.406	113.054
525.506	689.000	3	1	1	407.225	104.406	113.054
524.593	689.407	3	1	1	442.613	104.406	113.054
524.000	690.213	3	1	1	435.127	104.406	113.054
524.000	691.213	3	1	1	430.448	104.406	113.054
523.806	692.194	3	1	1	446.485	104.406	113.054
523.099	692.901	3	1	1	420.960	104.406	113.054
523.000	693.896	3	1	1	415.762	104.406	113.054
523.000	694.896	3	1	1	443.039	104.406	113.054
523.000	695.896	3	1	1	436.938	104.406	113.054
523.000	696.896	3	1	1	411.407	104.406	113.054
522.005	697.000	3	1	1	383.997	104.406	113.054
521.005	697.000	3	1	1	393.197	104.406	113.054
520.005	697.000	3	1	1	424.502	104.406	113.054
519.005	697.000	3	1	1	459.180	104.406	113.054
518.005	697.000	3	1	1	464.850	104.406	113.054
517.005	697.000	3	1	1	475.870	104.406	113.054
516.005	697.000	3	1	1	508.612	104.406	113.054
515.005	697.000	3	1	1	530.561	104.406	113.054
514.005	697.000	3	1	1	534.124	104.406	113.054
513.005	697.000	3	1	1	537.432	104.406	113.054
512.005	697.000	3	1	1	569.280	104.406	113.054
511.005	697.000	3	1	1	588.435	104.406	113.054
510.005	697.000	3	1	1	598.233	104.406	113.054
509.005	697.000	3	1	1	610.185	104.406	113.054
508.296	696.296	3	1	1	599.157	104.406	113.054
507.340	696.000	3	1	1	536.163	104.406	113.054
507.000	696.940	3	1	1	526.487	104.406	113.054
507.000	697.940	3	1	1	537.447	104.406	113.054
506.323	698.677	3	1	1	515.388	104.406	113.054
506.000	699.623	3	1	1	457.560	104.406	113.054
505.507	700.493	3	1	1	457.596	104.406	113.054
505.000	701.355	3	1	1	425.277	104.406	113.054
505.000	702.355	3	1	1	399.663	104.406	113.054
505.307	703.307	3	1	1	391.690	104.406	113.054
506.000	704.027	3	1	1	385.951	104.406	113.054
506.000	705.027	3	1	1	370.795	104.406	113.054
506.027	706.027	3	1	1	340.113	104.406	113.054
506.734	706.734	3	1	1	325.248	104.406	113.054
507.000	707.698	3	1	1	311.672	104.406	113.054
507.000	708.698	3	1	1	309.723	104.406	113.054
507.000	709.698	3	1	1	319.866	104.406	113.054
506.460	710.540	3	1	1	377.585	104.406	113.054
505.572	711.000	3	1	1	419.022	104.406	113.054
505.000	711.820	3	1	1	427.743	104.406	113.054
504.016	712.000	3	1	1	443.569	104.406	113.054
503.016	712.000	3	1	1	401.376	104.406	113.054
502.016	712.000	3	1	1	363.563	104.406	113.054
502.000	713.000	3	1	1	367.629	104.406	113.054
501.000	713.000	3	1	1	370.204	104.406	113.054
500.000	713.000	3	1	1	379.545	104.406	113.054
499.000	713.000	3	1	1	428.159	104.406	113.054
