X	Y	C	Z	T	Intensity	BG	MX
161.833	313.167	1	1	1	273.574	113.257	133.870
162.833	313.167	1	1	1	295.674	113.257	133.870
163.500	313.912	1	1	1	332.631	113.257	133.870
163.500	314.912	1	1	1	339.781	113.257	133.870
163.424	315.909	1	1	1	330.114	113.257	133.870
162.617	316.500	1	1	1	308.611	113.257	133.870
161.872	317.167	1	1	1	315.240	113.257	133.870
160.872	317.167	1	1	1	318.054	113.257	133.870
159.929	317.500	1	1	1	321.123	113.257	133.870
159.184	316.833	1	1	1	316.339	113.257	133.870
158.833	315.897	1	1	1	299.704	113.257	133.870
158.833	314.897	1	1	1	291.544	113.257	133.870
159.662	314.338	1	1	1	296.894	113.257	133.870
160.648	314.167	1	1	1	304.669	113.257	133.870
