X	Y	C	Z	T	Intensity	BG	MX
224.833	305.500	1	1	1	223.475	109.304	126.542
224.994	306.487	1	1	1	248.798	109.304	126.542
225.167	307.472	1	1	1	249.935	109.304	126.542
225.167	308.472	1	1	1	257.380	109.304	126.542
224.500	309.217	1	1	1	275.533	109.304	126.542
223.948	310.052	1	1	1	278.434	109.304	126.542
223.095	310.572	1	1	1	290.832	109.304	126.542
222.129	310.833	1	1	1	295.848	109.304	126.542
221.181	310.515	1	1	1	263.860	109.304	126.542
220.328	309.994	1	1	1	240.847	109.304	126.542
219.766	309.167	1	1	1	220.613	109.304	126.542
219.167	308.366	1	1	1	228.123	109.304	126.542
218.833	307.424	1	1	1	217.342	109.304	126.542
218.907	306.426	1	1	1	208.413	109.304	126.542
219.500	305.621	1	1	1	203.011	109.304	126.542
220.425	305.242	1	1	1	210.972	109.304	126.542
221.411	305.411	1	1	1	202.203	109.304	126.542
222.407	305.500	1	1	1	196.659	109.304	126.542
