"prot","cond","real","ch1","ch2"
"LBR1_245S_mitosis","Control",18.7438006201575,0.550502556782072,0.052146443947413
"LBR1_245S_mitosis","Control",18.8089322864563,0.524895626582712,0.0583829113233116
"LBR1_245S_mitosis","Control",18.8740639527551,0.510304125072108,0.0594544772794387
"LBR1_245S_mitosis","Control",18.9391956190539,0.542417894541295,0.0624111625206401
"LBR1_245S_mitosis","Control",19.0043272853527,0.547090254896018,0.0572230167200416
"LBR1_245S_mitosis","Control",19.0694589516515,0.600252256127966,0.0586827638359806
"LBR1_245S_mitosis","Control",19.1345906179503,0.611833550065019,0.0513561349992931
"LBR1_245S_mitosis","Control",19.1997222842491,0.619093246771024,0.0432601171572302
"LBR1_245S_mitosis","Control",19.2648539505479,0.642082286340037,0.0554517949010201
"LBR1_245S_mitosis","Control",19.3299856168467,0.643869100579798,0.0582202006575222
"LBR1_245S_mitosis","Control",19.3951172831455,0.601482982488731,0.0451173431853118
"LBR1_245S_mitosis","Control",19.4602489494443,0.599223188009034,0.0466723922626418
"LBR1_245S_mitosis","Control",19.5253806157432,0.604367306432531,0.0392388392741499
"LBR1_245S_mitosis","Control",19.590512282042,0.580842955894287,0.046946675956401
"LBR1_245S_mitosis","Control",19.6556439483408,0.582519774729411,0.051546738922075
"LBR1_245S_mitosis","Control",19.7207756146396,0.549893915543084,0.0448756016247105
"LBR1_245S_mitosis","Control",19.7859072809384,0.544267039510349,0.046607307996326
"LBR1_245S_mitosis","Control",19.8510389472372,0.545679869374346,0.039868761994563
"LBR1_245S_mitosis","Control",19.916170613536,0.563544345258465,0.0428696115593357
"LBR1_245S_mitosis","Control",19.9813022798348,0.534698661478143,0.0411797450732089
"LBR1_245S_mitosis","Control",20.0464339461336,0.531926777281305,0.0433344991758768
"LBR1_245S_mitosis","Control",20.1115656124324,0.511252529894307,0.0401709389453148
"LBR1_245S_mitosis","Control",20.1766972787312,0.489044457698212,0.0428022028549373
"LBR1_245S_mitosis","Control",20.24182894503,0.478922436129335,0.0492385719059485
"LBR1_245S_mitosis","Control",20.3069606113288,0.48193019936056,0.0583271248093267
"LBR1_245S_mitosis","Control",20.3720922776276,0.501113397929153,0.0505193372895192
"LBR1_245S_mitosis","Control",20.4372239439264,0.51087243466273,0.0552402710354939
"LBR1_245S_mitosis","Control",20.5023556102252,0.518030691162236,0.0585386486748529
"LBR1_245S_mitosis","Control",20.567487276524,0.530056855402485,0.0647030584701876
"LBR1_245S_mitosis","Control",20.6326189428228,0.566508110327835,0.0742890411232646
"LBR1_245S_mitosis","Control",20.6977506091216,0.564238538478837,0.0481716548259868
"LBR1_245S_mitosis","Control",20.7628822754205,0.59083787166225,0.0453497869935824
"LBR1_245S_mitosis","Control",20.8280139417193,0.607684278967901,0.0601425109519196
"LBR1_245S_mitosis","Control",20.8931456080181,0.591302296704049,0.0440969148670042
"LBR1_245S_mitosis","Control",20.9582772743169,0.600035931832181,0.041407540005314
"LBR1_245S_mitosis","Control",21.0234089406157,0.591422069477986,0.0389482845138117
"LBR1_245S_mitosis","Control",21.0885406069145,0.590242674306051,0.0481530593213251
"LBR1_245S_mitosis","Control",21.1536722732133,0.594356502439454,0.033564885914266
"LBR1_245S_mitosis","Control",21.2188039395121,0.592526912209001,0.0573787540715828
"LBR1_245S_mitosis","Control",21.2839356058109,0.61508574752877,0.0365750332313695
"LBR1_245S_mitosis","Control",21.3490672721097,0.62333906938999,0.0399594150797886
"LBR1_245S_mitosis","Control",21.4141989384085,0.60989396442993,0.0608351935005658
"LBR1_245S_mitosis","Control",21.4793306047073,0.611268906987886,0.0615092805445504
"LBR1_245S_mitosis","Control",21.5444622710061,0.607863938128807,0.0512003976477519
"LBR1_245S_mitosis","Control",21.6095939373049,0.62954525455381,0.0605120966070697
"LBR1_245S_mitosis","Control",21.6747256036037,0.620111315349492,0.0416911214514041
"LBR1_245S_mitosis","Control",21.7398572699025,0.582599215854982,0.0468351029284311
"LBR1_245S_mitosis","Control",21.8049889362013,0.617950516733968,0.0514584102749322
"LBR1_245S_mitosis","Control",21.8701206025001,0.600367140217253,0.0607840558627462
"LBR1_245S_mitosis","Control",21.9352522687989,0.570989811981188,0.0597752497348521
"LBR1_245S_mitosis","Control",22.0003839350977,0.565228497120565,0.046007602970988
"LBR1_245S_mitosis","Control",22.0655156013966,0.592808011576405,0.0412680737203517
"LBR1_245S_mitosis","Control",22.1306472676954,0.59786291150503,0.0378000121009552
"LBR1_245S_mitosis","Control",22.1957789339942,0.569421766379538,0.0486179469378662
"LBR1_245S_mitosis","Control",22.260910600293,0.556606079568231,0.052106928500007
"LBR1_245S_mitosis","Control",22.3260422665918,0.526087243466273,0.0552797864828999
"LBR1_245S_mitosis","Control",22.3911739328906,0.589015614458774,0.0500102853494067
"LBR1_245S_mitosis","Control",22.4563055991894,0.603927324813985,0.0786217937094275
"LBR1_245S_mitosis","Control",22.5214372654882,0.617450648728453,0.0569487330262823
"LBR1_245S_mitosis","Control",22.586568931787,0.64988096052876,0.0509958470964738
"LBR1_245S_mitosis","Control",22.6517005980858,0.668674286496475,0.0589407764631609
"LBR1_245S_mitosis","Control",22.7168322643846,0.656536904680427,0.0638732340746617
"LBR1_245S_mitosis","Control",22.7819639306834,0.739317001867477,0.0449290637006127
"LBR1_245S_mitosis","Control",22.8470955969822,0.745052651133686,0.0588222301209429
"LBR1_245S_mitosis","Control",22.912227263281,0.747877088690517,0.0510376869819625
"LBR1_245S_mitosis","Control",22.9773589295798,0.743056845625116,0.063066654059963
"LBR1_245S_mitosis","Control",23.0424905958786,0.686256440842027,0.0451266409376427
"LBR1_245S_mitosis","Control",23.1076222621774,0.680932663257624,0.0480647306741823
"LBR1_245S_mitosis","Control",23.1727539284762,0.6488201159596,0.0486411913186932
"LBR1_245S_mitosis","Control",23.237885594775,0.684407295872972,0.0469257560136567
"LBR1_245S_mitosis","Control",23.3030172610738,0.680254358262366,0.0483785298153475
"LBR1_245S_mitosis","Control",23.3681489273727,0.715146122784204,0.0524277009554203
"LBR1_245S_mitosis","Control",23.4332805936715,0.743985695708713,0.0574298917094024
"LBR1_245S_mitosis","Control",23.4984122599703,0.745722400930805,0.0585037821036123
"LBR1_245S_mitosis","Control",23.5635439262691,0.779362662182113,0.0549497162751557
"LBR1_245S_mitosis","Control",23.6286755925679,0.735003959834567,0.0588431500636873
"LBR1_245S_mitosis","Control",23.6938072588667,0.665274206322047,0.0544569354016222
"LBR1_245S_mitosis","Control",23.7589389251655,0.581758362095095,0.0600867244379347
"LBR1_245S_mitosis","Control",23.8240705914643,0.570499721344975,0.0640940556925187
"LBR1_245S_mitosis","Control",23.8892022577631,0.574573217830011,0.0811763511623207
"LBR1_245S_mitosis","Control",23.9543339240619,0.542637885350567,0.0661906988431191
"LBR1_245S_mitosis","Control",24.0194655903607,0.58298908845586,0.0597589786682732
"LBR1_245S_mitosis","Control",24.0845972566595,0.52702587091917,0.0823199746990118
"LBR1_245S_mitosis","Control",24.1497289229583,0.539682675479335,0.0600169912954535
"LBR1_245S_mitosis","Control",24.2148605892571,0.521988081386822,0.0556121811287267
"LBR1_245S_mitosis","Control",24.2799922555559,0.511038649940847,0.0563350813724481
"LBR1_245S_mitosis","Control",24.3451239218547,0.536506252627668,0.0570440349876733
"LBR1_245S_mitosis","Control",24.4102555881535,0.550155460171886,0.0424140216951255
"LBR1_245S_mitosis","Control",24.4753872544523,0.556900622818424,0.053408613826322
"LBR1_245S_mitosis","Control",24.5405189207511,0.541908249166479,0.0442363811519665
"LBR1_245S_mitosis","Control",24.6056505870499,0.577512539476128,0.0495128555997078
"LBR1_245S_mitosis","Control",24.6707822533488,0.574295784976094,0.0374164798173088
"LBR1_245S_mitosis","Control",24.7359139196476,0.615083303186445,0.0283674423613367
"LBR1_245S_mitosis","Control",24.8010455859464,0.603620559852166,0.0347201316413706
"LBR1_245S_mitosis","Control",24.8661772522452,0.584223481330113,0.0424209950093736
"LBR1_245S_mitosis","Control",24.931308918544,0.602755262669026,0.0281140786103218
"LBR1_245S_mitosis","Control",24.9964405848428,0.593785748506507,0.0378279053579477
"LBR1_245S_mitosis","Control",25.0615722511416,0.611509674706923,0.039387603311443
"LBR1_245S_mitosis","Control",25.1267039174404,0.591598062125404,0.0403336496111041
"LBR1_245S_mitosis","Control",25.1918355837392,0.584152595402681,0.0480554329218515
"LBR1_245S_mitosis","Control",25.256967250038,0.595930658896917,0.0587455236642136
"LBR1_245S_mitosis","Control",25.3220989163368,0.642220391681414,0.0500009875970759
"LBR1_245S_mitosis","Control",25.3872305826356,0.652596624852117,0.0498847656929406
"LBR1_245S_mitosis","Control",25.4523622489344,0.64288403062272,0.063626843637895
"LBR1_245S_mitosis","Control",25.5174939152332,0.670408547376243,0.0465027082826043
"LBR1_245S_mitosis","Control",25.582625581532,0.726023446131584,0.0316658200006957
"LBR1_245S_mitosis","Control",25.6477572478308,0.732652502517673,0.0295296614026894
"LBR1_245S_mitosis","Control",25.7128889141296,0.751011957722655,0.034922357754566
"LBR1_245S_mitosis","Control",25.7780205804284,0.764260293125531,0.0349037622499043
"LBR1_245S_mitosis","Control",25.8431522467272,0.762716690947134,0.0399338462608788
"LBR1_245S_mitosis","Control",25.908283913026,0.73010183130127,0.02984810942002
"LBR1_245S_mitosis","Control",25.9734155793249,0.673028882348915,0.0300898509806214
"LBR1_245S_mitosis","Control",26.0385472456237,0.701306256538616,0.0362263675189637
"LBR1_245S_mitosis","Control",26.1036789119225,0.695467944894747,0.0552914086733134
"LBR1_245S_mitosis","Control",26.1688105782213,0.692297632898892,0.0480763528645958
"LBR1_245S_mitosis","Control",26.2339422445201,0.656010148909334,0.039262083654977
"LBR1_245S_mitosis","Control",26.2990739108189,0.627714442152195,0.0383160373553158
"LBR1_245S_mitosis","Control",26.3642055771177,0.633848519217419,0.0379766693952408
"LBR1_245S_mitosis","Control",26.4293372434165,0.600799788808823,0.0413773223102389
"LBR1_245S_mitosis","Control",26.4944689097153,0.616703902148088,0.0469675958991454
"LBR1_245S_mitosis","Control",26.5596005760141,0.617475092151705,0.0632340136019177
"LBR1_245S_mitosis","Control",26.6247322423129,0.60620422968996,0.0745656492551066
"LBR1_245S_mitosis","Control",26.6898639086117,0.61025206058058,0.0741635214667985
"LBR1_245S_mitosis","Control",26.7549955749105,0.637297486238353,0.0798026082554419
"LBR1_245S_mitosis","Control",26.8201272412093,0.638013678539652,0.0704420960963872
"LBR1_245S_mitosis","Control",26.8852589075081,0.67186781974442,0.064809982621992
"LBR1_245S_mitosis","Control",26.9503905738069,0.717916784809879,0.0547474901619604
"LBR1_245S_mitosis","Control",27.0155222401057,0.702180108919894,0.0611373704513175
"LBR1_245S_mitosis","Control",27.0806539064045,0.692619063914663,0.0694937253586434
"LBR1_245S_mitosis","Control",27.1457855727033,0.696574009796924,0.071611288451988
"LBR1_245S_mitosis","Control",27.2109172390021,0.727299392825366,0.0689102913998843
"LBR1_245S_mitosis","Control",27.276048905301,0.67873519950722,0.0646960851559395
"LBR1_245S_mitosis","Control",27.3411805715998,0.632715566549664,0.0706257267049209
"LBR1_245S_mitosis","Control",27.4063122378986,0.624457356003793,0.0684593504118395
"LBR1_245S_mitosis","Control",27.4714439041974,0.575942049532153,0.0715926929473264
"LBR1_245S_mitosis","Control",27.5365755704962,0.568341367071776,0.0622112608455274
"LBR1_245S_mitosis","Control",27.601707236795,0.558116683125238,0.0635245683622559
"LBR1_245S_mitosis","Control",27.6668389030938,0.51189172541236,0.0504751729659478
"LBR1_245S_mitosis","Control",27.7319705693926,0.568928009229836,0.0473836703159496
"LBR1_245S_mitosis","Control",27.7971022356914,0.581441819763974,0.0354407074470093
"LBR1_245S_mitosis","Control",27.8622339019902,0.572892732481398,0.0512166687143308
"LBR1_245S_mitosis","Control",27.927365568289,0.615905824378893,0.0559097092033131
"LBR1_245S_mitosis","Control",27.9924972345878,0.604771845087361,0.0446803488257632
"LBR1_245S_mitosis","Control",28.0576289008866,0.648608680348465,0.0447035932065903
"LBR1_245S_mitosis","Control",28.1227605671854,0.64726184772725,0.066948465658081
"LBR1_245S_mitosis","Control",28.1878922334842,0.691131681609746,0.0552263244069976
"LBR1_245S_mitosis","Control",28.253023899783,0.734528535252305,0.0479624553985433
"LBR1_245S_mitosis","Control",28.3181555660818,0.757986888547767,0.053629435444179
"LBR1_245S_mitosis","Control",28.3832872323806,0.812536054049297,0.0567209380941772
"LBR1_245S_mitosis","Control",28.4484188986794,0.771997858756123,0.044389794065425
"LBR1_245S_mitosis","Control",28.5135505649782,0.741691680436462,0.0564396810861698
"LBR1_245S_mitosis","Control",28.578682231277,0.650461491831008,0.0559329535841401
"LBR1_245S_mitosis","Control",28.6438138975759,0.61907735854591,0.0655096384848864
"LBR1_245S_mitosis","Control",28.7089455638747,0.58643194462098,0.0851418425314162
"LBR1_245S_mitosis","Control",28.7740772301735,0.613549478377348,0.0917781132575401
"LBR1_245S_mitosis","Control",28.8392088964723,0.593438651896321,0.0774549257919094
"LBR1_245S_mitosis","Control",28.9043405627711,0.560763905863488,0.0786845535376606
"LBR1_245S_mitosis","Control",28.9694722290699,0.57854160759506,0.0935772283335541
"LBR1_245S_mitosis","Control",29.0346038953687,0.594113290378091,0.111956560253506
"LBR1_245S_mitosis","Control",29.0997355616675,0.570224732833384,0.0995068698825356
"LBR1_245S_mitosis","Control",29.1648672279663,0.550995091760611,0.101061918959865
"LBR1_245S_mitosis","Control",29.2299988942651,0.575271077563871,0.0952670948196809
"LBR1_245S_mitosis","Control",29.2951305605639,0.599765832005241,0.095432129923553
"LBR1_245S_mitosis","Control",29.3602622268627,0.592212814220206,0.074814364129956
"LBR1_245S_mitosis","Control",29.4253938931615,0.606243339167164,0.0778361336374731
"LBR1_245S_mitosis","Control",29.4905255594603,0.625299431934844,0.0921825654839308
"LBR1_245S_mitosis","Control",29.5556572257591,0.609027445075628,0.0679828406048849
"LBR1_245S_mitosis","Control",29.6207888920579,0.616270031385355,0.0586153551315821
"LBR1_245S_mitosis","Control",29.6859205583567,0.588206537149115,0.0765321238730754
"LBR1_245S_mitosis","Control",-18.9674341668506,0.591736167466781,0.0654910429802247
"LBR1_245S_mitosis","Control",-18.9023025005518,0.553672868777927,0.0586943860263941
"LBR1_245S_mitosis","Control",-18.837170834253,0.560794460142554,0.0483576098726032
"LBR1_245S_mitosis","Control",-18.7720391679542,0.570801597622144,0.0543104958024117
"LBR1_245S_mitosis","Control",-18.7069075016554,0.60346412194335,0.0642451441678946
"LBR1_245S_mitosis","Control",-18.6417758353566,0.594911368147286,0.0549636629036519
"LBR1_245S_mitosis","Control",-18.5766441690578,0.620080761070426,0.0570579816161695
"LBR1_245S_mitosis","Control",-18.511512502759,0.660726507425912,0.05072621227888
"LBR1_245S_mitosis","Control",-18.4463808364602,0.661120046540278,0.0645310500520673
"LBR1_245S_mitosis","Control",-18.3812491701614,0.639986262796132,0.07236905526695
"LBR1_245S_mitosis","Control",-18.3161175038625,0.629685804237512,0.0707558952375525
"LBR1_245S_mitosis","Control",-18.2509858375637,0.619462342462137,0.0714113867768753
"LBR1_245S_mitosis","Control",-18.1858541712649,0.607932379713914,0.0639592382837219
"LBR1_245S_mitosis","Control",-18.1207225049661,0.593216216744723,0.0532133610273747
"LBR1_245S_mitosis","Control",-18.0555908386673,0.589687808598218,0.0700864570697333
"LBR1_245S_mitosis","Control",-17.9904591723685,0.607989821758558,0.0704420960963872
"LBR1_245S_mitosis","Control",-17.9253275060697,0.597134497492105,0.0504728485278651
"LBR1_245S_mitosis","Control",-17.8601958397709,0.561841860828925,0.0483738809391821
"LBR1_245S_mitosis","Control",-17.7950641734721,0.576539691230677,0.0446152645594475
"LBR1_245S_mitosis","Control",-17.7299325071733,0.56198363268379,0.0354337341327612
"LBR1_245S_mitosis","Control",-17.6648008408745,0.581015282028217,0.0457356437153115
"LBR1_245S_mitosis","Control",-17.5996691745757,0.586565161277707,0.0499196322641812
"LBR1_245S_mitosis","Control",-17.5345375082769,0.606086901258347,0.0649633955354506
"LBR1_245S_mitosis","Control",-17.4694058419781,0.638858198813027,0.0624227847110536
"LBR1_245S_mitosis","Control",-17.4042741756793,0.662756533727035,0.0686522787727041
"LBR1_245S_mitosis","Control",-17.3391425093805,0.697204650116839,0.0660140415488334
"LBR1_245S_mitosis","Control",-17.2740108430817,0.758985402387633,0.0703956073347331
"LBR1_245S_mitosis","Control",-17.2088791767829,0.797372576434584,0.0590198073579729
"LBR1_245S_mitosis","Control",-17.1437475104841,0.8231542771102,0.0477765003519268
"LBR1_245S_mitosis","Control",-17.0786158441853,0.858817231635656,0.0412541270918555
"LBR1_245S_mitosis","Control",-17.0134841778864,0.829415459976339,0.0491409455064749
"LBR1_245S_mitosis","Control",-16.9483525115876,0.797923775628929,0.0477090916475284
"LBR1_245S_mitosis","Control",-16.8832208452888,0.770154824642882,0.0340181513403936
"LBR1_245S_mitosis","Control",-16.81808917899,0.733792788212403,0.0485598359857986
"LBR1_245S_mitosis","Control",-16.7529575126912,0.715125345874439,0.0384973435257669
"LBR1_245S_mitosis","Control",-16.6878258463924,0.651145907682079,0.0406404754380212
"LBR1_245S_mitosis","Control",-16.6226941800936,0.630119675000244,0.0469675958991454
"LBR1_245S_mitosis","Control",-16.5575625137948,0.631042414228028,0.0485621604238812
"LBR1_245S_mitosis","Control",-16.492430847496,0.588573188497903,0.0509005451350829
"LBR1_245S_mitosis","Control",-16.4272991811972,0.592966893827547,0.0635245683622559
"LBR1_245S_mitosis","Control",-16.3621675148984,0.608070485055291,0.0399175751942999
"LBR1_245S_mitosis","Control",-16.2970358485996,0.629577031004038,0.0387786005337742
"LBR1_245S_mitosis","Control",-16.2319041823008,0.633530754715136,0.0401569923168185
"LBR1_245S_mitosis","Control",-16.166772516002,0.637928126558268,0.0487016267088436
"LBR1_245S_mitosis","Control",-16.1016408497032,0.636826950340741,0.0414795975858779
"LBR1_245S_mitosis","Control",-16.0365091834044,0.649421424171612,0.0477881225423404
"LBR1_245S_mitosis","Control",-15.9713775171056,0.67950272299735,0.0380789446708799
"LBR1_245S_mitosis","Control",-15.9062458508068,0.689852068402475,0.0395596117295633
"LBR1_245S_mitosis","Control",-15.841114184508,0.671652717619797,0.0404870625245627
"LBR1_245S_mitosis","Control",-15.7759825182092,0.675519667178349,0.0496011842468506
"LBR1_245S_mitosis","Control",-15.7108508519103,0.675858208590396,0.0483762053772648
"LBR1_245S_mitosis","Control",-15.6457191856115,0.649676857944601,0.0472651239737317
"LBR1_245S_mitosis","Control",-15.5805875193127,0.670888860643155,0.0444223361985829
"LBR1_245S_mitosis","Control",-15.5154558530139,0.664307468932409,0.0504217108900456
"LBR1_245S_mitosis","Control",-15.4503241867151,0.675216568730017,0.0464329751401231
"LBR1_245S_mitosis","Control",-15.3851925204163,0.646858531243584,0.0478090424850847
"LBR1_245S_mitosis","Control",-15.3200608541175,0.623829160026203,0.0335509392857698
"LBR1_245S_mitosis","Control",-15.2549291878187,0.634744370679625,0.0460680383611384
"LBR1_245S_mitosis","Control",-15.1897975215199,0.667931206429598,0.0575577358039511
"LBR1_245S_mitosis","Control",-15.1246658552211,0.692513957194677,0.0542314649075997
"LBR1_245S_mitosis","Control",-15.0595341889223,0.761916168835613,0.0585409731129355
"LBR1_245S_mitosis","Control",-14.9944025226235,0.82020884460827,0.0577553130409811
"LBR1_245S_mitosis","Control",-14.9292708563247,0.839808803543318,0.0463283754264014
"LBR1_245S_mitosis","Control",-14.8641391900259,0.847831135054802,0.0328931233083641
"LBR1_245S_mitosis","Control",-14.7990075237271,0.84381508061441,0.0377837410343763
"LBR1_245S_mitosis","Control",-14.7338758574283,0.784713327532094,0.0499149833880158
"LBR1_245S_mitosis","Control",-14.6687441911295,0.746681805293468,0.0441550258190718
"LBR1_245S_mitosis","Control",-14.6036125248307,0.690416711479609,0.0392876524738867
"LBR1_245S_mitosis","Control",-14.5384808585319,0.69268261681512,0.0513677571897067
"LBR1_245S_mitosis","Control",-14.473349192233,0.646892752036137,0.0490107769738434
"LBR1_245S_mitosis","Control",-14.4082175259342,0.621032832406113,0.0601797019612429
"LBR1_245S_mitosis","Control",-14.3430858596354,0.641248765607126,0.0624948422916175
"LBR1_245S_mitosis","Control",-14.2779541933366,0.62986179688493,0.0754582334788655
"LBR1_245S_mitosis","Control",-14.2128225270378,0.602894590181566,0.070909308151011
"LBR1_245S_mitosis","Control",-14.147690860739,0.60813526012691,0.0700469416223273
"LBR1_245S_mitosis","Control",-14.0825591944402,0.57259085620423,0.0878637595262642
"LBR1_245S_mitosis","Control",-14.0174275281414,0.572956285381855,0.0786171448332621
"LBR1_245S_mitosis","Control",-13.9522958618426,0.599697390420133,0.0553913595108697
"LBR1_245S_mitosis","Control",-13.8871641955438,0.63814322868289,0.0734429456611599
"LBR1_245S_mitosis","Control",-13.822032529245,0.642798478641337,0.0567813734843276
"LBR1_245S_mitosis","Control",-13.7569008629462,0.629563587121249,0.0643660149481953
"LBR1_245S_mitosis","Control",-13.6917691966474,0.644276083576953,0.0506611280125642
"LBR1_245S_mitosis","Control",-13.6266375303486,0.68431318869345,0.0495198289139559
"LBR1_245S_mitosis","Control",-13.5615058640498,0.701583689392532,0.0537131152151564
"LBR1_245S_mitosis","Control",-13.496374197751,0.672574234676418,0.0578227217453796
"LBR1_245S_mitosis","Control",-13.4312425314522,0.668802614468551,0.0500986139965495
"LBR1_245S_mitosis","Control",-13.3661108651534,0.64572191206234,0.0515723077409847
"LBR1_245S_mitosis","Control",-13.3009791988546,0.636847727250506,0.0589802919105669
"LBR1_245S_mitosis","Control",-13.2358475325558,0.612550964537481,0.0849047498469802
"LBR1_245S_mitosis","Control",-13.170715866257,0.615359513869198,0.0695099964252224
"LBR1_245S_mitosis","Control",-13.1055841999581,0.563529679204513,0.0717995679366872
"LBR1_245S_mitosis","Control",-13.0404525336593,0.553491987445858,0.0720320117449577
"LBR1_245S_mitosis","Control",-12.9753208673605,0.568578468277325,0.0624204602729709
"LBR1_245S_mitosis","Control",-12.9101892010617,0.577329213801734,0.063129413888196
"LBR1_245S_mitosis","Control",-12.8450575347629,0.553521319553761,0.0603145193700398
"LBR1_245S_mitosis","Control",-12.7799258684641,0.582892536934012,0.0590174829198902
"LBR1_245S_mitosis","Control",-12.7147942021653,0.585922299246165,0.0576321178225977
"LBR1_245S_mitosis","Control",-12.6496625358665,0.562589829580453,0.0736451717743553
"LBR1_245S_mitosis","Control",-12.5845308695677,0.55238592254368,0.0593429042514689
"LBR1_245S_mitosis","Control",-12.5193992032689,0.509558600662905,0.0663789783278182
"LBR1_245S_mitosis","Control",-12.4542675369701,0.512282820184401,0.0697377913573275
"LBR1_245S_mitosis","Control",-12.3891358706713,0.497698651700773,0.0708256283800336
"LBR1_245S_mitosis","Control",-12.3240042043725,0.51056566970091,0.0759370677239028
"LBR1_245S_mitosis","Control",-12.2588725380737,0.524807630259002,0.0744378051605578
"LBR1_245S_mitosis","Control",-12.1937408717749,0.514345845106916,0.0661372367672168
"LBR1_245S_mitosis","Control",-12.1286092054761,0.552676799280385,0.0604888522262427
"LBR1_245S_mitosis","Control",-12.0634775391773,0.562422392131173,0.0653422789429316
"LBR1_245S_mitosis","Control",-11.9983458728785,0.5573919356258,0.078491625176796
"LBR1_245S_mitosis","Control",-11.9332142065797,0.582260674442934,0.075951014352399
"LBR1_245S_mitosis","Control",-11.8680825402809,0.583253077426987,0.0685848700683056
"LBR1_245S_mitosis","Control",-11.802950873982,0.61100125150327,0.0666602353358255
"LBR1_245S_mitosis","Control",-11.7378192076832,0.640338248090969,0.0659745261014274
"LBR1_245S_mitosis","Control",-11.6726875413844,0.675735991474134,0.0560538243644408
"LBR1_245S_mitosis","Control",-11.6075558750856,0.68987284531224,0.0630341119268051
"LBR1_245S_mitosis","Control",-11.5424242087868,0.696503123869492,0.0515165212269998
"LBR1_245S_mitosis","Control",-11.477292542488,0.695247954085474,0.050189267081775
"LBR1_245S_mitosis","Control",-11.4121608761892,0.68108421248179,0.0515188456650825
"LBR1_245S_mitosis","Control",-11.3470292098904,0.694521984414873,0.0530204326665102
"LBR1_245S_mitosis","Control",-11.2818975435916,0.684668840501775,0.0563211347439519
