X	Y	C	Z	T	Intensity	BG	MX
641.000	362.000	1	1	1	218.730	103.300	217.584
641.707	361.293	1	1	1	210.944	103.300	217.584
642.414	360.586	1	1	1	221.788	103.300	217.584
643.225	360.000	1	1	1	212.043	103.300	217.584
644.204	359.796	1	1	1	210.984	103.300	217.584
644.911	359.089	1	1	1	204.843	103.300	217.584
645.618	358.382	1	1	1	215.960	103.300	217.584
646.325	357.675	1	1	1	212.372	103.300	217.584
647.032	356.968	1	1	1	216.613	103.300	217.584
647.739	356.261	1	1	1	219.937	103.300	217.584
648.000	355.295	1	1	1	200.133	103.300	217.584
648.955	355.000	1	1	1	192.125	103.300	217.584
649.000	354.001	1	1	1	194.946	103.300	217.584
649.707	353.293	1	1	1	199.144	103.300	217.584
650.414	352.586	1	1	1	195.571	103.300	217.584
651.121	351.879	1	1	1	195.823	103.300	217.584
651.828	351.172	1	1	1	199.557	103.300	217.584
652.535	350.465	1	1	1	205.837	103.300	217.584
653.000	349.580	1	1	1	202.897	103.300	217.584
653.815	349.000	1	1	1	190.218	103.300	217.584
654.000	348.017	1	1	1	185.639	103.300	217.584
655.000	348.000	1	1	1	184.076	103.300	217.584
655.707	347.293	1	1	1	188.090	103.300	217.584
656.414	346.586	1	1	1	171.060	103.300	217.584
657.121	345.879	1	1	1	170.940	103.300	217.584
657.828	345.172	1	1	1	170.291	103.300	217.584
658.000	344.186	1	1	1	181.764	103.300	217.584
658.982	344.000	1	1	1	170.277	103.300	217.584
659.000	343.000	1	1	1	164.420	103.300	217.584
660.000	343.000	1	1	1	174.085	103.300	217.584
660.707	342.293	1	1	1	179.658	103.300	217.584
661.663	342.000	1	1	1	188.963	103.300	217.584
662.518	341.482	1	1	1	193.215	103.300	217.584
663.226	340.775	1	1	1	184.951	103.300	217.584
663.933	340.067	1	1	1	185.771	103.300	217.584
664.813	339.593	1	1	1	190.061	103.300	217.584
665.708	339.146	1	1	1	191.891	103.300	217.584
666.000	338.190	1	1	1	182.951	103.300	217.584
666.982	338.000	1	1	1	180.046	103.300	217.584
667.000	337.000	1	1	1	184.848	103.300	217.584
668.000	337.000	1	1	1	192.141	103.300	217.584
668.707	336.293	1	1	1	188.119	103.300	217.584
669.663	336.000	1	1	1	183.007	103.300	217.584
670.000	335.058	1	1	1	181.114	103.300	217.584
670.998	335.000	1	1	1	183.756	103.300	217.584
671.000	334.000	1	1	1	185.398	103.300	217.584
672.000	334.000	1	1	1	188.987	103.300	217.584
672.000	333.000	1	1	1	188.719	103.300	217.584
673.000	333.000	1	1	1	186.956	103.300	217.584
673.000	332.000	1	1	1	182.563	103.300	217.584
674.000	332.000	1	1	1	192.258	103.300	217.584
673.000	332.000	1	1	1	188.337	103.300	217.584
673.000	333.000	1	1	1		103.300	217.584
