X	Y	C	Z	T	Intensity	BG	MX
154.000	281.000	2	1	1	149.592	105.461	134.620
155.000	281.000	2	1	1	148.078	105.461	134.620
155.000	282.000	2	1	1	144.026	105.461	134.620
155.707	282.707	2	1	1	148.588	105.461	134.620
156.000	283.663	2	1	1	151.516	105.461	134.620
156.518	284.518	2	1	1	143.737	105.461	134.620
157.000	285.395	2	1	1	154.761	105.461	134.620
157.000	286.395	2	1	1	154.913	105.461	134.620
157.336	287.336	2	1	1	162.096	105.461	134.620
158.000	288.085	2	1	1	157.098	105.461	134.620
158.000	289.085	2	1	1	158.891	105.461	134.620
158.000	290.085	2	1	1	167.090	105.461	134.620
158.000	291.085	2	1	1	168.425	105.461	134.620
158.000	292.085	2	1	1	169.997	105.461	134.620
158.000	293.085	2	1	1	169.771	105.461	134.620
157.919	294.081	2	1	1	166.267	105.461	134.620
157.212	294.788	2	1	1	164.602	105.461	134.620
157.000	295.766	2	1	1	156.876	105.461	134.620
157.000	296.766	2	1	1	154.336	105.461	134.620
157.000	297.766	2	1	1	157.382	105.461	134.620
156.028	298.000	2	1	1	150.854	105.461	134.620
156.000	299.000	2	1	1	148.097	105.461	134.620
156.000	300.000	2	1	1	138.879	105.461	134.620
156.000	301.000	2	1	1	148.415	105.461	134.620
156.000	302.000	2	1	1	141.058	105.461	134.620
156.000	303.000	2	1	1	145.423	105.461	134.620
156.000	304.000	2	1	1	150.115	105.461	134.620
156.000	305.000	2	1	1	143.316	105.461	134.620
156.000	306.000	2	1	1	143.284	105.461	134.620
156.707	306.707	2	1	1	147.655	105.461	134.620
157.000	307.663	2	1	1	151.840	105.461	134.620
157.000	308.663	2	1	1	147.450	105.461	134.620
157.518	309.518	2	1	1	142.961	105.461	134.620
158.000	310.395	2	1	1	143.300	105.461	134.620
158.000	311.395	2	1	1	140.201	105.461	134.620
158.336	312.336	2	1	1	148.924	105.461	134.620
159.043	313.043	2	1	1	152.014	105.461	134.620
159.751	313.751	2	1	1	150.544	105.461	134.620
160.000	314.719	2	1	1	162.988	105.461	134.620
160.552	315.552	2	1	1	163.922	105.461	134.620
161.260	316.260	2	1	1	155.432	105.461	134.620
161.967	316.967	2	1	1	151.994	105.461	134.620
162.000	317.966	2	1	1	149.801	105.461	134.620
162.690	318.690	2	1	1	145.946	105.461	134.620
163.397	319.397	2	1	1	145.516	105.461	134.620
164.104	320.104	2	1	1	156.061	105.461	134.620
164.811	320.811	2	1	1	155.949	105.461	134.620
165.000	321.793	2	1	1	155.353	105.461	134.620
165.978	322.000	2	1	1	147.545	105.461	134.620
166.000	323.000	2	1	1	152.139	105.461	134.620
167.000	323.000	2	1	1	147.455	105.461	134.620
167.000	324.000	2	1	1	163.590	105.461	134.620
167.707	324.707	2	1	1	175.984	105.461	134.620
168.000	325.663	2	1	1	166.174	105.461	134.620
168.942	326.000	2	1	1	165.148	105.461	134.620
169.677	326.677	2	1	1	175.528	105.461	134.620
170.624	327.000	2	1	1	171.402	105.461	134.620
171.494	327.494	2	1	1	171.219	105.461	134.620
172.263	328.132	2	1	1	171.899	105.461	134.620
173.158	328.579	2	1	1	160.740	105.461	134.620
174.065	329.000	2	1	1	167.564	105.461	134.620
175.063	329.063	2	1	1	154.349	105.461	134.620
175.770	329.770	2	1	1	168.626	105.461	134.620
176.743	330.000	2	1	1	184.304	105.461	134.620
177.000	330.966	2	1	1	189.744	105.461	134.620
177.999	331.000	2	1	1	192.492	105.461	134.620
178.707	331.707	2	1	1	185.643	105.461	134.620
179.414	332.414	2	1	1	173.190	105.461	134.620
180.224	333.000	2	1	1	162.200	105.461	134.620
181.000	333.631	2	1	1	157.846	105.461	134.620
181.929	334.000	2	1	1	160.980	105.461	134.620
182.671	334.671	2	1	1	159.550	105.461	134.620
183.378	335.378	2	1	1	162.760	105.461	134.620
184.085	336.085	2	1	1	163.351	105.461	134.620
184.792	336.792	2	1	1	163.225	105.461	134.620
185.770	337.000	2	1	1	161.389	105.461	134.620
186.000	337.973	2	1	1	163.582	105.461	134.620
186.000	338.973	2	1	1	156.161	105.461	134.620
186.694	339.694	2	1	1	155.348	105.461	134.620
187.401	340.401	2	1	1	151.112	105.461	134.620
188.000	341.201	2	1	1	152.036	105.461	134.620
188.000	342.201	2	1	1	151.843	105.461	134.620
188.000	343.201	2	1	1	151.587	105.461	134.620
188.184	344.184	2	1	1	146.897	105.461	134.620
188.891	344.891	2	1	1	145.418	105.461	134.620
189.000	345.885	2	1	1	147.477	105.461	134.620
189.000	346.885	2	1	1	144.469	105.461	134.620
189.993	347.000	2	1	1	143.450	105.461	134.620
190.000	348.000	2	1	1	159.048	105.461	134.620
190.447	348.894	2	1	1	164.240	105.461	134.620
190.894	349.789	2	1	1	177.411	105.461	134.620
191.872	350.000	2	1	1	173.337	105.461	134.620
192.000	350.992	2	1	1	178.479	105.461	134.620
193.000	351.000	2	1	1	188.764	105.461	134.620
193.000	352.000	2	1	1	183.059	105.461	134.620
193.000	353.000	2	1	1	192.795	105.461	134.620
194.000	353.000	2	1	1	187.633	105.461	134.620
194.000	354.000	2	1	1	193.149	105.461	134.620
195.000	354.000	2	1	1	179.430	105.461	134.620
195.000	355.000	2	1	1	161.019	105.461	134.620
195.707	355.707	2	1	1	149.484	105.461	134.620
196.414	356.414	2	1	1	147.551	105.461	134.620
195.604	357.000	2	1	1	147.945	105.461	134.620
