X	Y	C	Z	T	Intensity	BG	MX
794.000	645.000	2	1	1	120.012	100.571	487.234
794.000	646.000	2	1	1	112.425	100.571	487.234
793.000	646.000	2	1	1	116.751	100.571	487.234
793.000	647.000	2	1	1	119.698	100.571	487.234
793.000	648.000	2	1	1	112.212	100.571	487.234
793.000	649.000	2	1	1	115.555	100.571	487.234
793.000	650.000	2	1	1	124.488	100.571	487.234
793.000	651.000	2	1	1	113.844	100.571	487.234
793.707	651.707	2	1	1	114.926	100.571	487.234
794.000	652.663	2	1	1	112.092	100.571	487.234
794.000	653.663	2	1	1	115.298	100.571	487.234
794.000	654.663	2	1	1	115.543	100.571	487.234
794.518	655.518	2	1	1	114.116	100.571	487.234
795.000	656.395	2	1	1	114.988	100.571	487.234
795.336	657.336	2	1	1	120.816	100.571	487.234
796.044	658.044	2	1	1	120.102	100.571	487.234
796.751	658.751	2	1	1	117.108	100.571	487.234
797.000	659.719	2	1	1	115.620	100.571	487.234
797.000	660.719	2	1	1	116.576	100.571	487.234
797.000	661.719	2	1	1	114.779	100.571	487.234
797.553	662.553	2	1	1	113.997	100.571	487.234
798.000	663.447	2	1	1	116.831	100.571	487.234
798.000	664.447	2	1	1	113.681	100.571	487.234
798.000	665.447	2	1	1	113.099	100.571	487.234
798.000	666.447	2	1	1	114.647	100.571	487.234
798.000	667.447	2	1	1	115.774	100.571	487.234
798.000	668.447	2	1	1	112.747	100.571	487.234
798.000	669.447	2	1	1	114.676	100.571	487.234
798.000	670.447	2	1	1	118.023	100.571	487.234
798.212	671.424	2	1	1	116.978	100.571	487.234
798.659	672.319	2	1	1	114.477	100.571	487.234
799.000	673.259	2	1	1	113.871	100.571	487.234
799.000	674.259	2	1	1	111.847	100.571	487.234
799.000	675.259	2	1	1	113.680	100.571	487.234
799.232	676.232	2	1	1	117.596	100.571	487.234
799.939	676.939	2	1	1	117.796	100.571	487.234
800.000	677.937	2	1	1	117.017	100.571	487.234
800.000	678.937	2	1	1	120.178	100.571	487.234
800.000	679.937	2	1	1	117.169	100.571	487.234
800.000	680.937	2	1	1	114.447	100.571	487.234
800.000	681.937	2	1	1	121.315	100.571	487.234
800.000	682.937	2	1	1	118.744	100.571	487.234
800.998	683.000	2	1	1	120.752	100.571	487.234
