X	Y	C	Z	T	Intensity	BG	MX
570.000	729.000	2	1	1	126.511	100.762	445.720
570.000	728.000	2	1	1	132.498	100.762	445.720
569.000	728.000	2	1	1	128.149	100.762	445.720
568.000	728.000	2	1	1	123.516	100.762	445.720
567.000	728.000	2	1	1	130.574	100.762	445.720
566.000	728.000	2	1	1	126.070	100.762	445.720
565.000	728.000	2	1	1	127.022	100.762	445.720
565.000	727.000	2	1	1	123.293	100.762	445.720
564.000	727.000	2	1	1	127.913	100.762	445.720
563.000	727.000	2	1	1	132.428	100.762	445.720
562.000	727.000	2	1	1	117.136	100.762	445.720
561.293	726.293	2	1	1	114.808	100.762	445.720
560.337	726.000	2	1	1	124.229	100.762	445.720
559.337	726.000	2	1	1	124.015	100.762	445.720
558.337	726.000	2	1	1	125.207	100.762	445.720
557.337	726.000	2	1	1	126.815	100.762	445.720
556.482	725.482	2	1	1	124.435	100.762	445.720
555.605	725.000	2	1	1	132.018	100.762	445.720
554.664	724.664	2	1	1	127.819	100.762	445.720
553.915	724.000	2	1	1	121.768	100.762	445.720
552.915	724.000	2	1	1	119.926	100.762	445.720
551.919	723.919	2	1	1	119.839	100.762	445.720
551.212	723.212	2	1	1	122.609	100.762	445.720
550.234	723.000	2	1	1	124.805	100.762	445.720
549.234	723.000	2	1	1	126.397	100.762	445.720
549.000	722.028	2	1	1	123.302	100.762	445.720
548.000	722.000	2	1	1	122.704	100.762	445.720
548.000	721.000	2	1	1	122.217	100.762	445.720
547.000	721.000	2	1	1	114.952	100.762	445.720
547.000	720.000	2	1	1	118.530	100.762	445.720
546.293	719.293	2	1	1	116.976	100.762	445.720
545.586	718.586	2	1	1	116.655	100.762	445.720
544.775	718.000	2	1	1	117.619	100.762	445.720
544.000	717.368	2	1	1	113.145	100.762	445.720
544.000	716.368	2	1	1	116.896	100.762	445.720
543.070	716.000	2	1	1	121.397	100.762	445.720
543.000	715.003	2	1	1	125.244	100.762	445.720
543.000	714.003	2	1	1	123.664	100.762	445.720
543.000	713.003	2	1	1	123.866	100.762	445.720
543.000	712.003	2	1	1	118.441	100.762	445.720
543.000	711.003	2	1	1	123.718	100.762	445.720
543.000	710.003	2	1	1	120.860	100.762	445.720
543.000	709.003	2	1	1	120.947	100.762	445.720
544.000	709.000	2	1	1	126.350	100.762	445.720
544.000	708.000	2	1	1	123.205	100.762	445.720
544.000	707.000	2	1	1	117.813	100.762	445.720
544.000	706.000	2	1	1	125.908	100.762	445.720
544.000	705.000	2	1	1	118.148	100.762	445.720
544.000	704.000	2	1	1	120.819	100.762	445.720
544.000	703.000	2	1	1	123.255	100.762	445.720
544.000	702.000	2	1	1	122.241	100.762	445.720
544.000	701.000	2	1	1	125.865	100.762	445.720
544.000	700.000	2	1	1	123.524	100.762	445.720
544.000	699.000	2	1	1	117.334	100.762	445.720
544.000	698.000	2	1	1	127.070	100.762	445.720
543.000	698.000	2	1	1	121.557	100.762	445.720
543.000	697.000	2	1	1	117.968	100.762	445.720
543.000	696.000	2	1	1	122.845	100.762	445.720
542.293	695.293	2	1	1	125.333	100.762	445.720
541.586	694.586	2	1	1	123.460	100.762	445.720
541.000	693.775	2	1	1	117.164	100.762	445.720
540.796	692.796	2	1	1	115.746	100.762	445.720
540.089	692.089	2	1	1	127.472	100.762	445.720
540.000	691.093	2	1	1	124.695	100.762	445.720
539.004	691.000	2	1	1	123.702	100.762	445.720
539.000	690.000	2	1	1	121.573	100.762	445.720
539.000	689.000	2	1	1	122.286	100.762	445.720
538.000	689.000	2	1	1	122.783	100.762	445.720
538.000	688.000	2	1	1	123.480	100.762	445.720
538.000	687.000	2	1	1	126.210	100.762	445.720
537.000	687.000	2	1	1	124.173	100.762	445.720
537.000	686.000	2	1	1	123.580	100.762	445.720
536.293	685.293	2	1	1	123.655	100.762	445.720
536.000	684.337	2	1	1	129.686	100.762	445.720
535.482	683.482	2	1	1	125.586	100.762	445.720
534.605	683.000	2	1	1	132.841	100.762	445.720
534.000	682.204	2	1	1	130.645	100.762	445.720
534.000	681.204	2	1	1	126.048	100.762	445.720
534.000	680.204	2	1	1	123.840	100.762	445.720
534.000	679.204	2	1	1	123.131	100.762	445.720
534.000	678.204	2	1	1	119.257	100.762	445.720
533.021	678.000	2	1	1	119.643	100.762	445.720
