X	Y	C	Z	T	Intensity	BG	MX
305.000	372.500	2	1	1	218.671	100.221	157.429
305.866	373.000	2	1	1	205.966	100.221	157.429
306.500	373.773	2	1	1	204.755	100.221	157.429
307.000	374.639	2	1	1	208.597	100.221	157.429
307.500	375.505	2	1	1	211.589	100.221	157.429
307.915	376.415	2	1	1	207.102	100.221	157.429
307.627	377.373	2	1	1	201.692	100.221	157.429
307.216	378.284	2	1	1	195.418	100.221	157.429
306.517	379.000	2	1	1	187.100	100.221	157.429
305.651	379.500	2	1	1	203.221	100.221	157.429
304.651	379.500	2	1	1	197.858	100.221	157.429
303.785	380.000	2	1	1	202.045	100.221	157.429
302.919	379.500	2	1	1	188.384	100.221	157.429
302.034	379.034	2	1	1	197.567	100.221	157.429
301.500	378.189	2	1	1	192.852	100.221	157.429
301.500	377.189	2	1	1	199.124	100.221	157.429
301.500	376.189	2	1	1	200.373	100.221	157.429
301.773	375.227	2	1	1	206.287	100.221	157.429
302.480	374.520	2	1	1	209.660	100.221	157.429
303.480	374.500	2	1	1	220.077	100.221	157.429
