"cond","area"
"Interphase",0.186010947508346
"Interphase",0.254784889859437
"Interphase",0.259027024235438
"Interphase",0.259626885792157
"Interphase",0.198737350636349
"Interphase",0.177226747977985
"Interphase",0.199037281414708
"Interphase",0.181468882353986
"Interphase",0.150874149386902
"Interphase",0.181168951575627
"Interphase",0.237516421577074
"Interphase",0.21176368454271
"Interphase",0.462306440026146
"Interphase",0.280537626893801
"Interphase",0.310832429082525
"Interphase",0.28083755767216
"Interphase",0.618322516124128
"Interphase",0.405958970024699
"Interphase",0.181468882353986
"Interphase",0.28113748845052
"Interphase",0.977018146456098
"Interphase",0.380206232990335
"Interphase",0.254784889859437
"Interphase",0.367479829862332
"Interphase",0.164200414071624
"Interphase",0.393232566896696
"Interphase",0.497143307369231
"Interphase",0.198437419857989
"Interphase",0.229032152825073
"Interphase",0.354153565177611
"Interphase",0.53866485879416
"Interphase",0.202979485012349
"Interphase",0.267811223765799
"Interphase",0.400817043313619
"Interphase",0.185711016729987
"Interphase",0.389290363299055
"Interphase",0.436253772213423
"Interphase",0.504727783786154
"Interphase",0.20752155016671
"Interphase",0.307190156263243
"Interphase",0.228732222046713
"Interphase",0.531380313155596
"Interphase",0.475332773932508
"Interphase",0.164200414071624
"Interphase",0.202979485012349
"Interphase",0.219948022516352
"Interphase",0.76435466957831
"Interphase",0.302348160330524
"Interphase",0.328100897364888
"Interphase",0.259027024235438
"Interphase",0.401116974091979
"Interphase",0.228732222046713
"Interphase",0.564417595828524
"Interphase",0.565917249720321
"Interphase",0.553490777370679
"Interphase",0.250542755483436
"Interphase",0.496543445812512
"Interphase",0.293863891578522
"Interphase",0.189953151105988
"Interphase",0.928555083649933
"Interphase",0.224490087670713
"Interphase",0.306890225484884
"Interphase",0.198737350636349
"Interphase",0.189953151105988
"Interphase",0.835571161635244
"Interphase",0.246000690329076
"Interphase",0.341127231271249
"Interphase",0.181468882353986
"Interphase",0.237816352355434
"Interphase",0.246300621107435
"Interphase",0.190253081884347
"Interphase",0.349611500023251
"Interphase",0.306290363928165
"Interphase",0.28083755767216
"Interphase",0.259027024235438
"Interphase",0.40990117362234
"Interphase",0.246000690329076
"Interphase",0.220247953294712
"Interphase",0.56197504612268
"Interphase",0.315074563458526
"Interphase",0.250242824705077
"Interphase",0.146632015010902
"Interphase",0.328100897364888
"Interphase",0.263569089389798
"Interphase",0.272053358141799
"Interphase",0.311432290639244
"Interphase",0.220247953294712
"Interphase",0.250242824705077
"Interphase",0.194495216260348
"Interphase",0.285379622826521
"Interphase",0.882491467070644
"Interphase",0.354453495955971
"Interphase",0.380506163768694
"Interphase",0.332343031740888
"Interphase",0.2762954925178
"Interphase",1.17121343193808
"Interphase",0.570759245653041
"Interphase",0.449580036898144
"Interphase",0.280537626893801
"Interphase",0.293264030021803
"Interphase",0.289621757202521
"Interphase",0.314774632680166
"Interphase",0.323858762988887
"Interphase",0.384448367366335
"Interphase",0.418685373152701
"Interphase",0.272053358141799
"Interphase",0.267811223765799
"Interphase",0.285379622826521
"Interphase",0.548648781437959
"Interphase",0.358995561110331
"Interphase",0.471090639556507
"Interphase",0.272053358141799
"Interphase",0.83827053864048
"Interphase",0.454422032830864
"Interphase",0.467148435958866
"Interphase",0.471390570334867
"Interphase",0.35929549188869
"Interphase",0.341727092827968
"Interphase",0.35475342673433
"Interphase",0.376563960171053
"Interphase",0.484116973462869
"Interphase",0.605296182217766
"Interphase",0.70466485753594
"Interphase",0.972776012080098
"Interphase",0.436853633770142
"Interphase",0.307190156263243
"Interphase",0.263869020168157
"Interphase",0.229332083603432
"Interphase",0.320216490169605
"Interphase",0.419585165487779
"Interphase",0.289921687980881
"Interphase",0.626806784876129
"Interphase",0.734959659724664
"Interphase",0.747985993631026
"Interphase",0.493501034549949
"Interphase",1.31480303568642
"Interphase",0.56651711127704
"Interphase",0.471090639556507
"Interphase",0.98036048849702
"Interphase",0.873407336761924
"Interphase",1.09515494394843
"Interphase",0.220247953294712
"Interphase",0.57135910720976
"Interphase",0.781023276303953
"Interphase",0.402616627983777
"Interphase",0.358995561110331
"Interphase",0.445337902522143
"Interphase",0.462906301582865
"Interphase",0.372021895016693
"Interphase",0.450179898454863
"Interphase",0.324458624545606
"Interphase",0.20752155016671
"Interphase",0.700722653938299
"Interphase",0.886133739889926
"Interphase",0.458664167206865
"Interphase",0.505627576121232
"Interphase",0.449879967676504
"Interphase",0.489258900173949
"Interphase",0.493501034549949
"Interphase",0.523495905960314
"Interphase",0.463206232361225
"Interphase",0.372321825795052
"Interphase",0.653159383467212
"Interphase",0.406858762359777
"Interphase",0.596511982687405
"Interphase",0.584085510337762
"Interphase",0.549548573773037
"Interphase",0.743743859255026
"Interphase",0.42836936501814
"Interphase",1.09365529005663
"Interphase",0.376563960171053
"Interphase",0.380806094547054
"Interphase",0.528037971114674
"Interphase",0.341727092827968
"Interphase",0.540764374242676
"Interphase",0.358995561110331
"Interphase",0.488958969395589
"Interphase",0.501685372523591
"Interphase",0.540764374242676
"Interphase",0.419885096266139
"Interphase",0.691938454407938
"Interphase",0.658001379399932
"Interphase",0.311432290639244
"Interphase",0.816460005203757
"Interphase",0.337484958451968
"Interphase",0.488958969395589
"Interphase",0.49744323814759
"Interphase",0.873407336761923
"Interphase",0.307190156263243
"Interphase",0.329000689699966
"Interphase",0.549548573773037
"Interphase",0.510469572053952
"Interphase",0.900059866131366
"Interphase",0.549248642994678
"Interphase",0.406558831581418
"Interphase",0.220547884073071
"Interphase",0.276895354074519
"Interphase",1.25421343130898
"Interphase",0.528037971114674
"Interphase",0.515011637208313
"Interphase",0.224790018449072
"Interphase",0.519553702362673
"Interphase",0.35929549188869
"Interphase",0.372321825795052
"Interphase",0.514711706429953
"Interphase",0.501685372523591
"Interphase",0.63589091518485
"Interphase",0.380806094547054
"Interphase",0.406558831581418
"Interphase",0.523795836738673
"Interphase",0.523795836738673
"Interphase",0.432611499394141
"Interphase",0.549248642994678
"Interphase",0.402316697205417
"Interphase",0.70042272315994
"Interphase",0.367779760640692
"Interphase",0.350511292358329
"Interphase",0.376264029392693
"Interphase",0.497443238147591
"Interphase",0.41928523470942
"Interphase",0.510769502832312
"Interphase",0.259626885792157
"Interphase",0.358995561110331
"Interphase",0.514411775651593
"Interphase",0.462906301582865
"Interphase",0.302648091108883
"Interphase",0.324458624545606
"Interphase",0.476232566267587
"Interphase",0.423527369085421
"Interphase",0.686796527696858
"Interphase",0.324458624545606
"Interphase",0.324158693767246
"Interphase",0.441095768146143
"Interphase",0.285079692048161
"Interphase",0.298405956732882
"Interphase",0.20752155016671
"Interphase",0.28113748845052
"Interphase",0.49290117299323
"Interphase",0.28113748845052
"Interphase",0.255084820637796
"Interphase",0.285379622826521
"Interphase",0.220247953294712
"Interphase",0.415043100333419
"Interphase",0.250542755483436
"Interphase",0.323558832210527
"Interphase",0.324158693767246
"Interphase",0.250842686261796
"Interphase",0.229032152825073
"Interphase",0.402316697205417
"Interphase",0.518353979249235
"Interphase",0.341727092827968
"Interphase",0.307190156263243
"Interphase",0.42382729986378
"Interphase",0.307190156263243
"Interphase",0.315674425015245
"Interphase",0.255384751416156
"Interphase",0.242358417509794
"Interphase",0.28113748845052
"Interphase",0.324458624545606
"Interphase",0.402316697205417
"Interphase",0.575601241585761
"Interphase",0.21206361532107
"Interphase",1.09879721676771
"Interphase",0.475932635489227
"Interphase",0.441095768146143
"Interphase",0.90734441176993
"Interphase",0.415043100333419
"Interphase",0.501985303301951
"Interphase",0.445637833300503
"Interphase",0.458364236428505
"Interphase",0.899460004574647
"Interphase",0.341727092827968
"Interphase",0.761312258315747
"Interphase",0.389590294077415
"Interphase",0.358995561110331
"Interphase",0.333542754854326
"Interphase",0.510769502832312
"Interphase",0.4286692957965
"Interphase",0.1381477462589
"Interphase",0.579843375961761
"Interphase",0.462906301582865
"Interphase",0.562874838457759
"Interphase",0.579843375961762
"Interphase",0.393532497675056
"Interphase",0.345969227203969
"Interphase",0.398074562829416
"Interphase",0.955507543797735
"Interphase",0.744343720811744
"Interphase",0.432611499394141
"Interphase",0.653759245023931
"Interphase",0.653459314245571
"Interphase",1.06790255302227
"Interphase",0.588327644713763
"Interphase",0.402616627983777
"Interphase",0.808875528786833
"Interphase",0.575601241585761
"Interphase",0.445937764078863
"Interphase",0.506527368456311
"Interphase",0.848554392062638
"Interphase",0.463206232361225
"Interphase",0.519553702362673
"Interphase",0.42412723064214
"Interphase",0.488958969395589
"Interphase",1.21967649474425
"Interphase",0.337484958451968
"Interphase",0.345969227203969
"Interphase",0.835228127377917
"Interphase",0.50228523408031
"Interphase",0.744643651590104
"Interphase",0.558632704081758
"Interphase",0.49774316892595
"Interphase",0.536222309088316
"Interphase",0.566217180498681
"Interphase",0.757070123939747
"Interphase",0.618622446902487
"Interphase",0.411100896735778
"Interphase",0.545306439397037
"Interphase",0.571059176431401
"Interphase",0.881891605513925
"Interphase",0.882791397849003
"Interphase",0.255384751416156
"Interphase",0.515011637208313
"Interphase",0.844012326908278
"Interphase",0.518953840805954
"Interphase",0.415642961890138
"Interphase",0.42836936501814
"Interphase",0.458964097985224
"Interphase",0.372321825795052
"Interphase",0.458964097985224
"Interphase",0.570459314874682
"Interphase",0.519253771584313
"Interphase",0.493501034549949
"Interphase",0.324758555323965
"Interphase",0.42412723064214
"Interphase",0.683154254877577
"Interphase",0.588027713935404
"Interphase",0.510469572053952
"Interphase",0.488958969395589
"Interphase",0.734959659724665
"Interphase",0.49290117299323
"Interphase",0.471690501113227
"Interphase",1.40144530787659
"Interphase",0.432911430172501
"Interphase",0.631948711587208
"Interphase",0.575601241585761
"Interphase",0.471690501113227
"Interphase",0.450179898454863
"Interphase",0.449580036898144
"Interphase",0.315974355793604
"Interphase",0.402316697205417
"Interphase",0.726775321751022
"Interphase",0.570759245653041
"Interphase",0.380206232990335
"Interphase",0.345969227203969
"Interphase",0.648317387534492
"Interphase",0.342027023606328
"Interphase",0.737702140208868
"Interphase",0.471090639556507
"Interphase",0.432911430172501
"Interphase",0.57135910720976
"Interphase",0.276895354074519
"Interphase",0.523495905960314
"Interphase",0.376563960171053
"Interphase",0.592869709868123
"Interphase",0.601353978620125
"Interphase",0.579843375961762
"Interphase",0.49774316892595
"Interphase",0.549848504551397
"Interphase",0.333242824075967
"Interphase",0.406558831581418
"Interphase",0.480474700643588
"Interphase",0.605596112996126
"Interphase",0.540464443464317
"Interphase",0.653759245023931
"Interphase",0.622864581278488
"Interphase",0.744943582368463
"Interphase",0.618922377680847
"Interphase",0.432011637837422
"Interphase",0.432611499394141
"Interphase",0.450179898454863
"Interphase",0.816759935982116
"Interphase",0.78312279175247
"Interphase",0.860980864412281
"Interphase",0.501985303301951
"Interphase",0.42382729986378
"Interphase",0.519253771584313
"Interphase",0.800391260034832
"Interphase",0.42836936501814
"Interphase",0.372321825795052
"Interphase",1.03850754316862
"Interphase",0.718291052999021
"Interphase",0.411100896735778
"Interphase",0.475932635489227
"Interphase",1.10333928192207
"Interphase",1.32024489317586
"Interphase",0.648317387534493
"Interphase",0.346269157982329
"Interphase",0.475932635489227
"Interphase",0.93005473754173
"Interphase",0.777680934263032
"Interphase",0.912786269259368
"Interphase",0.35475342673433
"Interphase",0.636190845963209
"Interphase",0.514711706429953
"Interphase",0.84765459972756
"Interphase",0.42836936501814
"Interphase",0.64497504549357
"Interphase",0.519553702362673
"Interphase",0.795549264102113
"Interphase",0.437153564548502
"Interphase",0.748885785966104
"Interphase",0.671027713306294
"Interphase",0.553790708149038
"Interphase",0.463206232361225
"Interphase",0.63589091518485
"Interphase",0.540764374242676
"Interphase",0.601353978620125
"Interphase",0.808875528786834
"Interphase",0.346269157982329
"Interphase",0.406858762359777
"Interphase",0.49774316892595
"Interphase",0.791906991282831
"Interphase",0.467148435958866
"Interphase",0.558332773303398
"Interphase",0.544706577840318
"Interphase",0.272653219698518
"Interphase",0.467448366737226
"Interphase",0.76919666551103
"Interphase",0.359295491888691
"Interphase",0.947923067380812
"Interphase",0.531680243933956
"Interphase",0.959749678173735
"Interphase",0.49774316892595
"Interphase",0.636190845963209
"Interphase",0.402316697205417
"Interphase",0.406558831581418
"Interphase",1.9206990794609
"Interphase",0.592569779089764
"Interphase",1.14301814519788
"Interphase",0.527738040336315
"Interphase",1.13423394566752
"Interphase",0.896117662533724
"Interphase",0.545306439397037
"Interphase",0.527438109557955
"Interphase",0.527738040336315
"Interphase",0.436853633770142
"Interphase",0.367779760640692
"Interphase",0.476232566267587
"Interphase",0.536522239866676
"Interphase",0.696780450340657
"Interphase",0.445937764078863
"Interphase",0.363837557043051
"Interphase",0.691938454407937
"Interphase",0.476232566267587
"Interphase",0.63559098440649
"Interphase",0.961249332065533
"Interphase",0.632248642365568
"Interphase",0.609838247372126
"Interphase",0.311732221417604
"Interphase",0.49774316892595
"Interphase",0.691638523629579
"Interphase",0.778880657376469
"Interphase",0.64043298033921
"Interphase",0.350811223136689
"Interphase",0.796149125658832
"Interphase",0.549548573773037
"Interphase",0.735559521281383
"Interphase",0.661643652219214
"Interphase",0.929754806763371
"Interphase",1.61380885397602
"Interphase",0.666785578930293
"Interphase",0.726775321751022
"Interphase",1.04759167347734
"Interphase",0.605596112996126
"Interphase",1.69530919945511
"Interphase",0.695280796448861
"Interphase",0.795549264102113
"Interphase",0.791307129726113
"Interphase",0.554090638927398
"Interphase",0.289921687980881
"Interphase",0.250842686261796
"Interphase",0.544406647061958
"Interphase",0.211463753764351
"Interphase",0.540164512685957
"Interphase",0.635291053628132
"Interphase",0.617122793010689
"Interphase",0.613180589413048
"Interphase",0.595912121130686
"Interphase",0.523495905960314
"Interphase",1.10123976647356
"Interphase",0.302348160330524
"Interphase",0.531680243933956
"Interphase",0.363237695486332
"Interphase",0.435054049099985
"Interphase",0.547149127546161
"Interphase",1.47176200759845
"Interphase",0.48351711190615
"Interphase",0.384748298144695
"Interphase",0.233274287201074
"Interphase",0.241758555953075
"Interphase",0.164200414071624
"Interphase",0.272053358141799
"Interphase",0.612880658634689
"Interphase",0.181168951575627
"Interphase",0.332343031740888
"Interphase",0.185411085951627
"Interphase",0.241458625174716
"Interphase",0.354153565177611
"Interphase",0.224790018449072
"Interphase",0.598654601614889
"Interphase",0.47443298159743
"Interphase",0.202979485012349
"Interphase",0.310832429082525
"Interphase",1.00551336397467
"Interphase",0.223890226113994
"Interphase",0.590470263641247
"Interphase",0.633491468957973
"Interphase",0.40535910846798
"Interphase",0.206921688609991
"Interphase",0.921613572268698
"Interphase",0.694381004113781
"Interphase",0.557732911746679
"Interphase",0.620765065829972
"Interphase",0.267511292987439
"Interphase",0.190253081884347
"Interphase",0.219648091737993
"Interphase",0.539264720350879
"Interphase",0.465948712845428
"Interphase",0.392032843783258
"Interphase",0.591669986754685
"Interphase",0.687096458475218
"Interphase",0.452322517382347
"Interphase",0.61652293145397
"Interphase",0.267811223765799
"Interphase",0.622264719721769
"Interphase",0.311132359860885
"Interphase",0.323258901432168
"Interphase",0.471090639556507
"Interphase",0.332642962519248
"Interphase",0.224790018449072
"Interphase",0.392932636118337
"Interphase",0.457764374871786
"Interphase",1.69805167993932
"Interphase",0.56167511534432
"Interphase",0.48381704268451
"Interphase",0.415642961890138
"Interphase",0.462906301582865
"Interphase",0.186010947508346
"Interphase",0.49744323814759
"Interphase",0.415343031111779
"Interphase",0.48865903861723
"Interphase",0.471390570334867
"Interphase",1.19726609975081
"Interphase",0.268111154544158
"Interphase",0.738601932543946
"Interphase",0.306590294706524
"Interphase",0.657401517843213
"Interphase",0.380506163768694
"Interphase",0.70950685346866
"Interphase",0.63589091518485
"Interphase",0.544706577840318
"Interphase",0.778880657376469
"Interphase",0.294163822356882
"Interphase",1.09001301723735
"Interphase",0.415043100333419
"Interphase",0.216305749697071
"Interphase",0.960049608952095
"Interphase",0.315674425015245
"Interphase",0.877349540359565
"Interphase",0.683454185655936
"Interphase",1.69046720352239
"Interphase",0.259326955013797
"Interphase",0.700722653938299
"Interphase",0.315374494236885
"Interphase",0.77798086504139
"Interphase",0.614080381748127
"Interphase",0.670727782527934
"Interphase",0.445937764078863
"Interphase",0.324458624545606
"Interphase",0.320216490169605
"Interphase",0.315674425015245
"Interphase",1.29329243302806
"Interphase",0.519253771584313
"Interphase",0.329000689699966
"Interphase",0.298705887511242
"Interphase",0.683154254877577
"Interphase",1.34419804554007
"Interphase",0.601353978620125
"Interphase",0.375664167835974
"Interphase",0.971276358188301
"Interphase",0.657701448621573
"Interphase",0.268111154544158
