X	Y	C	Z	T	Intensity	BG	MX
362.833	159.833	2	1	1	304.167	101.810	168.264
363.579	160.500	2	1	1	328.862	101.810	168.264
364.516	160.849	2	1	1	363.653	101.810	168.264
365.223	161.556	2	1	1	378.099	101.810	168.264
365.930	162.263	2	1	1	397.170	101.810	168.264
366.752	162.833	2	1	1	411.789	101.810	168.264
367.498	163.498	2	1	1	420.541	101.810	168.264
367.833	164.441	2	1	1	441.629	101.810	168.264
367.833	165.441	2	1	1	459.051	101.810	168.264
367.833	166.441	2	1	1	509.763	101.810	168.264
367.500	167.383	2	1	1	553.945	101.810	168.264
366.878	168.167	2	1	1	630.050	101.810	168.264
366.133	168.833	2	1	1	681.831	101.810	168.264
365.388	169.500	2	1	1	644.690	101.810	168.264
364.445	169.833	2	1	1	593.865	101.810	168.264
363.502	170.167	2	1	1	567.119	101.810	168.264
362.515	170.326	2	1	1	588.727	101.810	168.264
361.530	170.500	2	1	1	612.579	101.810	168.264
360.530	170.500	2	1	1	633.191	101.810	168.264
359.530	170.500	2	1	1	630.325	101.810	168.264
358.587	170.167	2	1	1	594.032	101.810	168.264
357.838	169.504	2	1	1	515.510	101.810	168.264
357.036	168.906	2	1	1	465.443	101.810	168.264
356.438	168.105	2	1	1	446.779	101.810	168.264
355.833	167.309	2	1	1	391.132	101.810	168.264
355.500	166.366	2	1	1	377.461	101.810	168.264
355.500	165.366	2	1	1	339.526	101.810	168.264
355.500	164.366	2	1	1	314.715	101.810	168.264
355.500	163.366	2	1	1	302.424	101.810	168.264
355.889	162.445	2	1	1	314.292	101.810	168.264
356.680	161.833	2	1	1	324.148	101.810	168.264
357.426	161.167	2	1	1	332.846	101.810	168.264
358.307	160.693	2	1	1	342.479	101.810	168.264
359.167	160.183	2	1	1	298.082	101.810	168.264
360.167	160.167	2	1	1	299.212	101.810	168.264
361.167	160.167	2	1	1	303.322	101.810	168.264
