"organelle","prot","cond","real","ch1","ch2"
"Mitochondria","LBR","Control",0.13026333259761,0.625078225956005,0.481825502194449
"Mitochondria","LBR","Control",0.195394998896415,0.60431412835827,0.459298707953589
"Mitochondria","LBR","Control",0.26052666519522,0.605973725498276,0.491907656780831
"Mitochondria","LBR","Control",0.325658331494025,0.588406957473927,0.457197427220487
"Mitochondria","LBR","Control",0.39078999779283,0.557991999317087,0.483276267672886
"Mitochondria","LBR","Control",0.455921664091635,0.577525086762373,0.512413028938778
"Mitochondria","LBR","Control",0.52105333039044,0.585983792582737,0.495423101111034
"Mitochondria","LBR","Control",0.586184996689245,0.58905395898399,0.512502869920241
"Mitochondria","LBR","Control",0.65131666298805,0.577533917538215,0.592965451151462
"Mitochondria","LBR","Control",0.716448329286855,0.618595259050809,0.60148370717164
"Mitochondria","LBR","Control",0.78157999558566,0.632483125859161,0.64947542849157
"Mitochondria","LBR","Control",0.846711661884465,0.612596807380174,0.713588614818438
"Mitochondria","LBR","Control",0.91184332818327,0.582450893527336,0.799865904016558
"Mitochondria","LBR","Control",0.976974994482075,0.609759773461164,0.837174867151808
"Mitochondria","LBR","Control",1.04210666078088,0.585860750439331,0.80719792633705
"Mitochondria","LBR","Control",1.10723832707969,0.630625130621893,0.778427183884524
"Mitochondria","LBR","Control",1.17236999337849,0.650267130969237,0.79634380479884
"Mitochondria","LBR","Control",1.2375016596773,0.693736919413283,0.78126216596624
"Mitochondria","LBR","Control",1.3026333259761,0.724870114005316,0.745591968881746
"Mitochondria","LBR","Control",1.3677649922749,0.705666708858151,0.75274930040495
"Mitochondria","LBR","Control",1.43289665857371,0.693703362465082,0.758098166245745
"Mitochondria","LBR","Control",1.49802832487252,0.685540781994637,0.781085811447072
"Mitochondria","LBR","Control",1.56315999117132,0.664047851030699,0.810039563306281
"Mitochondria","LBR","Control",1.62829165747012,0.630252471881338,0.827114340949852
"Mitochondria","LBR","Control",1.69342332376893,0.618679445780508,0.823364311834719
"Mitochondria","LBR","Rapa",4.00559747737651,0.682778057016882,0.159956524646214
"Mitochondria","LBR","Rapa",4.07072914367531,0.659212042359035,0.160497646542991
"Mitochondria","LBR","Rapa",4.13586080997412,0.663417782555026,0.135286420588519
"Mitochondria","LBR","Rapa",4.20099247627292,0.700743216884142,0.123236052194926
"Mitochondria","LBR","Rapa",4.26612414257173,0.651141182050821,0.133933615846579
"Mitochondria","LBR","Rapa",4.33125580887053,0.634640484579644,0.134877605968702
"Mitochondria","LBR","Rapa",4.39638747516934,0.680495698491512,0.130832571130438
"Mitochondria","LBR","Rapa",4.46151914146814,0.699240001304877,0.14561976757888
"Mitochondria","LBR","Rapa",4.52665080776695,0.700459706754539,0.143421088223573
"Mitochondria","LBR","Rapa",4.59178247406575,0.724566226335731,0.154836679007486
"Mitochondria","LBR","Rapa",4.65691414036456,0.759847940162237,0.171858233178056
"Mitochondria","LBR","Rapa",0.0325658331494025,0.806329323928697,0.203739827129326
"Mitochondria","LBR","Rapa",0.0976974994482075,0.812276917726714,0.21370003786669
"Mitochondria","LBR","Rapa",0.162829165747013,0.843230512884018,0.220102818112336
"Mitochondria","LBR","Rapa",0.227960832045817,0.836758731292418,0.221284664013262
"Mitochondria","LBR","Rapa",0.293092498344622,0.828090256106694,0.220484873957038
"Mitochondria","LBR","Rapa",0.358224164643427,0.797291673682123,0.254908551544262
"Mitochondria","LBR","Rapa",0.423355830942233,0.830751987899016,0.27611042102729
"Mitochondria","LBR","Rapa",0.488487497241038,0.862927328147202,0.268947988888093
"Mitochondria","LBR","Rapa",0.553619163539843,0.842002648869475,0.278334372559095
"Mitochondria","LBR","Rapa",0.618750829838647,0.868040708686169,0.271881047960454
"Mitochondria","LBR","Rapa",0.683882496137452,0.894313327243183,0.253685080882045
"Mitochondria","LBR","Rapa",0.749014162436258,0.952233018972358,0.208825480999852
"Mitochondria","LBR","Rapa",0.814145828735062,0.942854748642015,0.181540449973944
"Mitochondria","LBR","Rapa",0.879277495033868,0.902514724589487,0.167996049969747
"Mitochondria","LBR","Rapa",0.944409161332672,0.844158549639195,0.163356375684476
"Mitochondria","LBR","Rapa",1.00954082763148,0.827453888046001,0.161848964686314
"Mitochondria","LBR","Rapa",1.07467249393028,0.776595434221055,0.163099194123645
"Mitochondria","LBR","Rapa",1.13980416022909,0.744367063301144,0.164523355599227
"Mitochondria","LBR","Rapa",1.20493582652789,0.713027975953228,0.16484446090061
"Mitochondria","LBR","Rapa",1.2700674928267,0.718526848682807,0.172947909964696
"Mitochondria","LBR","Rapa",1.3351991591255,0.751640423892271,0.142926050883939
"Mitochondria","LBR","Rapa",1.40033082542431,0.749686447603348,0.142127747426333
"Mitochondria","LBR","Rapa",1.46546249172311,0.77846170593751,0.151112749470606
"Mitochondria","LBR","Rapa",1.53059415802192,0.829713810517949,0.169069374171594
"Mitochondria","LBR","Rapa",1.59572582432072,0.838217074764839,0.165838995375729
"Mitochondria","LBR","Rapa",1.66085749061953,0.817133303471939,0.155742017565554
"Mitochondria","LBR","Rapa",1.72598915691833,0.785231275147256,0.156369362182146
"Mitochondria","LBR","Rapa",1.79112082321714,0.824031370078555,0.182007241939844
"Mitochondria","LBR","Rapa",1.85625248951594,0.875326307124617,0.240418674819323
"Mitochondria","LBR","Rapa",1.92138415581475,0.877474049329457,0.248250076336403
"Mitochondria","LBR","Rapa",1.98651582211355,0.885385817622497,0.298828621100185
"Mitochondria","LBR","Rapa",2.05164748841236,0.909123162142839,0.317115270694262
"Mitochondria","LBR","Rapa",2.11677915471116,0.93848583714841,0.362579916213785
"Mitochondria","LBR","Rapa",2.18191082100997,0.937600632858856,0.44030226513481
"Mitochondria","LBR","Rapa",2.24704248730877,0.951274387598878,0.538889025652687
"Mitochondria","LBR","Rapa",2.31217415360758,0.914895346795921,0.6147263675267
"Mitochondria","LBR","Rapa",2.37730581990638,0.896155123264996,0.644329005797317
"Mitochondria","LBR","Rapa",2.44243748620519,0.884665824271777,0.595333688561191
"Mitochondria","LBR","Rapa",2.50756915250399,0.728820917921006,0.492758383952516
"Mitochondria","LBR","Rapa",2.5727008188028,0.666065236858807,0.365429725763565
"Mitochondria","LBR","Rapa",2.6378324851016,0.678533563637708,0.302152655608953
"Mitochondria","LBR","Rapa",2.70296415140041,0.633420779129982,0.226026913603141
"Mitochondria","LBR","Rapa",2.76809581769921,0.678343877004232,0.221030455649666
"Mitochondria","LBR","Rapa",2.83322748399802,0.643384426490513,0.235596148904098
"Mitochondria","LBR","Rapa",2.89835915029682,0.675078411410739,0.247399741927183
"Mitochondria","LBR","Rapa",2.96349081659563,0.696313116153932,0.215182176688354
"Mitochondria","LBR","Rapa",3.02862248289443,0.77270787805541,0.19861254849751
"Mitochondria","LBR","Rapa",3.09375414919324,0.705373202453929,0.17811829995642
"Mitochondria","LBR","Rapa",3.15888581549204,0.71090063016059,0.178959714773935
"Mitochondria","LBR","Rapa",3.22401748179085,0.748548327802493,0.184069154222341
"Mitochondria","LBR","Rapa",3.28914914808965,0.76444325183128,0.170854779111232
"Mitochondria","LBR","Rapa",3.35428081438846,0.809929290682298,0.176059360871159
"Mitochondria","LBR","Rapa",3.41941248068726,0.846920223851306,0.168746782271593
"Mitochondria","LBR","Rapa",3.48454414698607,0.84253907451038,0.175570269925996
"Mitochondria","LBR","Rapa",3.54967581328487,0.888190324300231,0.185191536178566
"Mitochondria","LBR","Rapa",3.61480747958368,0.923051872035382,0.178018697849046
"Mitochondria","LBR","Rapa",3.67993914588248,0.89943282670581,0.154323802484442
"Mitochondria","LBR","Rapa",3.74507081218129,0.865152576718408,0.144277369027262
"Mitochondria","LBR","Rapa",3.81020247848009,0.856724779196664,0.14207571647472
"Mitochondria","LBR","Rapa",3.8753341447789,0.794440255256324,0.162671053721801
"Mitochondria","LBR","Rapa",3.9404658110777,0.700500499578942,0.15778014427017
"Mitochondria","Sec61","Control",3.54967581328487,0.83389057245693,0.611936081427006
"Mitochondria","Sec61","Control",3.61480747958368,0.881270196053882,0.61872095924456
"Mitochondria","Sec61","Control",3.67993914588248,0.880876418892338,0.618628613401754
"Mitochondria","Sec61","Control",3.74507081218129,0.863062542942578,0.596174594641993
"Mitochondria","Sec61","Control",3.81020247848009,0.864749717709307,0.57073628018237
"Mitochondria","Sec61","Control",3.8753341447789,0.841522661701751,0.558932956494518
"Mitochondria","Sec61","Control",0.0325658331494025,0.836339410408547,0.566951371441667
"Mitochondria","Sec61","Control",0.0976974994482075,0.821009924421062,0.569102860137138
"Mitochondria","Sec61","Control",0.162829165747013,0.812955461832212,0.570627413753007
"Mitochondria","Sec61","Control",0.227960832045817,0.794222643693885,0.577500824970316
"Mitochondria","Sec61","Control",0.293092498344622,0.821959781401507,0.590582587894816
"Mitochondria","Sec61","Control",0.358224164643427,0.944984809244141,0.601979674595277
"Mitochondria","Sec61","Control",0.423355830942233,1,0.630780563826439
"Mitochondria","Sec61","Control",0.488487497241038,0.963866018383481,0.643594184922974
"Mitochondria","Sec61","Control",0.553619163539843,0.852250094483333,0.65938490043805
"Mitochondria","Sec61","Control",0.618750829838647,0.756242662567365,0.709044512814257
"Mitochondria","Sec61","Control",0.683882496137452,0.703995891424159,0.733625027587262
"Mitochondria","Sec61","Control",0.749014162436258,0.705106891757266,0.757338846973196
"Mitochondria","Sec61","Control",0.814145828735062,0.755794398085138,0.760509105173019
"Mitochondria","Sec61","Control",0.879277495033868,0.76062908509992,0.787413092183602
"Mitochondria","Sec61","Control",0.944409161332672,0.775126963185893,0.798866941925055
"Mitochondria","Sec61","Control",1.00954082763148,0.778725444960464,0.776179093324794
"Mitochondria","Sec61","Control",1.07467249393028,0.808331381837096,0.754441390253955
"Mitochondria","Sec61","Control",1.13980416022909,0.825856977352596,0.750935213460804
"Mitochondria","Sec61","Control",1.20493582652789,0.847618672225146,0.714804690660489
"Mitochondria","Sec61","Control",1.2700674928267,0.825518073946636,0.720536910591009
"Mitochondria","Sec61","Control",1.3351991591255,0.799400871333409,0.727961431631671
"Mitochondria","Sec61","Control",1.40033082542431,0.76051547323977,0.784606286888034
"Mitochondria","Sec61","Control",1.46546249172311,0.754934966870936,0.800021688564916
"Mitochondria","Sec61","Control",1.53059415802192,0.756871005712281,0.852839698207008
"Mitochondria","Sec61","Control",1.59572582432072,0.779997975081132,0.892922877242299
"Mitochondria","Sec61","Control",1.66085749061953,0.776924658333584,0.906993757336305
"Mitochondria","Sec61","Control",1.72598915691833,0.78356940641281,0.950626320852666
"Mitochondria","Sec61","Control",1.79112082321714,0.809431175558147,0.967649726287769
"Mitochondria","Sec61","Control",1.85625248951594,0.819493940314357,0.949660925551036
"Mitochondria","Sec61","Control",1.92138415581475,0.837660631326422,0.993283746157375
"Mitochondria","Sec61","Control",1.98651582211355,0.849696919109128,1
"Mitochondria","Sec61","Control",2.05164748841236,0.834258844915174,0.988979497952083
"Mitochondria","Sec61","Control",2.11677915471116,0.848364878014096,0.961797202598731
"Mitochondria","Sec61","Control",2.18191082100997,0.868262410936417,0.944052821822085
"Mitochondria","Sec61","Control",2.24704248730877,0.881473847245376,0.90081378714961
"Mitochondria","Sec61","Control",2.31217415360758,0.891919568985972,0.868613469530743
"Mitochondria","Sec61","Control",2.37730581990638,0.906076611491492,0.83382111424155
"Mitochondria","Sec61","Control",2.44243748620519,0.873842530870352,0.757002928379868
"Mitochondria","Sec61","Control",2.50756915250399,0.910032931982048,0.653780185547367
"Mitochondria","Sec61","Control",2.5727008188028,0.883505335506643,0.640496786745915
"Mitochondria","Sec61","Control",2.6378324851016,0.806700626565544,0.623658072996424
"Mitochondria","Sec61","Control",2.70296415140041,0.770020612437485,0.608724309958398
"Mitochondria","Sec61","Control",2.76809581769921,0.711257389601346,0.641585027434764
"Mitochondria","Sec61","Control",2.83322748399802,0.639396728751297,0.671185682497201
"Mitochondria","Sec61","Control",2.89835915029682,0.652631737589064,0.723848652788527
"Mitochondria","Sec61","Control",2.96349081659563,0.658618387036191,0.764939587603799
"Mitochondria","Sec61","Control",3.02862248289443,0.717277658884641,0.759959266164017
"Mitochondria","Sec61","Control",3.09375414919324,0.745881956504433,0.697579649348432
"Mitochondria","Sec61","Control",3.15888581549204,0.76812746786987,0.708456972979522
"Mitochondria","Sec61","Control",3.22401748179085,0.799092496284429,0.67817727944911
"Mitochondria","Sec61","Control",3.28914914808965,0.82332466946291,0.654023334693105
"Mitochondria","Sec61","Control",3.35428081438846,0.830642587135273,0.641778191216047
"Mitochondria","Sec61","Control",3.41941248068726,0.868781393005065,0.641441001808369
"Mitochondria","Sec61","Control",3.48454414698607,0.884389498554347,0.645488121910068
"Mitochondria","Sec61","Rapa",1.88881832266534,0.769470683473303,0.863651413813655
"Mitochondria","Sec61","Rapa",1.95394998896415,0.790732665625152,0.888001898329029
"Mitochondria","Sec61","Rapa",2.01908165526295,0.791463284751472,0.852550603712778
"Mitochondria","Sec61","Rapa",2.08421332156176,0.795554108141572,0.865504491976249
"Mitochondria","Sec61","Rapa",2.14934498786057,0.778665112126111,0.839598922808644
"Mitochondria","Sec61","Rapa",2.21447665415937,0.782589641882467,0.766058539169592
"Mitochondria","Sec61","Rapa",0,0.721970784503127,0.738977551155553
"Mitochondria","Sec61","Rapa",0.065131666298805,0.67185095615487,0.708280908549103
"Mitochondria","Sec61","Rapa",0.13026333259761,0.672112734520247,0.730873231353332
"Mitochondria","Sec61","Rapa",0.195394998896415,0.658011034378764,0.72148091737854
"Mitochondria","Sec61","Rapa",0.26052666519522,0.687117784594712,0.736489857183851
"Mitochondria","Sec61","Rapa",0.325658331494025,0.698653198465773,0.73620731518884
"Mitochondria","Sec61","Rapa",0.39078999779283,0.732832440941986,0.764346732004503
"Mitochondria","Sec61","Rapa",0.455921664091635,0.74814647531657,0.76974814029976
"Mitochondria","Sec61","Rapa",0.52105333039044,0.779834531873084,0.819463390945412
"Mitochondria","Sec61","Rapa",0.586184996689245,0.777826133922319,0.794376752091473
"Mitochondria","Sec61","Rapa",0.65131666298805,0.779318485177402,0.787363971480918
"Mitochondria","Sec61","Rapa",0.716448329286855,0.779876373497058,0.782878617310112
"Mitochondria","Sec61","Rapa",0.78157999558566,0.79403815391912,0.817715162351279
"Mitochondria","Sec61","Rapa",0.846711661884465,0.77949979888129,0.835822130984703
"Mitochondria","Sec61","Rapa",0.91184332818327,0.753459288699149,0.833177714500144
"Mitochondria","Sec61","Rapa",0.976974994482075,0.713727984580196,0.845070966602653
"Mitochondria","Sec61","Rapa",1.04210666078088,0.701412599923768,0.831721961018034
"Mitochondria","Sec61","Rapa",1.10723832707969,0.680060497351052,0.86643158289738
"Mitochondria","Sec61","Rapa",1.17236999337849,0.679458621683115,0.918566099375317
"Mitochondria","Sec61","Rapa",1.2375016596773,0.686975093928339,0.878205637595744
"Mitochondria","Sec61","Rapa",1.3026333259761,0.674190868510969,0.84834448049798
"Mitochondria","Sec61","Rapa",1.3677649922749,0.685159811165147,0.845382204269033
"Mitochondria","Sec61","Rapa",1.43289665857371,0.65709373723779,0.828108513784959
"Mitochondria","Sec61","Rapa",1.49802832487252,0.616063197051328,0.786380592896718
"Mitochondria","Sec61","Rapa",1.56315999117132,0.567748995706883,0.730462662516831
"Mitochondria","Sec61","Rapa",1.62829165747012,0.550467332143356,0.687593536851864
"Mitochondria","Sec61","Rapa",1.69342332376893,0.539291327093613,0.639575745535616
"Mitochondria","Sec61","Rapa",1.75855499006774,0.591284372761334,0.677759751009867
"Mitochondria","Sec61","Rapa",1.82368665636654,0.652554457467658,0.764670110147231
