"file","B488-530/30-A","trans"
"clon 5",1004.40002441406,3.002338891438
"clon 5",2195.64013671875,3.34175891470914
"clon 5",513,2.71096311899528
"clon 5",736.56005859375,2.86779739014697
"clon 5",549.720031738281,2.74093087367608
"clon 5",508.680023193359,2.70729761183687
"clon 5",537.840026855469,2.73145984910884
"clon 5",1503.36010742188,3.17735180829446
"clon 5",63.7200012207031,1.81103851679557
"clon 5",600.480041503906,2.77922122102162
"clon 5",745.200012207031,2.8728552518094
"clon 5",1478.52001953125,3.17012084601786
"clon 5",1057.32006835938,3.02461703149942
"clon 5",1823.0400390625,3.26103436719034
"clon 5",1603.80004882812,3.20542092889032
"clon 5",581.0400390625,2.76495286118906
"clon 5",586.440002441406,2.76896351700469
"clon 5",824.0400390625,2.91647502530382
"clon 5",1591.92004394531,3.20219397709126
"clon 5",1297.080078125,3.11330148477181
"clon 5",1994.76013183594,3.30010834272288
"clon 5",116.640007019043,2.0705550417474
"clon 5",857.52001953125,2.93375042677775
"clon 5",681.480041503906,2.834089955359
"clon 5",1001.16003417969,3.00093707922734
"clon 5",1029.23999023438,3.01293840363138
"clon 5",501.120025634766,2.70080754232484
"clon 5",559.440002441406,2.74852912629172
"clon 5",1192.32006835938,3.07675694432336
"clon 5",1317.60009765625,3.12011310357177
"clon 5",1030.32006835938,3.01339346872703
"clon 5",567,2.75434833571102
"clon 5",677.160034179688,2.83133219203797
"clon 5",617.760009765625,2.79152223763991
"clon 5",69.120002746582,1.84584192443296
"clon 5",1265.76000976562,3.1026943447123
"clon 5",1495.80004882812,3.17516378865937
"clon 5",924.480041503906,2.96636705738586
"clon 5",1128.60009765625,3.05292472125338
"clon 5",719.280029296875,2.85750137356275
"clon 5",905.0400390625,2.9571473901268
"clon 5",2896.56005859375,3.46203244648051
"clon 5",529.200012207031,2.72443973339603
"clon 5",65.8800048828125,1.82529629613817
"clon 5",741.960021972656,2.87096544538401
"clon 5",801.360046386719,2.90436929480575
"clon 5",754.920043945312,2.87847586122906
"clon 5",1304.64001464844,3.11582345166921
"clon 5",633.960021972656,2.80274638232625
"clon 5",733.320007324219,2.8658853611809
"clon 5",1790.64001464844,3.2532507534528
"clon 5",4988.52001953125,3.69805876949212
"clon 5",65.8800048828125,1.82529629613817
"clon 5",74.5200042724609,1.87806200585974
"clon 5",867.240051269531,2.93863981564707
"clon 5",520.559997558594,2.7173042746223
"clon 5",583.200012207031,2.76656156171224
"clon 5",46.4400024414062,1.67614470270632
"clon 5",132.84001159668,2.12658596558415
"clon 5",681.480041503906,2.834089955359
"clon 5",373.680023193359,2.57366053844162
"clon 5",1555.20007324219,3.19206543141926
"clon 5",993.600036621094,2.99764847088689
"clon 5",818.640014648438,2.9136231524095
"clon 5",1161,3.06520612805431
"clon 5",849.960021972656,2.9299091574471
"clon 5",494.640014648438,2.69516636114126
"clon 5",2548.80004882812,3.40650612510245
"clon 5",577.800048828125,2.7625285590845
"clon 5",1129.68005371094,3.05333973086239
"clon 5",717.120056152344,2.85619705617245
"clon 5",1593.00012207031,3.20248835031885
"clon 5",602.640014648438,2.78077802097269
"clon 5",644.760009765625,2.8100711467885
"clon 5",1.08000004291534,0.318063343923289
"clon 5",618.840026855469,2.79227961785546
"clon 5",1030.32006835938,3.01339346872703
"clon 5",624.240051269531,2.7960467900257
"clon 5",642.600036621094,2.80861606013852
"clon 5",588.600036621094,2.77055750182579
"clon 5",-24.8400001525879,NA
"clon 5",914.760009765625,2.96178167444247
"clon 5",517.320007324219,2.71459797307415
"clon 5",1206.36010742188,3.08183682216118
"clon 5",1278.72009277344,3.10711498882183
"clon 5",849.960021972656,2.9299091574471
"clon 5",907.200012207031,2.95818150340226
"clon 5",712.800048828125,2.85357657332794
"clon 5",704.160034179688,2.84828769014589
"clon 5",503.280029296875,2.70267176939272
"clon 5",173.880004882812,2.24274015673153
"clon 5",806.760009765625,2.90728234850217
"clon 5",145.800003051758,2.1667260646084
"clon 5",2765.88012695312,3.44199034405945
"clon 5",63.7200012207031,1.81103851679557
"clon 5",646.920043945312,2.81152141541406
"clon 5",1032.47998046875,3.01430206833035
"clon 5",1249.56005859375,3.09710455371508
"clon 5",668.52001953125,2.82576356751974
"clon 5",1008.72003173828,3.0042009722715
"clon 5",590.760009765625,2.77214561286087
"clon 5",522.720031738281,2.71909918552459
"clon 5",725.760009765625,2.86139102208132
"clon 5",51.8400039672852,1.72296284154979
"clon 5",847.800048828125,2.92880539587654
"clon 5",681.480041503906,2.834089955359
"clon 5",713.880004882812,2.85423315006584
"clon 5",984.960021972656,2.99385930582492
"clon 5",72.3600006103516,1.86545932627527
"clon 5",555.119995117188,2.74516851027731
"clon 5",1816.56005859375,3.25948877038935
"clon 5",919.080017089844,2.96382559850798
"clon 5",546.480041503906,2.7383682915072
"clon 5",1030.32006835938,3.01339346872703
"clon 5",1043.28002929688,3.01881697268067
"clon 5",473.040008544922,2.67581499727963
"clon 5",141.480010986328,2.1537539399427
"clon 5",447.120025634766,2.65139435214412
"clon 5",1519.56005859375,3.18200357844315
"clon 5",784.080017089844,2.89491392325426
"clon 5",2005.56005859375,3.30245216318548
"clon 5",778.680053710938,2.89191642395509
"clon 5",855.360046386719,2.93265639701737
"clon 5",855.360046386719,2.93265639701737
"clon 5",743.0400390625,2.87159630688462
"clon 5",650.160034179688,2.8136877372929
"clon 5",1222.56005859375,3.08762529160828
"clon 5",146.880004882812,2.16990945624093
"clon 5",666.360046386719,2.8243602026886
"clon 5",365.040008544922,2.56352855681702
"clon 5",315.360015869141,2.500181588654
"clon 5",668.52001953125,2.82576356751974
"clon 5",1035.72009277344,3.01566151572083
"clon 5",1045.44006347656,3.01971435847801
"clon 5",1165.32006835938,3.06681774840535
"clon 5",641.52001953125,2.80788666388894
"clon 5",28.0800018310547,1.46359442953284
"clon 5",714.960021972656,2.85488877269696
"clon 5",165.240005493164,2.22073554456374
"clon 5",-1.08000004291534,NA
"clon 5",602.640014648438,2.78077802097269
"clon 5",76.6800003051758,1.89030921860613
"clon 5",314.279998779297,2.49869642017604
"clon 5",513,2.71096311899528
"clon 5",830.52001953125,2.91987270967976
"clon 5",932.0400390625,2.96990028079988
"clon 5",999.000061035156,3.00000002650723
"clon 5",975.240051269531,2.98955662107152
"clon 5",56.1600036621094,1.75709224794318
"clon 5",306.720001220703,2.48815572548852
"clon 5",776.52001953125,2.89071158002688
"clon 5",96.120002746582,1.98730868601316
"clon 5",717.120056152344,2.85619705617245
"clon 5",545.400024414062,2.73751071007848
"clon 5",378,2.57863920996807
"clon 5",600.480041503906,2.77922122102162
"clon 5",754.920043945312,2.87847586122906
"clon 5",893.160034179688,2.95141525452428
"clon 5",570.240051269531,2.75681864946063
"clon 5",1356.48010253906,3.13273347257336
"clon 5",511.920013427734,2.71004964496487
"clon 5",760.320007324219,2.88156724310782
"clon 5",191.160003662109,2.28366299833544
"clon 5",91.8000030517578,1.96754799050078
"clon 5",488.160034179688,2.68945096667115
"clon 5",479.52001953125,2.68171148605417
"clon 5",832.680053710938,2.92099941086863
"clon 5",57.2400016784668,1.76522137882127
"clon 5",1369.44006347656,3.13686004631798
"clon 5",1670.76000976562,3.22317393224458
"clon 5",448.200012207031,2.65243975939139
"clon 5",301.320007324219,2.48046688943048
"clon 5",676.080017089844,2.8306399964947
"clon 5",1060.56005859375,3.02594456974837
"clon 5",265.680023193359,2.42599048422444
"clon 5",619.920043945312,2.79303567955019
"clon 5",502.200012207031,2.70174064297268
"clon 5",639.360046386719,2.80642422740861
"clon 5",203.040008544922,2.30971533304682
"clon 5",1031.40002441406,3.01384800614197
"clon 5",39.9600028991699,1.61235997870736
"clon 5",1942.92004394531,3.2886783978395
"clon 5",1998.00012207031,3.30081282063861
"clon 5",1077.84008789062,3.0329570757362
"clon 5",421.200012207031,2.62551824152836
"clon 5",1799.28002929688,3.25534006383633
"clon 5",822.960021972656,2.91590614051038
"clon 5",744.120056152344,2.87222625331715
"clon 5",1420.20007324219,3.15265522119885
"clon 5",104.76000213623,2.02432145091381
"clon 5",529.200012207031,2.72443973339603
"clon 5",455.760009765625,2.65968807356884
"clon 5",697.680053710938,2.84427834496191
"clon 5",398.52001953125,2.60153854623853
"clon 5",1676.16003417969,3.22457450485124
"clon 5",720.360046386719,2.85815208459408
"clon 5",830.52001953125,2.91987270967976
"clon 5",116.640007019043,2.0705550417474
"clon 5",1038.96008300781,3.01701667000826
"clon 5",591.840026855469,2.77293751827695
"clon 5",655.559997558594,2.81727441880027
"clon 5",798.120056152344,2.90261203063773
"clon 5",582.119995117188,2.76575793358392
"clon 5",766.800048828125,2.88524813540028
"clon 5",1500.1201171875,3.176415445171
"clon 5",1053,3.02284061087653
"clon 5",464.400024414062,2.66782640173303
"clon 5",1001.16003417969,3.00093707922734
"clon 5",110.160003662109,2.04594855241294
"clon 5",517.320007324219,2.71459797307415
"clon 5",1669.68005371094,3.22289328758818
"clon 5",102.600006103516,2.01535978099534
"clon 5",347.760009765625,2.54252668115217
"clon 5",1057.32006835938,3.02461703149942
"clon 5",90.7200012207031,1.96246405183793
"clon 5",862.920043945312,2.93647355025647
"clon 5",489.240020751953,2.69040876200026
"clon 5",582.119995117188,2.76575793358392
"clon 5",687.960021972656,2.83819402199413
"clon 5",1226.88000488281,3.08915592725828
"clon 5",699.840026855469,2.84561889759216
"clon 5",861.840026855469,2.93593028367117
"clon 5",644.760009765625,2.8100711467885
"clon 5",1051.92004394531,3.0223953932256
"clon 5",699.840026855469,2.84561889759216
"clon 5",49.6800003051758,1.70483660882656
"clon 5",123.120002746582,2.09384177652239
"clon 5",712.800048828125,2.85357657332794
"clon 5",538.920043945312,2.73232945048154
"clon 5",227.880004882812,2.35960785406223
"clon 5",874.800048828125,2.94240496506915
"clon 5",1311.11999511719,3.11797355366332
"clon 5",833.760009765625,2.92156163546515
"clon 5",847.800048828125,2.92880539587654
"clon 5",531.360046386719,2.72620545423148
"clon 5",838.080017089844,2.92380337837762
"clon 5",609.119995117188,2.7854152581128
"clon 5",578.880004882812,2.7633381338926
"clon 5",135,2.13353890837022
"clon 5",622.080017089844,2.79454382314246
"clon 5",632.880004882812,2.80200705259858
"clon 5",2474.28002929688,3.39362433793583
"clon 5",576.720031738281,2.76171742643456
"clon 5",601.559997558594,2.78000029657693
"clon 5",1115.64001464844,3.04791318667905
"clon 5",804.600036621094,2.90611947728779
"clon 5",2255.0400390625,3.35334680301946
"clon 5",5.40000009536743,0.806179980455379
"clon 5",1061.64001464844,3.02638616562398
"clon 5",361.800018310547,2.55966730030694
"clon 5",4323.240234375,3.63590981330284
"clon 5",45.3600006103516,1.66614343300925
"clon 5",39.9600028991699,1.61235997870736
"clon 5",639.360046386719,2.80642422740861
"clon 5",619.920043945312,2.79303567955019
"clon 5",544.320007324219,2.73665143187187
"clon 5",274.320007324219,2.43983777243504
"clon 5",612.360046386719,2.78771548309267
"clon 5",99.3600006103516,2.00156065528379
"clon 5",1150.20007324219,3.06115080855944
"clon 5",935.280029296875,2.97140576005202
"clon 5",570.240051269531,2.75681864946063
"clon 5",14.0400009155273,1.17724786269236
"clon 5",1672.92004394531,3.22373470974885
"clon 5",2460.23999023438,3.3911539628913
"clon 5",781.920043945312,2.8937174118071
"clon 5",55.0800018310547,1.74880801913865
"clon 5",399.600006103516,2.60271095157444
"clon 5",569.160034179688,2.75599677182378
"clon 5",738.720031738281,2.86906737962607
"clon 5",489.240020751953,2.69040876200026
"clon 5",636.119995117188,2.80422123501893
"clon 5",2805.84008789062,3.44821767058778
"clon 5",675,2.82994669594164
"clon 5",329.400024414062,2.51904007073942
"clon 5",2003.40002441406,3.30198439936025
"clon 5",488.160034179688,2.68945096667115
"clon 5",819.720031738281,2.91419503360264
"clon 5",880.200012207031,2.9450744944949
"clon 5",146.880004882812,2.16990945624093
"clon 5",1541.16003417969,3.18812944398396
"clon 5",92.8800048828125,1.97257310351474
"clon 5",158.760009765625,2.2034680784097
"clon 5",671.760009765625,2.82786016820262
"clon 5",481.680023193359,2.68365932492927
"clon 5",660.960021972656,2.82083176170413
"clon 5",683.640014648438,2.83546227843195
"clon 5",977.400024414062,2.9905164548652
"clon 5",1067.0400390625,3.02858753398276
"clon 5",922.320007324219,2.96535224634408
"clon 5",60.4800033569336,1.78873388254107
"clon 5",708.480041503906,2.85094018275806
"clon 5",1238.76000976562,3.09333762345109
"clon 5",488.160034179688,2.68945096667115
"clon 5",1081.080078125,3.03425940143686
"clon 5",663.120056152344,2.82224659595149
"clon 5",452.52001953125,2.6565964626862
"clon 5",767.880004882812,2.88585856700097
"clon 5",2366.28002929688,3.37424963434864
"clon 5",-55.0800018310547,NA
"clon 5",501.120025634766,2.70080754232484
"clon 5",18.3600006103516,1.28690536666413
"clon 5",492.480010986328,2.69326956573077
"clon 5",3586.68017578125,3.55481372085917
"clon 5",56.1600036621094,1.75709224794318
"clon 5",12.9600009918213,1.14488544914262
"clon 5",894.240051269531,2.95193950343122
"clon 5",443.880004882812,2.64824288683547
"clon 5",463.320007324219,2.66681739760824
"clon 5",1101.60009765625,3.0424180266083
"clon 5",420.120025634766,2.62440589403458
"clon 5",1188,3.07518185461869
"clon 5",771.120056152344,2.88768483358793
"clon 5",454.680023193359,2.65865998972561
"clon 5",90.7200012207031,1.96246405183793
"clon 5",473.040008544922,2.67581499727963
"clon 5",31.3200016021729,1.50947137363147
"clon 5",1883.52001953125,3.2752007553838
"clon 5",490.320007324219,2.69136444964996
"clon 5",1158.84008789062,3.06439811531823
"clon 5",659.880004882812,2.82012261236306
"clon 5",459.000030517578,2.66275786049378
"clon 5",1149.11999511719,3.06074315383065
"clon 5",1288.44006347656,3.11040115980753
"clon 5",565.920043945312,2.75352181211702
"clon 5",860.760009765625,2.93538633665292
"clon 5",636.119995117188,2.80422123501893
"clon 5",924.480041503906,2.96636705738586
"clon 5",589.680053710938,2.77135230569859
"clon 5",2319.84008789062,3.36564521743168
"clon 5",648,2.81224469680037
"clon 5",518.400024414062,2.71550196570702
"clon 5",951.480041503906,2.97885588413187
"clon 5",1037.88000488281,3.0165653875699
"clon 5",765.720031738281,2.88463681001475
"clon 5",422.280029296875,2.62662777858323
"clon 5",1684.80004882812,3.22680606207979
"clon 5",2715.1201171875,3.43394897219101
"clon 5",893.160034179688,2.95141525452428
"clon 5",773.280029296875,2.88889805781962
"clon 5",128.520004272461,2.11233685007134
"clon 5",571.320007324219,2.75763892836274
"clon 5",413.640014648438,2.61767121117427
"clon 5",1706.40002441406,3.23233528329562
"clon 5",669.600036621094,2.82646357280938
"clon 5",603.720031738281,2.78155435512704
"clon 5",152.279998779297,2.1854854882758
"clon 5",64.8000030517578,1.81822591375623
"clon 5",308.880004882812,2.49119355413791
"clon 5",725.760009765625,2.86139102208132
"clon 5",588.600036621094,2.77055750182579
"clon 5",88.5600051879883,1.95211411006459
"clon 5",570.240051269531,2.75681864946063
"clon 5",705.240051269531,2.84895234300919
"clon 5",1509.84008789062,3.17921849966536
"clon 5",640.440002441406,2.80715604055943
"clon 5",34.560001373291,1.55096176907019
"clon 5",1127.52001953125,3.05250926770694
"clon 5",70.2000045776367,1.8524800215588
"clon 5",410.400024414062,2.61426431313141
"clon 5",784.080017089844,2.89491392325426
"clon 5",200.880004882812,2.3050933065658
"clon 5",600.480041503906,2.77922122102162
"clon 5",581.0400390625,2.76495286118906
"clon 5",60.4800033569336,1.78873388254107
"clon 5",1281.96008300781,3.10821314429455
"clon 5",545.400024414062,2.73751071007848
"clon 5",662.0400390625,2.82153975497923
"clon 5",1971.00012207031,3.29490693748879
"clon 5",905.0400390625,2.9571473901268
"clon 5",518.400024414062,2.71550196570702
"clon 5",569.160034179688,2.75599677182378
"clon 5",1752.84008789062,3.24398999261456
"clon 5",2239.92016601562,3.3504263848365
"clon 5",657.720031738281,2.81870087057848
"clon 5",424.440002441406,2.62883832247971
"clon 5",845.640014648438,2.9276987906326
"clon 5",1001.16003417969,3.00093707922734
"clon 5",672.840026855469,2.82855680499201
"clon 5",819.720031738281,2.91419503360264
"clon 5",170.639999389648,2.23461850431628
"clon 5",497.880004882812,2.69799609775943
"clon 5",1739.88012695312,3.2407688676164
"clon 5",47.5200004577637,1.6859207962919
"clon 5",1709.64001464844,3.23315862666525
"clon 5",1190.16003417969,3.07597011353324
"clon 5",740.880004882812,2.87033366615296
"clon 5",1423.44006347656,3.15364418004161
"clon 5",1577.88000488281,3.19834912481671
"clon 5",1656.72009277344,3.21951120146981
"clon 5",648,2.81224469680037
