X	Y	C	Z	T	Intensity	BG	MX
308.000	470.000	2	4	1	170.197	105.166	142.793
309.000	470.000	2	4	1	169.954	105.166	142.793
309.707	470.707	2	4	1	192.608	105.166	142.793
310.000	471.663	2	4	1	176.361	105.166	142.793
310.942	472.000	2	4	1	169.333	105.166	142.793
311.000	472.998	2	4	1	147.522	105.166	142.793
312.000	473.000	2	4	1	147.675	105.166	142.793
312.000	474.000	2	4	1	137.338	105.166	142.793
312.707	474.707	2	4	1	139.487	105.166	142.793
313.414	475.414	2	4	1	138.283	105.166	142.793
314.121	476.121	2	4	1	139.116	105.166	142.793
314.828	476.828	2	4	1	154.951	105.166	142.793
315.000	477.814	2	4	1	177.414	105.166	142.793
315.608	478.608	2	4	1	203.641	105.166	142.793
316.000	479.528	2	4	1	220.753	105.166	142.793
316.000	480.528	2	4	1	214.444	105.166	142.793
316.430	481.430	2	4	1	215.586	105.166	142.793
317.000	482.252	2	4	1	219.918	105.166	142.793
317.664	483.000	2	4	1	228.962	105.166	142.793
318.000	483.942	2	4	1	205.208	105.166	142.793
318.677	484.677	2	4	1	182.174	105.166	142.793
319.385	485.385	2	4	1	165.774	105.166	142.793
320.000	486.173	2	4	1	166.276	105.166	142.793
320.562	487.000	2	4	1	201.286	105.166	142.793
321.000	487.899	2	4	1	246.567	105.166	142.793
321.000	488.899	2	4	1	249.755	105.166	142.793
321.995	489.000	2	4	1	252.104	105.166	142.793
322.000	490.000	2	4	1	254.585	105.166	142.793
322.707	490.707	2	4	1	219.810	105.166	142.793
323.414	491.414	2	4	1	188.314	105.166	142.793
324.121	492.121	2	4	1	165.030	105.166	142.793
324.828	492.828	2	4	1	148.332	105.166	142.793
325.814	493.000	2	4	1	140.758	105.166	142.793
326.608	493.608	2	4	1	144.552	105.166	142.793
327.000	494.528	2	4	1	161.561	105.166	142.793
327.881	495.000	2	4	1	170.199	105.166	142.793
328.645	495.645	2	4	1	161.901	105.166	142.793
329.580	496.000	2	4	1	162.170	105.166	142.793
330.465	496.465	2	4	1	156.312	105.166	142.793
331.310	497.000	2	4	1	156.458	105.166	142.793
332.000	497.724	2	4	1	145.917	105.166	142.793
332.961	498.000	2	4	1	144.397	105.166	142.793
333.687	498.687	2	4	1	157.500	105.166	142.793
334.395	499.395	2	4	1	173.704	105.166	142.793
335.102	500.102	2	4	1	174.491	105.166	142.793
335.809	500.809	2	4	1	175.659	105.166	142.793
336.516	501.516	2	4	1	178.137	105.166	142.793
337.391	502.000	2	4	1	186.074	105.166	142.793
338.334	502.334	2	4	1	178.940	105.166	142.793
339.079	503.000	2	4	1	170.897	105.166	142.793
340.000	503.390	2	4	1	160.228	105.166	142.793
340.333	504.333	2	4	1	155.057	105.166	142.793
341.040	505.040	2	4	1	138.021	105.166	142.793
341.747	505.747	2	4	1	132.292	105.166	142.793
342.715	506.000	2	4	1	125.715	105.166	142.793
343.550	506.550	2	4	1	132.341	105.166	142.793
344.257	507.257	2	4	1	144.182	105.166	142.793
344.964	507.964	2	4	1	140.226	105.166	142.793
345.000	508.964	2	4	1	140.066	105.166	142.793
345.000	509.964	2	4	1	154.071	105.166	142.793
345.999	510.000	2	4	1	147.821	105.166	142.793
346.000	511.000	2	4	1	149.207	105.166	142.793
346.707	511.707	2	4	1	155.081	105.166	142.793
347.000	512.663	2	4	1	152.606	105.166	142.793
347.942	513.000	2	4	1	173.373	105.166	142.793
