X	Y	C	Z	T	Intensity	BG	MX
91.167	104.500	1	1	1	1393.714	136.542	397.315
90.719	105.394	1	1	1	1456.826	136.542	397.315
90.272	106.289	1	1	1	1426.607	136.542	397.315
89.825	107.183	1	1	1	1388.901	136.542	397.315
89.378	108.078	1	1	1	1382.689	136.542	397.315
88.954	108.983	1	1	1	1384.573	136.542	397.315
88.658	109.939	1	1	1	1346.794	136.542	397.315
88.362	110.894	1	1	1	1358.692	136.542	397.315
88.067	111.849	1	1	1	1419.844	136.542	397.315
87.771	112.804	1	1	1	1372.176	136.542	397.315
87.475	113.760	1	1	1	1302.886	136.542	397.315
87.179	114.715	1	1	1	1284.939	136.542	397.315
86.884	115.670	1	1	1	1253.047	136.542	397.315
86.407	116.549	1	1	1	1207.828	136.542	397.315
85.895	117.408	1	1	1	1284.040	136.542	397.315
85.383	118.267	1	1	1	1282.643	136.542	397.315
84.871	119.127	1	1	1	1339.335	136.542	397.315
84.360	119.986	1	1	1	1401.643	136.542	397.315
83.848	120.845	1	1	1	1448.985	136.542	397.315
83.336	121.704	1	1	1	1410.955	136.542	397.315
82.824	122.563	1	1	1	1463.624	136.542	397.315
82.312	123.422	1	1	1	1573.572	136.542	397.315
81.887	124.327	1	1	1	1596.322	136.542	397.315
81.498	125.248	1	1	1	1617.410	136.542	397.315
81.109	126.169	1	1	1	1595.570	136.542	397.315
80.719	127.091	1	1	1	1528.666	136.542	397.315
80.330	128.012	1	1	1	1490.782	136.542	397.315
79.941	128.933	1	1	1	1411.604	136.542	397.315
79.551	129.854	1	1	1	1287.926	136.542	397.315
79.162	130.775	1	1	1	1222.229	136.542	397.315
78.773	131.696	1	1	1	1179.614	136.542	397.315
78.396	132.622	1	1	1	1161.293	136.542	397.315
78.019	133.549	1	1	1	1158.668	136.542	397.315
77.643	134.475	1	1	1	1168.473	136.542	397.315
77.267	135.402	1	1	1	1241.148	136.542	397.315
76.890	136.328	1	1	1	1289.594	136.542	397.315
76.514	137.255	1	1	1	1331.119	136.542	397.315
76.137	138.181	1	1	1	1282.539	136.542	397.315
75.761	139.107	1	1	1	1262.098	136.542	397.315
75.352	140.020	1	1	1	1200.698	136.542	397.315
74.871	140.897	1	1	1	1177.263	136.542	397.315
74.390	141.774	1	1	1	1130.034	136.542	397.315
73.909	142.650	1	1	1	1090.661	136.542	397.315
73.429	143.527	1	1	1	1074.256	136.542	397.315
72.948	144.404	1	1	1	1050.876	136.542	397.315
72.467	145.281	1	1	1	1101.193	136.542	397.315
71.986	146.158	1	1	1	1097.818	136.542	397.315
71.505	147.034	1	1	1	1166.053	136.542	397.315
71.107	147.952	1	1	1	1161.711	136.542	397.315
70.805	148.905	1	1	1	1171.178	136.542	397.315
70.502	149.858	1	1	1	1175.601	136.542	397.315
70.200	150.811	1	1	1	1144.030	136.542	397.315
69.898	151.765	1	1	1	1115.717	136.542	397.315
69.596	152.718	1	1	1	1161.559	136.542	397.315
69.293	153.671	1	1	1	1143.921	136.542	397.315
68.991	154.624	1	1	1	1189.141	136.542	397.315
68.689	155.577	1	1	1	1236.336	136.542	397.315
68.387	156.531	1	1	1	1245.730	136.542	397.315
68.084	157.484	1	1	1	1260.040	136.542	397.315
67.829	158.451	1	1	1	1211.799	136.542	397.315
67.592	159.422	1	1	1	1214.281	136.542	397.315
67.354	160.394	1	1	1	1207.323	136.542	397.315
67.117	161.365	1	1	1	1279.484	136.542	397.315
66.880	162.336	1	1	1	1310.142	136.542	397.315
66.642	163.308	1	1	1	1289.798	136.542	397.315
66.405	164.279	1	1	1	1337.053	136.542	397.315
66.168	165.251	1	1	1	1395.875	136.542	397.315
65.930	166.222	1	1	1	1432.934	136.542	397.315
65.693	167.194	1	1	1	1462.852	136.542	397.315
65.456	168.165	1	1	1	1495.424	136.542	397.315
65.328	169.157	1	1	1	1436.045	136.542	397.315
65.317	170.157	1	1	1	1363.757	136.542	397.315
65.307	171.157	1	1	1	1302.195	136.542	397.315
65.296	172.157	1	1	1	1299.886	136.542	397.315
65.286	173.157	1	1	1	1229.742	136.542	397.315
65.275	174.157	1	1	1	1224.991	136.542	397.315
65.264	175.157	1	1	1	1255.024	136.542	397.315
65.254	176.156	1	1	1	1239.374	136.542	397.315
65.283	177.156	1	1	1	1246.045	136.542	397.315
65.333	178.155	1	1	1	1297.050	136.542	397.315
65.383	179.154	1	1	1	1289.241	136.542	397.315
65.433	180.152	1	1	1	1291.806	136.542	397.315
65.483	181.151	1	1	1	1269.926	136.542	397.315
65.532	182.150	1	1	1	1251.115	136.542	397.315
65.582	183.149	1	1	1	1188.378	136.542	397.315
65.632	184.147	1	1	1	1149.313	136.542	397.315
65.682	185.146	1	1	1	1199.158	136.542	397.315
65.732	186.145	1	1	1	1153.427	136.542	397.315
65.763	187.144	1	1	1	1123.995	136.542	397.315
65.783	188.144	1	1	1	1127.773	136.542	397.315
65.803	189.144	1	1	1	1133.800	136.542	397.315
65.823	190.144	1	1	1	1175.929	136.542	397.315
65.843	191.144	1	1	1	1213.693	136.542	397.315
65.863	192.143	1	1	1	1236.978	136.542	397.315
65.883	193.143	1	1	1	1303.779	136.542	397.315
65.903	194.143	1	1	1	1284.608	136.542	397.315
65.923	195.143	1	1	1	1314.837	136.542	397.315
65.943	196.143	1	1	1	1343.932	136.542	397.315
65.963	197.142	1	1	1	1446.694	136.542	397.315
65.983	198.142	1	1	1	1372.690	136.542	397.315
66.022	199.141	1	1	1	1345.751	136.542	397.315
66.178	200.129	1	1	1	1287.389	136.542	397.315
66.334	201.117	1	1	1	1259.420	136.542	397.315
66.490	202.105	1	1	1	1246.979	136.542	397.315
66.646	203.092	1	1	1	1251.374	136.542	397.315
66.802	204.080	1	1	1	1308.288	136.542	397.315
66.958	205.068	1	1	1	1322.976	136.542	397.315
67.114	206.056	1	1	1	1315.611	136.542	397.315
67.270	207.044	1	1	1	1335.252	136.542	397.315
67.426	208.031	1	1	1	1411.709	136.542	397.315
67.740	208.981	1	1	1	1584.204	136.542	397.315
68.188	209.875	1	1	1	1605.288	136.542	397.315
68.635	210.769	1	1	1	1497.671	136.542	397.315
69.082	211.664	1	1	1	1389.774	136.542	397.315
69.529	212.558	1	1	1	1274.349	136.542	397.315
69.976	213.453	1	1	1	1155.494	136.542	397.315
70.424	214.347	1	1	1	1099.669	136.542	397.315
70.871	215.242	1	1	1	1012.006	136.542	397.315
71.318	216.136	1	1	1	919.938	136.542	397.315
71.765	217.030	1	1	1	899.901	136.542	397.315
72.212	217.925	1	1	1	859.963	136.542	397.315
72.689	218.804	1	1	1	799.778	136.542	397.315
73.167	219.682	1	1	1	781.027	136.542	397.315
73.646	220.560	1	1	1	804.977	136.542	397.315
74.125	221.438	1	1	1	769.848	136.542	397.315
74.604	222.316	1	1	1	776.096	136.542	397.315
75.083	223.194	1	1	1	786.181	136.542	397.315
75.562	224.072	1	1	1	779.241	136.542	397.315
76.041	224.949	1	1	1	821.346	136.542	397.315
76.519	225.827	1	1	1	844.668	136.542	397.315
76.998	226.705	1	1	1	865.899	136.542	397.315
77.477	227.583	1	1	1	869.635	136.542	397.315
77.956	228.461	1	1	1	801.545	136.542	397.315
78.472	229.317	1	1	1	798.195	136.542	397.315
79.046	230.137	1	1	1	777.157	136.542	397.315
79.619	230.956	1	1	1	790.948	136.542	397.315
80.193	231.775	1	1	1	767.294	136.542	397.315
80.766	232.594	1	1	1	785.455	136.542	397.315
81.340	233.414	1	1	1	750.423	136.542	397.315
81.913	234.233	1	1	1	774.252	136.542	397.315
82.486	235.052	1	1	1	777.798	136.542	397.315
83.060	235.871	1	1	1	818.111	136.542	397.315
83.561	236.737	1	1	1	819.299	136.542	397.315
83.812	237.705	1	1	1	803.221	136.542	397.315
84.062	238.673	1	1	1	807.648	136.542	397.315
84.312	239.641	1	1	1	819.764	136.542	397.315
84.563	240.609	1	1	1	795.254	136.542	397.315
84.813	241.577	1	1	1	811.681	136.542	397.315
85.063	242.546	1	1	1	802.925	136.542	397.315
85.314	243.514	1	1	1	808.399	136.542	397.315
85.564	244.482	1	1	1	832.438	136.542	397.315
85.815	245.450	1	1	1	862.203	136.542	397.315
86.065	246.418	1	1	1	869.672	136.542	397.315
86.315	247.386	1	1	1	879.186	136.542	397.315
86.566	248.354	1	1	1	898.699	136.542	397.315
86.816	249.323	1	1	1	901.381	136.542	397.315
87.067	250.291	1	1	1	876.080	136.542	397.315
87.364	251.245	1	1	1	848.447	136.542	397.315
87.786	252.152	1	1	1	836.024	136.542	397.315
88.208	253.059	1	1	1	795.487	136.542	397.315
88.629	253.966	1	1	1	820.473	136.542	397.315
89.051	254.872	1	1	1	836.607	136.542	397.315
89.473	255.779	1	1	1	837.600	136.542	397.315
89.895	256.686	1	1	1	840.464	136.542	397.315
90.316	257.592	1	1	1	844.374	136.542	397.315
90.738	258.499	1	1	1	823.670	136.542	397.315
91.160	259.406	1	1	1	826.651	136.542	397.315
91.581	260.313	1	1	1	838.520	136.542	397.315
92.003	261.219	1	1	1	825.486	136.542	397.315
92.341	262.160	1	1	1	835.696	136.542	397.315
92.558	263.137	1	1	1	824.979	136.542	397.315
92.775	264.113	1	1	1	799.391	136.542	397.315
92.992	265.089	1	1	1	831.551	136.542	397.315
93.209	266.065	1	1	1	848.194	136.542	397.315
93.426	267.041	1	1	1	860.214	136.542	397.315
93.643	268.018	1	1	1	895.522	136.542	397.315
93.860	268.994	1	1	1	880.912	136.542	397.315
94.077	269.970	1	1	1	962.902	136.542	397.315
94.294	270.946	1	1	1	1059.144	136.542	397.315
94.511	271.922	1	1	1	1073.941	136.542	397.315
94.727	272.899	1	1	1	1221.435	136.542	397.315
95.299	273.719	1	1	1	1306.117	136.542	397.315
95.906	274.514	1	1	1	1361.416	136.542	397.315
96.512	275.309	1	1	1	1409.416	136.542	397.315
97.119	276.104	1	1	1	1477.412	136.542	397.315
97.726	276.899	1	1	1	1526.973	136.542	397.315
98.332	277.694	1	1	1	1538.676	136.542	397.315
98.939	278.489	1	1	1	1550.917	136.542	397.315
99.546	279.284	1	1	1	1575.722	136.542	397.315
100.152	280.079	1	1	1	1563.977	136.542	397.315
100.759	280.874	1	1	1	1545.107	136.542	397.315
101.366	281.669	1	1	1	1567.075	136.542	397.315
101.972	282.464	1	1	1	1603.159	136.542	397.315
102.810	283.010	1	1	1	1568.920	136.542	397.315
103.656	283.543	1	1	1	1516.378	136.542	397.315
104.502	284.076	1	1	1	1471.342	136.542	397.315
105.349	284.608	1	1	1	1435.990	136.542	397.315
106.195	285.141	1	1	1	1435.274	136.542	397.315
107.041	285.674	1	1	1	1458.731	136.542	397.315
107.887	286.207	1	1	1	1500.098	136.542	397.315
108.733	286.740	1	1	1	1428.031	136.542	397.315
109.363	287.516	1	1	1	1381.452	136.542	397.315
109.988	288.297	1	1	1	1271.632	136.542	397.315
110.613	289.078	1	1	1	1179.971	136.542	397.315
111.237	289.859	1	1	1	1154.744	136.542	397.315
111.862	290.640	1	1	1	1167.413	136.542	397.315
112.487	291.421	1	1	1	1271.185	136.542	397.315
113.111	292.202	1	1	1	1320.861	136.542	397.315
113.736	292.983	1	1	1	1353.437	136.542	397.315
114.361	293.763	1	1	1	1385.076	136.542	397.315
114.985	294.544	1	1	1	1502.135	136.542	397.315
115.610	295.325	1	1	1	1518.875	136.542	397.315
116.358	295.989	1	1	1	1501.175	136.542	397.315
117.137	296.616	1	1	1	1466.056	136.542	397.315
117.916	297.243	1	1	1	1455.598	136.542	397.315
118.695	297.870	1	1	1	1449.752	136.542	397.315
119.474	298.497	1	1	1	1401.555	136.542	397.315
120.253	299.124	1	1	1	1407.355	136.542	397.315
121.032	299.751	1	1	1	1452.413	136.542	397.315
121.811	300.378	1	1	1	1511.374	136.542	397.315
122.590	301.005	1	1	1	1515.650	136.542	397.315
123.369	301.632	1	1	1	1479.984	136.542	397.315
124.148	302.259	1	1	1	1430.976	136.542	397.315
124.927	302.886	1	1	1	1454.593	136.542	397.315
125.706	303.513	1	1	1	1489.951	136.542	397.315
126.428	304.206	1	1	1	1444.639	136.542	397.315
127.112	304.935	1	1	1	1379.807	136.542	397.315
127.797	305.664	1	1	1	1376.226	136.542	397.315
128.481	306.393	1	1	1	1362.472	136.542	397.315
129.165	307.122	1	1	1	1428.969	136.542	397.315
129.850	307.851	1	1	1	1498.582	136.542	397.315
130.534	308.580	1	1	1	1555.258	136.542	397.315
131.219	309.309	1	1	1	1579.160	136.542	397.315
131.903	310.038	1	1	1	1598.193	136.542	397.315
132.588	310.767	1	1	1	1613.583	136.542	397.315
133.272	311.496	1	1	1	1562.126	136.542	397.315
133.956	312.225	1	1	1	1449.991	136.542	397.315
134.641	312.954	1	1	1	1405.645	136.542	397.315
135.325	313.683	1	1	1	1289.001	136.542	397.315
136.010	314.413	1	1	1	1210.764	136.542	397.315
136.694	315.142	1	1	1	1191.785	136.542	397.315
137.379	315.871	1	1	1	1076.550	136.542	397.315
138.219	316.413	1	1	1	1065.681	136.542	397.315
139.086	316.911	1	1	1	1038.544	136.542	397.315
139.953	317.408	1	1	1	1092.925	136.542	397.315
